,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,Enjoyable kids stuff.,7,10 August 2013,"I just saw this film on ABC--an American network owned by Disney. Well, after doing this, I DON'T recommend you do this yourself! Instead, rent the movie, as ABC inserted so many commercials that it was driving my poor daughter mad as we watched. They chopped out portions of the movie so they could insert more commercials! Because of this, important parts of the film were missing--such as what happened to the parents who were STILL dancing as well as what happened to the bullies. On the other hand, the film inexplicably has a few obscenities (odd for a kids movie) and ABC sanitized them--a plus for parent concerned about their kids hearing this sort of stuff. As for me, I'd rather hear a few obscenities and actually get the whole film. Curse you Disney! While I did not love this film, I watched both my daughters (the one who hated the ads plus my other one) and they were absolutely fixated on it. Throughout, they laughed and had a wonderful time. And, given that I did not grow up watching this film (like my kids did), I enjoyed it well enough. Overall, a clever story with enough to interest kids and parents alike. As for me, I loved the scene where the witches met Satan--quite clever.",Hocus Pocus
1,TheLittleSongbird,"Yes, the film is patchy, but overall it is an under-appreciated and perfectly watchable movie",7,23 October 2009,"Hocus Pocus is a decent movie. I agree that it is one of the lesser live-action Disney efforts, but it is a watchable and I think under-appreciated Halloween movie. I honestly thought My Favourite Martian was worse, despite it having the wonderful Christopher Lloyd in it. Back to Hocus Pocus, it does have its flaws, the script has its weak spots, the direction is at times lifeless and Omri Katz never quite convinces in the lead. On a positive note, everything else ranges from decent to very good. Bette Midler steals the show, while having the most screen time, she is evidently relishing her role. Her co-stars Sarah Jessica Parker and Kathy Najimy equally delight, and all three women are suitably scary and hammy. The music is very nice, I loved the catchy Put a Spell on You and I thought the beginning of the movie was superb. The camera work was good, and the special effects were decent. What I loved most though was the original storyline, there are some funny and scary moments. Kids will definitely love it, adults not so much, though my dad did like it. Overall, patchy but enjoyable. 7/10 Bethany Cox",Hocus Pocus
2,Leofwine_draca,Noisy Disney nonsense,2,3 November 2016,"In terms of plotting, HOCUS POCUS has a little in common with the great children's horror flicks of the 1980s; I'm talking THE MONSTER SQUAD and its ilk. A bunch of kids accidentally summon up some centuries-old witches who once again go around spreading havoc everywhere, and said kids must team up to stop them. There the similarities end, however, because this noisy nonsense is an example of the Disney style of film-making at its very worst.By worst I mean that this is a noisy, pointless mess of a film where no line is spoken when it can be shouted instead. The acting from the trio of main actresses is indescribably bad; Bette Midler is the worst culprit and seems to think she's in some kind of pantomime and needs to shout to keep the audience in the back row awake. The whole film is full of their shouty nonsense as they fly around, curse people, and generally give viewers a headache.It's this kind of over the top style that makes me avoid anything Disney put out. Surely a little restraint here and there wouldn't have been out of the question? The kid actors like Thora Birch are by contrast subdued in the face of the hamming adult stars, and the only one who comes out of it with reputation intact is the reliable Doug Jones, whose zombie supporting character is the best in the film. Elsewhere it's a mess of special effects and zaniness, and I watched it with my finger hovering over the 'off' button all the way through. If you want to watch a similar children's fantasy about witches then go no further than Nic Roeg's THE WITCHES, a model of restraint and class compared to this.",Hocus Pocus
3,SnoopyStyle,It may work for the kids,4,1 November 2014,"It's been 300 years since the Sanderson sisters Winifred (Bette Midler), Sarah (Sarah Jessica Parker) and Mary (Kathy Najimy) were hung for sucking the life force from a girl. They vow to return to Salem with the help of a virgin and suck the life force from all the children. Max Dennison is a new in town. He's not into Halloween. Pretty girl Allison (Vinessa Shaw) gives his number back to him. Bullies steal his shoes. He is forced to take his sister Dani (Thora Birch) trick or treating. Trying to impress Allison, he and Dani go with her to the old Sanderson house and light the black flame candle. This brings the sisters back from the dead.This is definitely a children's horror movie. There is nothing here for everybody else. I don't like the kids. I really don't like the boy. Thora Birch is fine but she's more bratty than lovable. Vinessa Shaw is a blank. The three witches are not funny. They're not scary either, at least for adults. This may work for the kids. That's the best that I can say about it.",Hocus Pocus
4,lee_eisenberg,Not even Bette Midler can save it.,3,11 March 2006,"What should have been one of the coolest movies of 1993 gets drug down by inept dialogue and over-usage of special effects. Portraying three witches (Bette Midler, Sarah Jessica Parker, Kathy Najimy) coming back to life after 300 years to take revenge on Salem, Massachusetts, ""Hocus Pocus"" makes you roll your eyes. Just how did the usually dependable Bette Midler get involved in this swill? And by the 1990s, wasn't it more chic to portray witches as good (ever since ""Bewitched""?).And one more thing: how could Omri Katz go from something as cool as ""Matinee"" to this? Oh well. At least most of the people involved in it have done good things since (namely Thora Birch). But seriously folks, why waste your time on this junk when there are so many good movies out there? The title should be ""Hokey Pocus"".",Hocus Pocus
5,jboothmillard,Hocus Pocus,5,14 September 2007,"I knew I had seen tiny snippets of this Disney film and knew of the three quite big female leads, so I suppose I was kind of keen to see it. Basically, 300 years ago (1693), the Sanderson sisters Winifred 'Winnie' (Bette Midler), Sarah (Sarah Jessica Parker) and Mary Sanderson (Kathy Najimy) were sentenced to death for their unforgivable witchcraft, oh, and before they died they turned teenager Thackery Binx (Sean Murray) into an immortal black cat. In the present day (1993), it is Halloween, and Max (Omri Katz) and Dani Dennison (young Thora Birch), along with Max's new love interest Allison (Vinessa Shaw) have gone out trick or treating. But when they explore the old Salem Sanderson sisters' mansion, Max lights a candle and unknowingly brings the three sisters back to life. The sisters are now attempting to gather as many children to help them steal their youth, while the three kids, along with talking cat Binx are trying to find a way to put them back in their graves. Also starring Amanda Shepherd as Emily Binx, Larry Bagby as Ernie/'Ice', Tobias Jelinek as Jay, Stephanie Faracy as Jenny Dennison and Charles Rocket as Dave Dennison. The special effects and action is very slightly tame, and the three actresses make themselves look pretty ridiculous (that's their job), but the kids will obviously enjoy it. Worth watching!",Hocus Pocus
6,moonspinner55,"Too much of the teenagers, not enough jokes for the witches",5,13 October 2002,"The Sanderson sisters, witches hanged in Salem some 300 years ago, are revived in the present day by three cynical kids: a high school boy (in a tie-dye shirt) and his little sister, new arrivals to the East Coast, and the boy's maybe-girlfriend. Good-looking Halloween picture from Disney has a fine, hammy cast and some lively scenes, but someone made the bad move of focusing much of the piece away from the goofy witches in favor of the too-hip teens (these enfants terribles are so blasé, not even a talking cat appears to phase them). Nevertheless, Bette Midler is in high spirits and gets a few good laughs, and she works well with Sarah Jessica Parker and Kathy Najimy. The trio aren't always supplied with hilarious dialogue, yet they look so good together in their costumes it's tough to complain. Midler went on record soon after the picture's disappointing box-office performance as saying she felt let down by the end results...but time has a way of rectifying past perceptions, for now ""Hocus Pocus"" is considered a holiday classic! It must have looked surefire on paper, but a lack of real wit and cleverness makes itself felt. ** from ****",Hocus Pocus
7,blanche-2,three sisters reappear after 300 years - watch out!,8,29 March 2012,"Bette Midler, Kathy Najimy, and Sarah Jessica Parker are the Sanderson Sisters, three witches who reappear after 300 years, in ""Hocus Pocus,"" a 1993 film.We first see the girls - Winifred, Mary, and Sarah -- back in 1683 when they stealing children and doing all kinds of wicked things. When two teens, Max and Allison (Omri Katz, Vinessa Shaw) enter the witches' old home with Max's little sister Dani (Thora Birch), they find a candle that is supposed to be lit by a virgin.One of the kids, Zachary Binx, trying to save his sister Emily, is turned into a black cat. Eventually they are destroyed, but not before Winifred does one last potion from her very important recipe book.Fast forward to Halloween 1993 when two teens, Max and Allison (Omri Katz and Vinessa Shaw) along with Max's little sister Dani get into the Sanderson house. There they found a candle which is to be lit by a virgin. Max lights it and brings the three witches back to life. They still have their powers, but are thrown off by modern times. If they can't steal a child and take over her youth, at dawn, they will disappear forever.Truly delightful, fun, and heartwarming film with Midler, Najimy and Parker in top form as they attempt to wreak havoc on Salem. Midler has a big number, ""I Put a Spell on You,"" at the parents' Halloween dance, and she's terrific. This is supposedly her favorite film, though had she accepted the lead in ""Sister Act,"" that might have beat it.The film is loaded with funny moments, one of which is when three little girls steal the witches' brooms, and the sisters have to make do. Najimy ends up with a vacuum cleaner.Great Halloween movie.",Hocus Pocus
8,edwagreen,Hocus Pocus is Silly But On Focus **1/2,6,28 February 2009,"The Sanderson Sisters of Salem become alive again and return to Salem to wreak absolute havoc in this inane Disney film of 1993.Bette Midler is terrific as the oldest and ugliest sister. She is ably supported by fellow ""sisters"" Sarah Jessica Parker and Kathy Najimy. They want to ""gobble"" up the children of Salem so that they can remain alive.The movie becomes slap-shot in nature as the 3 witches battle a young man and his sister, recent arrivals from California along with a beautiful young girl of the town. We have some very silly dialogue here. The thought of Najimy, so heavy and riding through the air with a vacuum cleaner is a little hard to take.",Hocus Pocus
9,Calicodreamin,Best Halloween movie ever,10,2 October 2019,"Hocus pocus is a timeless classic. The perfect Halloween movie, a combination of minor scares, great laughs, and some killer costumes. The most iconic three witches in all of Salem. I rewatch this multiple times every Halloween season, and it only gets better. A perfectly quotable masterpiece. Midler, Parker, and Najimy play their roles amazingly as three 17th century witches catapulted into the modern age. Some of the kids acting is marginal, but with so much going on you hardly notice. After all, it's just a bunch of hocus pocus.",Hocus Pocus
