,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,SnoopyStyle,not what's expected,5,21 July 2021,Rob (Nicolas Cage) is a reclusive mountain man living with his truffle-hunting pig. Amir (Alex Wolff) is a truffle buyer from the city.I was expecting a revenge murder spree from Nick Cage. It doesn't happen. It doesn't happen. And it doesn't happen. It never happens. It's something else... but I kept expecting it to turn back. I think Nick Cage has gone too far in his career to do this type of movie. Expectations are clashing too harshly. This is not the film that I've come for.,Pig
1,boblipton,The Auteur Hogs The Information,3,17 July 2021,"Nicholas Cage and his pig live on the Cascades Mountains. Cage looks like he hasn't had a bath, a haircut, or a wash of clothes in ten years. Together they hunt truffles, which they sell on Thursdays to Alex Wolff, who drives a Maserati. Then one evening people invade Cage's shack, beat him senseless and take his pig. When he wakes, he contacts Wolff and the two of them go on a journey of discovery about who Cage was and the meaning of loss among the frouffy super-rich while Cage tries to get his pig back.A movie like this should not yield its secrets easily, but the manner in which Michael Sarnoski hides them is by no one saying anything for a long time, and then dropping information ker-plop. Truth should be hidden in a welter of interesting facts, not husbanded like a miser, until after a long time, some one announces ""Here's what I should have told you."" Which one character or another says on more than once. Nor are the characters the only ones like that. The movie behaves that way towards the audience, with an air of suspenseful mystery in which Great Truths are revealed, only of course, the audience should have figured them out long ago: Cage's past, why he's that way, why he's stopping at that nice middle-class house, who's behind the the pig-napping, all of these are apparent to anyone who doesn't have to be spoon-fed small doses of information by Nicholas Cage. Who lets us know. What he says. Is. Very. Important.By SpeakingVerySlowly.Is this the state that serious cinema has arrived at? If one picture is worth a thousand words, then a 92-minute movie like this is an immense undertaking of information, of character and story, and all the things that have to be communicated, and really, it's all idiot plotting that could be cleared up in about forty seconds of exposition.",Pig
2,nogodnomasters,I'm looking for a pig,7,25 July 2021,"Robin Feld (Nicolas Cage) lives in a shack, lacks hygiene, and literally lives with a pig. He makes a modest living hunting truffles, or at least the pig does. His pig is pig-napped and Robin returns to Portland in an attempt to get it back. His side kick is Amir (Alex Wolff) the young man who buys his truffles. In Portland, the unkempt Robin commands attention. It reminded me of the Bugs Bunny cartoon Long-Haired Hare where he plays ""Leopold"" the conductor. As it turns out Robin was a well known chef and punching bag.I enjoyed watching the film. I thought they could of had better ending instead of one that was so anti-climatic.Guide: F-word. No sex or nudity.",Pig
3,kosmasp,Cages best friend,8,19 October 2021,"Can Pigs be Pets? Or are they more a ""workforce"" of sorts? On the other hand, one may argue here it is more the role of a friend that the pig inhabits. Which makes the relationship between Cage and his quite furry four legged friend interesting to say the least.If you've read a sort of summary of what this is going to be ... I imagine there are things that are not covered. Things that may feel weird while you watch it. You may expect certain things to happen in this movie ... but the movie will not satisfy those needs or even wants. It will follow its own route/road and its own pace ... which is quite slow. A movie called something with Joe that Cage starred in, is one that reminds me mood and pace wise of this. Still way different overall - so I'm not comparing the movies. But Cages performance is as subtle and low maintance as it can be ... something that we may not be used to, especially lately. Curious to see how the Prisoners of Ghostland will compare to this ...",Pig
4,Quinoa1984,An astonishing and assured debut with a stunner of a Cage turn,10,16 July 2021,"An astonishing and assured debut; Pig may get you into the theater with the veneer of a darker/darker hued John Wick (by way of, hmm, how's about Leave No Trace, that works for me), but it's much more than that suggests. This is a rather devastating and deeply emotional film about loss, of self and others and the toll that takes, and how it shows ultimately much more courage to reach into someone else's soul, especially if it's a person who wronged you, than to go about the usual revenge narrative. I won't say how this happens, but it's a film that earns its tragic countenance and the look of the film itself (as I told my wife on the way home, the color choice almost looks like a truffle).On that level the filmmaker is also rigorous into exploring forgiveness and how painful opening those wounds can be. I don't want to give too much of the experience away, it's a true character piece in a vein we so rarely get with this actor - I'll go ahead and say it, this is on the level with a Leaving Las Vegas or Joe - but what turned this from very good to one of the year's best was the scene where Rob talks to the chef at the restaurant. What a character. And Cage only brings big displays of this person's grief and anger a handful of times; he's now at that stage where he can come into a room and say little and command attention. And the supporting work from Wolff and Arkin et al is also excellent and matches him.In sum: That'll do, Nicolas. That'll do.",Pig
5,LeonLouisRicci,THE MEANING IS BURIED...WITHHOLDING INFO RESULTS IN VIEWER FRUSTRATION,5,11 November 2021,"Nic Cage is on a Roll (no pun intended).He has Found a New and Returning Fan-Base in His Last Few Films and the Former ""Haters"" have New Respect and Love for the Once Vilified ""Super-Star"".""Mandy"" (2018)...""Color Out of Space"" (2019) and Now this Ambiguous, Difficult to Understand and Follow Character Study.Over-Rated to the Extreme.It has Made its Way into the Hearts and Minds of Movie-Lovers with Hardly any Evidence to Warrant the Fawning Praise by Film-Critics.And Others Snapping to Attention and Jumping on the Band-Wagon.It Takes a lot of Effort from Viewers of this Art-Film to Figure Out just What the Hell is Going On from Scene to Scene.""Precogs"" and ""Clairvoyants"" Aside, Your Average Movie-Watcher can be Perplexed Trying to Figure-Out the Plot.As it Moves-On to the Next Befuddling Scene-After-Scene Piling On More Questions.By the Middle of the Movie, those that are Still Watching must Give-In and just Hope it Manages to Define Some of What Their Viewing.After some Time, some Things are Made Clear, but Lingering on the Fringes of this Pretentious Picture is the Mysterious Ingredients that was so Tasty for the ""Eggheads"" and Film-Critic-Elite.The Movie is so Overrated, it Might be an Interesting ""Thought Experiment"" for those that are Curious About this Low-Low Budget Success Story.That Alone Makes it...",Pig
6,CinemaSerf,Interesting and entertaining search for more than just a pig...,7,6 October 2021,"We have waited quite a log time for this, but finally we have a film from Nicolas Cage (""Rob"") into which he appears to have put some effort - and it works. He lives in the wilderness with his truffle hunting pig. Remote and isolated, his only contact with the outside world is when he meets his dealer ""Amir"" (Alex Wolff) who swaps the fungi for essential supplies. When his pig goes missing, ""Rob"" proves determined and inventive as he tries to track down its whereabouts. As the sub-plots develop, we discover there is substantially more to the character than that of just a porcine detective, and as the relationship between himself and the younger man develops, we learn more about what drove this man to seek his life of solitude. At times poignant, violent, pathetic and entertaining this film is a good showcase for an actor going back to basics - quite literally, and the handsome Wolff proves a decent enough conduit for him to tell us his story. I wasn't mad on the ending, but it is not really what I expected either.",Pig
7,deloudelouvain,"Decent acting, dumb story.",5,30 July 2021,"What the heck are these reviewers calling this movie a brilliant masterpiece? Please don't pay any attention to the reviews rating this movie with the maximum possible rating. Nicholas Cage isn't a bad actor but I think he came to a point where he doesn't care anymore about the script. I wonder if he even reads it? I think if the pay is sufficient enough he'll just do it. So the acting wasn't bad in Pig. Let that be clear. The story on the other hand... a recluse and his foraging truffle pig live far from society, the pig gets stolen and the man wants his pig back. Everybody seems to be afraid of the man, not because he's an expert in martial arts, or because he's a real badass. No, none of that, they're afraid because he's a chef, a very good cook... Do I need to say more? It's so ridiculous you wonder who writes this kind of garbage. But the acting was okay... What wasn't okay were the minute long silent passages where absolutely nothing happens besides the viewer getting bored and/or annoyed. The director wanted to play this smart but to be honest it just backfired as there was nothing smart about that. Nicholas Cage has some really good movies on his palmares, some real bad stinkers too, Pig is between those two categories. In other words not really worth watching.",Pig
8,lasttimeisaw,Cinema Omnivore - Pig (2021) 7.2/10,7,4 October 2021,"""Rob is in the long line of American cinema's taciturn, world-weary, aged men who forgo modern, gregarious life in favor of anonymity and solitude provided by nature, often in the wake of inconsolable bereavement, only to be grudgingly driven out of their habitat under unfortunate circumstances and then the past starts to catch up. Moreover, a requisite is that the man shouldn't be a nobody, he must be a made man, whose glorious past makes his perverse choice more heroic for our appreciation, Rob is a museum piece, but his name still means something in Portland, a distant legend whose legacy hasn't completely fallen into oblivion.""read my full review on my blog: Cinema Omnivore, thanks.",Pig
9,MOscarbradley,One of the best films of the year.,9,24 July 2021,"""Pig"" is a movie that wrong-foots you at every juncture; even the opening moments hint at a totally different film than the one that follows. Is this a period piece, a western like ""First Cow"" or will it be a thriller with a 'Die Hard' hero, (and in recent years Nicolas Cage has played his fair share of those)? Actually, it's neither although there are elements of both in first-time writer/director Michael Sarnoski's sublime scenario which is an original screenplay of the utmost originality.We first meet Cage living in a kind of forest wilderness, totally cut off from the outside world, except for his one visitor, (he doesn't even have a mobile phone). His 'business' is finding truffles and to this end he has a pig and that one viistor seems to be his only customer, a young hot-shot with a fancy car and a bit of an attitude. And then one night his pig is stolen.Fundamentally, this extraordinary film is about Cage's search for the pig, aided by that young hot-shot but despite an early sequence that might have come from ""Fight Club"", don't expect a thriller or even an action flic. Slowly we get to know who Cage is or was and our preconceptions fall away. Yes, it's a character piece but it's also a 'foodie' film as well as a film about isolation, loneliness and friendship and neither it nor its superb cast ever puts a foot wrong.Cage has always been a superb actor but with a sometimes unfortunate tendency towards mania. Occasionally this has served him well, (""Raising Arizona"", ""Peggy Sue Got Married"", winning an Oscar in ""Leaving Las Vegas""), but this is an entirely insular performance and it's the best thing he's done in years. As the boy who goes along with him, without even knowing who he is, Alex Wolff is also excellent, (he was the son in ""Hereditary""). Not a great deal actually happens but Sarnoski holds you in a vice-like grip throughout aided, not just by his cast, but by the beautiful images of cinematographer Patrick Scola and Alexis Grapas and Philip Klein's score. Come Awards Season I have a feeling ""Pig"" will do very nicely indeed.",Pig
