,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,TheLittleSongbird,A serious contender for the best remake ever,10,8 April 2011,"The Thing is not only a brilliant remake(which I was not expecting after seeing abominations such as Psycho and The Wicker Man) but it is also a brilliant film that seamlessly blends horror and sci-fi amongst other things.The atmosphere is especially what makes the movie so good. To this day, very few other movies have shocked, haunted or unnerved me as much as The Thing. The scenery, sets and costumes are eye-popping and the effects are brilliantly designed and suitably grotesque without distracting too much.There is also Ennio Morricone's most haunting score, a cracking script and a deliberately slow-paced but compelling story that is quite ahead of its time. Not to mention wonderful direction and credible and well-written characters. The acting is equally great, in my mind Kurt Russell has never been better, likewise with Keith David and Wilford Brimley has brilliant delivery of the lines.All in all, a brilliant film and one essentials and its genre(s). 10/10 Bethany Cox",The Thing
1,bkoganbing,Parasite from another planet,5,20 October 2016,"Even with John Carpenter's dazzling special effects this updated version of The Thing lacks a lot of the pizazz from the 1951 Cold War classic. This however is truly a thing as opposed to James Arness's plant man from 1951.It also takes place at the other end, the bottom of the world. Kurt Russell and others are on a scientific outpost there when they come upon some remains of something they can't quite identify.As I said it's not the plant man of the first film. Instead it's like a parasite invading the human or at first canine hosts which are the expedition's sled dogs. After a while the humans don't know who has been taking over.Lots of elements of both the Alien franchise and Invasion Of The Body Snatchers present in this film. But it doesn't hold a candle to my favorite plant man.",The Thing
2,Leofwine_draca,A creepy gem of imaginative sci-fi horror,10,12 November 2016,"Although this film clearly got made due to the success of ALIEN, I actually find it the better of the two. I certainly consider it Carpenter's joint best, along with that one with the Michael Myers guy. This is a film based on John W. Campbell's story ""Who Goes There?"", which also inspired the 1951 flick THE THING FROM ANOTHER WORLD which saw James Arness as a killer carrot-man in the same setting. Carpenter is closer to the original story, as his menace is a gory shape shifting alien which consumes and imitates its prey – forget the T1000, he has nothing on this thing. The look of the creature is extremely disgusting and disturbing and hard to forget – imagine some Lovecraftian terror in the flesh, covered in blood and tentacles and other less describable body parts, and you're halfway there.The rest of the special effects are incredible; witness heads slide off bodies and turn into spiders, and the infamous and gut-wrenching kennel transformation which I had the misfortune to watch when I was but a boy. You can bet I had plenty of sleepless nights after watching that one. Plenty of blood, gore, and violence throughout make this one of the hardest of horrors. Yet despite all the effects, this is still a plot-driven movie with absolutely loads of suspense and tension – not to mention a near overwhelming paranoia throughout.There are many imaginative moments – the opening sequence, in which Norbert Weisser tries to kill a poor little doggie – to the excellent blood test scene, in which the guys are tied down whilst Russell tests their blood samples for the alien virus. Russell is subdued but great and as an ensemble, the rest of the guys are true to life and so believable, which makes it all the more horrific. Every outburst, crack-up or breakdown seems to be happening for real and we do learn to care about these very natural researchers trapped in the worst scenario imaginable. Add to this a spooky Morricone score and you have a super movie about which I can say no more – except that you watch it for yourself.",The Thing
3,SnoopyStyle,Must-watch for all horror fans,9,11 October 2014,It's the start of winter. An isolation group of scientists at the United States National Science Institute Station 4 in Antarctica is interrupted by a Norwegian helicopter buzzing around. The Norwegians are throwing charges and shooting at a dog. George Bennings (Peter Maloney) is shot and Garry (Donald Moffat) kills the supposed mad Norwegian. Clark (Richard Masur) takes the dog in. MacReady (Kurt Russell) flies Dr. Blair (Wilford Brimley) and Garry to the Norwegian camp. They discover it smoldering and a place of massacre. Windows can't reach anybody on the radio.The makeup special effect is gruesome and astonishing. The pre-CGI real effect reaches an all-new high. The snowy atmosphere is stark. No room is given to sentimentality. Director John Carpenter has crafted an incredible masterpiece that is a must-watch for all horror fans. He brings out his music sound effects once again. The testing scene raises the tension beyond high. It's one of the most intense scenes in any horror.,The Thing
4,Hitchcoc,It Never Lets Up,9,10 March 2017,"I don't know if I could ever watch this film again. It's one of those where, once you get involved, you sit on the edge of your seat, feeling everything that befalls these poor men. If one wanted to create a hell on earth, this would be it. From the Norwegians chasing that dog, to a minute by minute effort to survive and save civilization from this horror. The special effects dealing with the aliens transformation are stunning, especially when one realizes it was 1982 and the CGI stuff was really barely a thought. We care about the characters but are not let in on anything, so when something jumps, we jump with it. If there is a criticism, there is no release from the tension. Even if one is able to relax for a minute or two, there is an atmosphere of threat over everyone. When you can't trust the person you've known much of your life, who works next to you, when he becomes a deadly beast, what can you do? This is one of the greatest horror films ever.",The Thing
5,Horst_In_Translation,"It was okay, but I cannot even remotely understand the praise this film is getting from many",6,8 August 2021,"""The Thing"" is a co-production between the United States and Canada from 1982, so this one here will have its 40th anniversary next year already. Kinda strange the (early) 1980s are this far away already. Anyway, I see there are several versions out there, but the most common one, also the one I saw the other day, is the one that is slightly closer to two hours than to 90 minutes. The language is really English from beginning to end with a very tiny amount of Norwegian early on. But really just minimal. This is considered one of the best and most famous film by director John Carpenter, a bit of a horror film icon, but I hope it is not really one of his best because that would mean that the many, many films he made are mostly genuinely mediocre or even weak because I am not particularly impressed by this one here at all. But I shall get to that a little later. The two writers were Bill Lancaster and John W. Campbell Jr. And they are both deceased now unfortunately. Lancaster was still fairly young here and died at an early age 15 years after this movie and Campbell was about as old as Carpenter is today, so he would be 110 now, which of course did not happen. For both of them, this film is by far their most known career effort. As for the cast, you will not find many familiar faces either. The one big exception is of course lead actor Kurt Russell. Or he is the closest to a lead maybe, also because of his character, from this ensemble cast. He is also first credit. He was 30 here. Keith David also deserves a mention. He won three Emmys and Russell was ""only"" nominated for one, but yeah feel free to check out everybody's body of work if you care what (else) they did. They were no rookies and acted before and after this film of course, but no performers that you recognize immediately and remember the name. On the crew members I will not elaborate in detail, but most did a fine job. Nothing to complain about for example in terms of costumes or sets.I think the bginning was really solid when we have that dog run away from the guy trying to kill it out there in the Antarctica. Of course, you wonder what is the reason for this absurd scenario and it is maybe an even better watch when you know the story and are maybe not watching the film for the first time. This is pretty much only the introduction though. The Norwegian guy is killed as the Americans think he has lost his sanity and is a loose cannon and this is also one of not that many graphically violence movies. We see very briefly that the bullet went right through the Norwegian's eye into his head on one occasion. Oh well. I guess this was one of the moments they removed from more family friendly versions of this film. Or would have removed. I don't know if those exist. The one I saw the other day had all these inclusions and I am glad it did. What happens is pretty much expected. The Americans try to find out what was going on. We see them move to the Norwegian's polar station and they see they are all dead and now they also understand something terrible must be going on. It's really all about the drama and horror and maybe also thriller component here. There aren't many moments where you will smile and probably not a single moment during which you will laugh. The absurdity of this cute dog (I love huskies!) carrying the virus though and how we see it sitting/lying there peacefully on several occasions was one of the (to me) lighter moments because such a contrast between the dog's kindness and what was really going on inside him. The first escalation really happens when the dog is together with the other dogs and basically transforms. And from that moment on, also with everybody from the crew witnessing that, the tension is there from beginning to end.However, this is not one of these films during which we have a character die every ten minutes. On the contrary. We do have people dying early on too. I mentioned the Norwegian and there's one or two other crew members infected and killed by the beast. By the thing. But basically everybody is still alive before the big final sequence in which they really go all in. This is where (almost) everybody dies though. In-between, it is also about suspense and coonflicts between the crew about who could be infected and we see how they do not trust each other at all. The best example is when they stand up against Russell's character because they think he is the one who carries the thing inside him. We never know. Unfortunately, this also resulted in some cringeworthy and gimmicky moments. Honestly, there were parts during which the dialogues and delivery felt really hammy. I cannot deny it. It's not (just) Russell, but the other cast members and you can see why almost none of those became truly successful actors and really famous in the long run. In general, this is a film that goes over the top on too many occasions for my liking. I will not mention every example, but it was pretty bad for example during one scene when we see several (four?) cast members on the screen at the same time. And with what they say and how they say it. And then there is the idea that Russell's character may be infected because no way he in his human form could have managed something spectacular before with the temperatures out there. Or you can also take the chess computer scene and how Russell's character makes sure he wins in the long run after being defeated initially. That was admittedly still a bit funny. There were way worse alpha male moments later on. I guess this was actually meant in a funny way because this was long before the creature showed up at the polar station.What I liked about the film was a bit of the scientific aspect. The idea of the protagonists that they wanted to use their blood to mix it with other blood to find out if one of them is infected, even if the idea that the blood they stored there was contaminated and the suspense arising from it did not really win me over. But also the actual experiment by Russell's character then showing us he is not only the strongest, but also the smartest man in the room was one of the highlights the film had to offer. In addition to that, I also liked how the creature was depicted there. It was scary, yet felt pretty creative and for 1981, it was really convincing as well. Thumbs-up for that and a key aspect in the film's favor that had me decide in the end that the film deserves the positive recommendation. It was a pretty close call to decide after I watched this the other day to be honest. I was not really won over and there were definitely moments and sequences where I was in favor of two stars less than I actually gave it. The soundtrack is by the legendary Ennio Morricone by the way. I did not know that before either, but yeah he was not just very talented, but also very prolific and not everyone can be a winner. I did not like the soundtrack here too much. It felt pretty generic for a horror film movie and nothing stood out. Sometimes it was also too loud for my taste, but this may not have been his fault. The ending was another letdown. We have alpha male Russell (or I should say his character) survive and (surprisingly) he is not the only one there and he and his buddy just sit there now and wait basically. Also went a bit against the idea that was really shoved into our faces before that they will all die in the process and for the good cause of the thing being defeated. But Carpenter (or most of all his writers) did not pull through with that.So yeah, not much else to say here. I don't think the film has aged particularly well to be honest and I find it baffling that this is comfortably inside the imdb's highest-rated 250 films of all time. For me it is maybe among the best 250 films from 1982, certainly not from the 1980s and also probably not even from the first half of the 1980s. Could be that I lower my rating on rewatch at some point. But probably not. Another thing that caught my attention is how long hair for men was still a sign for masculinity back then. Russell gives us the vibe of a tough male lion here, especially when he executes another member of the crew who attacks him. There they tried to bring in some conflict of morals as we find out said crew member was not infected. Meh.. did not work out too well. But what I actually wanted to say is that if you look at Statham, Diesel, The Rock, Bruce Willis... and their hair, you see that perception there has really totally changed. Speaking of genders (yes, they do exist, sorry), this is also a really rare movie that did not have any female cast members. Well, except the computer voice. Admittedly, she was the only one able to defeat Russell's character on one occasion. Not too many female crew members either. For a new version, they would have squeezed one in for the sake of #metoo I guess. Bad enough. Even if I am curious now about the recent (but also not new anymore) film with a trio of actors I appreciate. One of them is a (stunning) female of course. That's it. Nice to see the husky from early on had a really, really long life affterwards and also made a return to movies a couple times. Oh and Carpenter also has a really tiny cameo in here. All in all, this film gets a thumbs-up, but far from an enthusiastic thumbs-up. Also the beauty of the Eternal Ice was missing completely, which disappointed me a bit. Probably because the film almost never played outside. The elaborations on (especially one character) going insane in the face of the situation was okay. Nothing less, nothing more. Go watch this film. But go for may other instead or only if you are a Carpenter fan/completionist. I was clearly underwhelmed here. Not even in my personal top2500 I assume. Oh and I was a bit surprised to see several Black actors in this rather small cast. Not a given for 1982. That's it now really.",The Thing
6,Prismark10,Who is who,6,16 September 2016,"John Carpenter remade Howard Hawks 1951 sci-fi film, The Thing From Another World.The film starts in the icy plains of Antarctica as a man in a helicopter is try to shoot dead a runaway dog. The dog survives as it reaches a base where some American scientists reside, the Norwegians in the helicopter do not.The dog is in fact The Thing, a being from outer space that arrived in a space ship some 100,000 years ago and remained buried in the ice in Antarctica. It looks like the Norwegian base camp uncovered it to their cost. The Thing can ingest and then assume the form of any living being whether human or animal.In some ways John Carpenter's film is similar to Alien as the members of the base camp will be knocked off one by one, not helped that they seemed to be left alone or go out on their own too many times so they can be taken over by the shape shifting creature.The film actually starts out slowly and the characters are painted in broad strokes, in short thin characterizations. There are no female characters in this film but there are two black actors in the cast, one rather stereotypical who seemed to have walked in straight from the hood listening to Stevie Wonder. Rather a few of the characters including star Kurt Russell did not convince me that they were research scientists.What the film did have was gross out special effects that would had scared the hell out of people in 1982, it certainly scared me in that era. Stretchy body parts churned inside out, gore galore, hands being severed, a head sprouting legs and walking off like a spider.What you get in grotesque special effects you lose in a coherent narrative. The film failed at the box office when the film was released but later acquired a cult following.",The Thing
7,claudio_carvalho,When the Remake is a Masterpiece,10,27 September 2020,"In Antarctica, in 1982the team of the American Research Center witnesses a Norwegian helicopter hunting down a dog with a sniper. They land nearby the American base, the helicopter blows-up killing the pilot and the Chief Garry (Donald Moffat) kills the Norwegian sniper that is shooting the dog. The American pilot MacReady (Kurt Russel) and the Dr. Blair (A. Wilford Brimley) go the Norwegian base trying to understand what happened and they find the location completely destroyed. They return to the American base with a weird corpse and soon Dr. Blair realizes that the dog is a shape shifter alien that can assume any identity and they do not know who he is in the base.John Carpenter's ""The Thing"" is a remake of the 1951 film. The remake is better and better than the original film. The plot is tense and dark conclusion Is a plus of this magnificent film. My vote is ten.Title (Brazil): ""O Enigma do Outro Mundo"" (""The Riddle of the Another World"")",The Thing
8,kosmasp,Let's see what happens,10,30 October 2021,"And there is a lot to see - no pun intended. Mainly the special effects of course. Practical effects and they have aged as fine as anything can age. Then there is also the music - fantastic (and John Carpenter let someone else help him - Ennio Morricone to be exact). So having fantastic people in all departments is something that always helps. Behind the camera (Winston, Morricone, Carpenter himself and many more) and in front of it.But I got quite ahead of myself. The movie can be considered a remake of sorts - although it is quite different than the movie that was made many decades before this hit the screens - again no pun intended. The story is strong enough and I do like the original movie too, but it was made with different intentions. You actually will not find many people comparing or calling this a remake. If you search for The thing remake you'll find the 2011 movie - which is not a remake. It is meant to be a prequel to the Carpenter movie.Well this all may be too much to comprehend, but the one thing you need to know: if you can stomach it (this is quite brutal and scary, so not for the faint of heart), this is the definitve The Thing movie that exists, which is based on the short story ""Who goes there"".I could write so many things ... about the thing - but I'll leave it at that - I just will not be able to give you an ending as great as this movie has in store for you ...",The Thing
9,classicsoncall,"""That's gonna win somebody the Nobel Prize.""",8,7 November 2017,"Comparisons to 1951's ""The Thing From Another World"" are inevitable with this film, but it's the differences that are palpable. For this viewer, the original movie had more than it's share of unintended comical moments, not always a good thing for a sci-fi/horror flick when they interrupt the flow of the story. I'm thinking in particular of a scene in the earlier film when they brought the 'Thing', encased in a block of ice, into one of the camp buildings, and then proceeded to break a window to keep the room cold!!?? There was also a goofy suggestion to use something hot to throw against the creature in order to subdue it. The best that I can say about it was that it had some witty dialog, and James Arness in an early role as the titled creature, affecting a stance that would later becomes his signature during the opening to the TV series ""Gunsmoke"".The first thing (sic) I did coming here to IMDb was to check this movie's release date compared to ""Alien""; I wasn't sure which one came first. I would have been ready to credit ""The Thing"" with the original chest-burster concept along with the disembodied talking head that appeared in Ridley Scott's masterpiece, but it turns out ""Alien"" was first, three years earlier in 1979. I was kind of relieved about that, I've always held ""Alien"" in high regard as a monster original.But I have to say, this movie works for fans of the genre. It's a bit more detailed than it's precursor, and keeps the viewer on edge trying to guess which of the scientific crew is already infected and ready to terrorize the rest. You even begin to doubt whether Kurt Russell's character is going to come out of it unaffected, but as it turns out, there are no happy campers left by the end of the story. I thought the finale leaving MacReady and Childs (Keith David) as the lone survivors contemplating their fate to be surreally effective.The biggest surprise for me here was seeing who did the score for the picture. Ennio Morricone has supplied some of the best music ever for films in the Spaghetti Western genre and that's where I'm most familiar with his work. A quick peek at his credits here on IMDb reveals he's composed for over five hundred movies! Composing the music for ""The Thing"" might have been something of a departure from his comfort zone, but it certainly caught the terrifying mood of the story. Nicely done.",The Thing
