,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,My review is this film's 2400th....so what more can I say?!,9,30 March 2013,"""Titanic"" won a bazillion Oscars and is considered a classic by many. And, it now (counting this one) has 2400 reviews. So, what more can I say about this film that hasn't already been said? Well, very little--that is why this review is rather short.I give the film a 9 because it isn't perfect. Some of the characters, to me, seemed a bit simplistic. But, no matter if you like them or not, there's no denying the awesomeness of the film. After all, it looks like you are on a huge cruise ship and the special effects of the wreck (this isn't exactly a spoiler!) are amazing. So, like the story or not, the film is staggering to watch--particularly on a big screen. And, now that I think about this, this is exactly how I viewed director Cameron's other huge success, ""Avatar"". Well worth seeing once.",Titanic
1,TheLittleSongbird,"Very ambitious, but beautifully filmed and acted.",8,3 June 2009,"I had few problems with this film, and I have heard a lot of criticisms saying it is overlong and overrated. True, it is over three hours long, but I was amazed that it goes by so quickly. I don't think it is overrated at all, I think the IMDb rating is perfectly decent. The film looks sumptuous, with gorgeous costumes and excellent effects, and the direction from James Cameron rarely slips from focus. Leonardo DiCaprio gives one of his best performances as Jack, and Kate Winslet is lovely as Rose. David Warner, a great actor, steals every scene he's in. The story is very rich in detail, and is hot on character development, obvious with the love story which is very moving when it needs to be, though in the first bit of the movie it is a little slow. The last hour is extremely riveting, and I will confess that I was on the edge of my seat, when the Titanic sank. I will also say that the last five minutes were very moving. The music score by James Horner was lovely, though I never was a huge fan of the song My Heart will Go On. The 1996 miniseries was good, but suffered from undeveloped scenarios and some historical inaccuracies. Overall, I give Titanic an 8.5/10. Bethany Cox.",Titanic
2,bkoganbing,Maytime On The High Seas,10,2 September 2007,"Who says that old fashioned romantic films don't sell. They certainly do if they're done right as the story in Titanic certainly is.This blockbuster version of the most famous shipwreck in history is a homage to Maytime. In fact in casting Gloria Stuart as old Rose through whose eyes we see the disaster unfold, Director James Cameron went back to a contemporary of Jeanette MacDonald and Nelson Eddy.The film begins with the discovery of the wreck of the Titanic in the middle Eighties which did cause great excitement at the time. Searching the wreck divers come upon a safe and a nude portrait of a woman wearing a necklace with a diamond thought to be lost and the portrait is dated April 14, 1912. The woman is still alive and its Gloria Stuart who tells her tale the way an aged Jeanette MacDonald did in Maytime.Winning a card game that got him a third class passage aboard the maiden voyage of Titanic, itinerant artist Leonardo DiCaprio gets on board the vessel. He meets and woos a younger version of Gloria Stuart who is played by Kate Winslet. Unfortunately she's about to enter a loveless marriage for money urged on by her mother, Frances Fisher, who wants her declining years not be spent in the poorhouse. Her prospective fiancé is Billy Zane a rather arrogant young robber baron heir of his time who has a factotum/bodyguard in David Warner who has one of the best roles in the film. Still Leo and Kate get a few stolen hours of romance before the disaster strikes.One thing that James Cameron did is that he never allowed the spectacle of the disaster nor even the issues of wealth and class that were omnipresent in the Titanic story to overwhelm his romantic leads. In fact they are an integral part of the story as young Leo reaches for what was unobtainable.Leonardo DiCaprio remarked that his part of Jack was the least complex role he ever did. The part is a romantic lead, the guy has no secrets or hidden issues, he's just a young man in love. Maybe that was the reason he was not nominated for Best Actor in the face of all those nominations Titanic did get. It won for Best Picture and Best Director and a flock of Oscars in the technical area. Kate Winslet and Gloria Stuart were nominated and lost for Best Actress and Best Supporting Actress respectively.Titanic is a story that's been filmed since the silent days almost in the wake of the disaster itself. The Germans made a propaganda film of it in 1943 which Nazi inspired though it was, did make a few points against the British upper classes and that the first class got saved and those in steerage mostly drowned. There was a fine version in 1953 with Clifton Webb and Barbara Stanwyck as an older married couple with problems on the doomed ship. And the British did the classic, A Night to Remember which is a documentary like recreation from the ship's officers point of view.Still they'll have to go some beat this one. Titanic is a film for lovers of all ages and run Maytime back to back with Titanic if you can get DVDs and/or VHSs of both films.",Titanic
3,Leofwine_draca,Overblown,5,30 June 2015,"You know, I love disaster movies, and you don't get much bigger a disaster flick than TITANIC, James Cameron's magnum opus, a massively-budgeted and massively award-winning 1997 film that swept the board at the Oscars and has gone down in history as one of the most popular films ever made. Yet I only enjoyed half of it, and that's due to a problematic structure that sacrifices disaster in favour of a cheesy, sappy romance story.Cameron has always been king when it comes to technology and people interacting with it: from his early sci-fi movies to THE ABYSS and AVATAR, he's great at depicting a world where people interact with technology and use it to their advantage. When he focuses on the disaster and sinking of the ship, this is an excellent film with some very impressive special effects that really get across the scale of the disaster.When it comes to human characters, Cameron is a much less assured writer. The romance that plays out here is more unrealistic than in a cheap paperback novel and just as twee. The characters are one-dimensional, from DiCaprio's irritating commoner to Winslet's utterly unbelievable aristocrat who falls in love with him. Their romantic scenes are cringeworthy and as with the other characters they act in very modern days that would have been alien to the era. The less said about the likes of Billy Zane's cardboard cut-out villain the better.In the end, we get a film which spends the entire first hour and a half just plodding around with dumb characters before the disaster strikes, and then things pick up, although there are still lots of cheesy moments and poor dialogue. It's 2/3 romance and 1/3 disaster, and while the disaster stuff is great, the romance is execrable. A NIGHT TO REMEMBER remains the best retelling of the tragedy out there because it focused on the events of the tragedy; I feel Cameron's TITANIC does a disservice to those who lost their lives that night.",Titanic
4,SnoopyStyle,"Come for the CGI and the love story, Stay for the sinking",9,15 December 2013,"Brock Lovett (Bill Paxton) is searching for a legendary gem called The Heart of the Ocean presumed lost on the Titanic. When he finds a drawing instead, Rose (Gloria Stuart/Kate Winslet) comes on board and tells her story of Titanic and her love Jack Dawson (Leonardo DiCaprio). She's a wealthy girl destined for a loveless marriage to the hateful Cal Hockley (Billy Zane). He's a wandering artist who won his Titanic ticket in a poker game. He would save her in every way that a person can be saved.I have often railed against the insertion of a love story unnecessarily into a historical event like 'Pearl Harbor'. But I think James Cameron made the right decision here. The story is compelling by itself. Leo has that boyish charm. Kate and Leo has become a legendary Hollywood big screen pairing. This time it works because it's well written, and well acted.There is the great CGI. It's relatively seamless, and ahead of its times. The engine room is magnificent, even better than the boat itself. The iceberg hit was very convincing.Then there is the sinking. For something that is absolutely expected, it still shocks. The suspense of it all holds my attention every time. The last hour of the movie is perhaps one of the most tension filled sequence of all times. It is the incredible CGI as well as the amazing stunts. It marries the real world with the computer world, and have rarely been exceeded even to this day. It is more harrowing than all those 3D superheroes smashing into skyscrapers. For it's iconic status, I have to give this 9/10.",Titanic
5,Hitchcoc,It's About People,9,28 March 2006,"It's hard to believe that nearly nine years have passed since this movie came out. It's a masterpiece of special effects and storytelling, even if the romance schmaltzes it up a bit. I'm not too critical about films that stretch the truth. If that were not the case, we would only watch documentaries, and, of course, many of those are suspect. In addition to the incredible recreation of the Titanic and the people who sailed her, there is an air of mystery maintained throughout, accentuated by the incredible music score. The fact that we all know the story and the result makes us voyeurs to history. I enjoyed this movie, and yet it made me sad. I sat next to a couple of twenty something types with their baseball caps on backwards, yelling ""all right"" when a falling body would smack against an obstruction as it plummeted down the length of the capsizing ship. I sat in awe of the power of nature and imagined those poor people dying from the stupidity of an overconfident shipbuilder and captain. I know it's just a movie, but it had a really connection to my heart. The business with Leonardo de Caprio and Kate Winslet didn't really grab me. What did was that there was a hopelessness beyond anything we can fathom. If you read my review of ""A Night to Remember,"" also a fine film from much earlier, you will see that it's about people saying goodbye to their wives and children and to another day that makes this event so horrible. It's quite a marvelous movie. We may have forgotten that in the wake of all the attention it received, including parodies and spoofs.",Titanic
6,mark.waltz,"One of many movies and many stories from the ship of dreams, but still floats at the top of the list.",10,30 June 2020,"From ""Cavalcade"" in 1933 to ""Titanic"" in 1953, ""A Night to Remember"" in 1957 and ""The Unsinkable Molly Brown"" in 1964, the doom ship Titanic became a voyage of legendary, if tragic, proportions, and in the time leading up to its 85th year spawned a TV movie, a Broadway musical and this masterpiece which had audiences preparing to get tickets for it even before it was finished shooting. The reason is clear: James Cameron, Kate Winslet and Leonardo DiCaprio, the promise of effects like you'd never seen in any movie, and a Celine Dion song sung over the teaser trailer that would shoot her to super-stardom.This is told in flashback through the experiences of the 102 year old survivor Rose Calvert (veteran 1930's movie actress Gloria Stuart, nearly forgotten until cast in this), shocked to see a drawing of herself in pristine condition. The nude drawing of her as a young woman wearing a valuable diamond is found in a safe pulled from the ancient wreckage and she immediately notifies the explorers who are searching for more Titanic artifacts and stories. Arriving with pretty much every single belonging of hers as well as her doting granddaughter, Stuart winces in tears with a sudden memory, but insists on going on with her story.From there, we are swept back decades to the luxurious ship on its maiden and only voyage, and the huge vessel is grandly detailed and scaled as only an epic of this nature can scale it to be. Winslet is engaged to the vain Billy Zane, forced by her desperate mother (Frances Fisher) to tolerate him because they are broke and only have their ""name"" to benefit them. Fisher, obviously having married ""up"" , is ultra snobby to the neuvo riche Kathy Bates, and when she meets Jack Dawson (DiCaprio), she knows trouble lies ahead, and her demeanor is enough iceberg for any young lady. Dawson has saved young Roe from committing suicide in the icy waters below, and their first encounter turns into a love that you know can only end tragically.With real life Titanic passengers Brown, John Jacob Astor and his wife Madeline (which would be a great subject for a separate movie), Benjamin Guggenheim and Isadore and Ida Strauss (another subject that would be a touching film), this mixes in these real life characters with the fictional ones. Zane and his humorless right hand man (David Warner) are great villains, with Zane absolutely vile as he psychotically tries to maintain his stolen dignity when he loses his trophy wife to be to a commoner. Watching Zane go psychotic as he stoops to the depths of evil makes you wish he wouldn't make it off, but the writers have an even better plan for him.The film takes well over 90 minutes before the disaster sequences start, and from then on, it is a dizzying, sometimes headache inducing bit of tense moments as DiCaprio, locked to a metal pole to drowned for daring to love Winslet, struggles to be set free. It goes on a bit too long, but for first time viewers is truly frightening. There were buckets of tears being flowed at the Paramount Studios theater I saw this in prior to the release, and even after half a dozen or so viewings, it can still bring them on.Certainly this is filled with cliches, but they are the type of cliches that have worked since the days of the silent movies. This was probably the first film since ""Gone With the Wind"" to be considered a guaranteed Oscar winner, sweeping a good majority of them when it came out. In many ways,, this has very old fashioned ideals and is thus an old fashioned style movie, one of the last of its kind that still worked (""The Artist"" from 20 years later was a rare exception.) I can watch this once a year and still be emotionally turned to mush by it. That is what makes an instant classic.",Titanic
7,classicsoncall,"""The ship will sink"".",9,18 August 2011,"Imagine being the Captain of The Titanic and told by it's architect that it will sink with absolute mathematical certainty. Immediate denial sets in but the instincts are too strong. The most incredible machine ever built by human hands will lie on the bottom of the ocean floor in a matter of hours, and there's nothing anyone can do about it. The sheer horror of it reels the imagination.It took me a long time to get past the hype of the film's original release. Sometimes it's better to let all that hoopla pass and see a picture on it's own merits rather than on the recommendation of anyone and everyone. While watching, I tended to key in on the historical elements of the voyage rather than the love story. Realizing that most films like this rely on a romance to move the picture along, I'm willing enough to go along with it. To go too far in the other direction would move it toward a documentary, and there are enough of those around if that's what you're after.I was fairly impressed with the technical aspects of the picture regarding the disaster. Following Ismay's (Jonathan Hyde) analysis of how the Titanic would take on water and sink, and actually seeing it play out made for some dramatic special effects. What's almost impossible to comprehend is how the passengers on board ship might have actually reacted on that fateful night. The calamity of it is absolutely mind boggling and difficult to contemplate.I give director Cameron and the special effects folks all the credit there is for producing an epic disaster film. DiCaprio and Winslet perform capably, though I wasn't necessarily wowed by their portrayals. Even if your only motivation to see the picture is it's inclusion as one of the top grossing pictures of all time, you shouldn't be disappointed.",Titanic
8,gavin6942,An Odd Film in the James Cameron Canon,7,11 May 2015,"A seventeen-year-old aristocrat (Kate Winslet), expecting to be married to a rich claimant (Billy Zane) by her mother, falls in love with a kind but poor artist (Leonardo DiCaprio) aboard the luxurious, ill-fated R.M.S. Titanic.The first thing that is really striking about this film is that it came from James Cameron, who is much better known for science fiction films like ""Terminator"", ""Avatar"" and ""Aliens"". He is not the first person that comes to mind when you think of historical fiction romances. And yet, he nailed it. ""Titanic"", despite its length of three hours, was a huge success and may have sold more VHS copies than any other movie.But beyond the romance, this is actually a rather decent movie. I cannot say why, it is something hard to put one's finger on. Most likely, it has something to do with Billy Zane, who is more or less the greatest thing about the film.",Titanic
9,lee_eisenberg,"In Spanish class, I wrote a story portraying the famous movies of 1997 aboard the Titanic while it was sinking.",5,19 October 2005,"Okay, everyone knows what happens in ""Titanic"", so I'll discuss a few other points. While the movie was in the theaters, one of my friends went to see it 13 times, just so that he could find goofs; the one that he picked up on was when someone opens a door, turns his head, and you see that it's the wrong color. When I took a sailing class in summer, 2005, the teacher explained why specifically the Titanic sank: it was traveling way too fast for something that size (so they couldn't turn in time), and the metal on the ship's sides was rather shoddy; that is to say, they endangered everyone's lives so as to save money for themselves (well, that's one of many times when those at the top have put profits ahead of safety). And I have a question: considering how many people died on the Titanic, was it appropriate to use this event to further Leonardo DiCaprio's career? As for that story that I wrote, it portrayed Kevin Kline and Tom Selleck (from ""In & Out"") believing themselves to resemble Leo and Kate; Al Pacino (from ""Donnie Brasco) realizing that he was going to sleep with the fishes; Jim Carrey (from ""Liar Liar"") admitting: ""I can't lie: I wasn't watching for icebergs while I was steering!""; Kim Basinger (from ""LA Confidential"") wondering whether or not she would look like Veronica Lake at the bottom of the ocean; and Jack Nicholson (from ""As Good as It Gets"") still inside his cabin and saying ""Don't knock on my door! Even if the ship is sinking, don't knock on my door!"".Oh, I forgot to say my opinion of the movie. When everyone at school asked me what I thought, I always said ""Well, I..."" That's what I'm going to say here. I consider ""Titanic"" right down the middle. I think that ""In & Out"" was the best movie of 1997. End of story.",Titanic
