,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,TheLittleSongbird,"Predictable, but it is a sweet and fun movie",8,27 April 2010,"I don't think The Mighty Ducks is a masterpiece in any shape or form, but it is an enjoyable film. I do agree that it is predictable, the plot is nothing particularly special and the ending especially doesn't really hold any surprises. But it is nicely filmed, with evergreen cinematography and pretty scenery and the music is pleasant. The script is good on the most part, there are some humorous parts but it is also somewhat touching, and the director Stephen Herek pitches the humour and melodrama at the right level. And the acting is spirited, with Emilio Estevez charming, dignified and fun as the disgraced lawyer who has to coach the worst ice hockey team and Joss Ackland solid as Hans. Also the ice-hockey scenes are done with just the right amount of flair. Overall, a sweet and fun movie, even with the predictable plot it is worth seeing. 8/10 Bethany Cox",The Mighty Ducks
1,SnoopyStyle,nice family movie,7,5 March 2015,"Gordon Bombay (Emilio Estevez) was once a star of his peewee hockey team but he hit the post, lost the championship game and disappointed Coach Jack Reilly (Lane Smith). He is now a slick Minneapolis defense attorney. After a drunk driving arrest, his boss works out a community service plea with the court for him to coach the worst 0-9 peewee hockey team.This is the 'Bad News Bears' in the form of a hockey team. Averman even does the ""Hey batter batter..."" It doesn't have quite the same edge or the same originality. Although getting inspiration from a great movie is not necessarily a bad idea. It has the fun and a couple of recognizable names in the young faces. Gordon himself has a compelling history which is more than just being a drunk. It's a good feel-good kids movie.",The Mighty Ducks
2,Hitchcoc,"If You Ignore the Utter Impossibilities, It Is Fun",8,29 December 2016,"I'm from Minnesota and I have a friend who had a small part in this film. He played the cop who pulls Gordon Bombay over when he gets the DUI. If you look at this as a relationship movie, with Bombay trying to get back his self respect, it is great fun. The kids are cute and funny. They have been losers their whole live and they now have the opportunity for success. The writers throw in some things that are a bit too much. Bombay ends up coaching against a guy who humiliated him as a child when he missed a penalty shot (by the way, why wasn't the score tied after he missed it since a goal would have won the game?). Hockey is a unique sport. Just the skating is a great challenge. Those kids could barely stand on skates, yet they becomes skilled skaters after a couple weeks. Those other teams were light year ahead. Also, those ridiculous plays that they run just won't happen. And the big guy with the slap shot. So we need to ignore that because this whole thing is fantasy. Even the top hockey newspaper writing feature articles on a peewee team is just not going to happen. Nevertheless, if I take it at face value, it's a hoot.",The Mighty Ducks
3,gavin6942,Fun Movie To Make You Feel Like a Kid,7,2 May 2013,"A self-centered lawyer (Emilio Estvez) is sentenced to community service coaching a rag tag youth hockey team.I am not going to say this is an amazing movie, because really it is nothing all that special. No great directing, no great acting (Estevez is awesome, but not necessarily a good actor). The script is completely by the book and predictable all the way. But the intent was never to make a masterpiece or an award-winner. It is just a fun movie for kids and adults who like to feel like kids.All I really want to write here is: I wonder if Bill Murray had gotten the role of Gordon Bombay, how would that have been different? I think it would have been a better movie, but what do I know? Maybe Murray would have been too goofy or too serious. He is not ""lovable"" like Estevez is. Either way, it is a movie I would love to see.",The Mighty Ducks
4,lee_eisenberg,typical of this genre,4,1 February 2008,"I pretty much have no respect for movies like ""The Mighty Ducks"". OK, so it's basically a harmless movie. But stories of the underdog figuring out a way to win against all odds has long since turned into a cliché (""Rocky"" was the original, and it had a purpose). Emilio Estevez has starred in much better movies (e.g., ""The Outsiders"").To this movie's credit, I will say that the more-like-a-circumcision scene was pretty entertaining. This is far from the worst movie ever. But seriously, there are too many movies like this. As it is, Stephen Herek hasn't made much of a name for himself as a director. His only good movies were ""Critters"" and ""Mr. Holland's Opus"". Otherwise, aside from this movie, he's directed stuff like ""Don't Tell Mom the Babysitter's Dead"" and ""Life or Something Like It"". Basically, he competes with Michael Bay and Renny Harlin for the position of Worst Director in the World.So my recommendation is to avoid this movie.",The Mighty Ducks
5,jboothmillard,The Mighty Ducks,3,30 August 2011,"I had heard the title a few times before, and I may have occasionally watched the television cartoon series Disney created that was loosely based on this, so I had to see what it was all about, from director Stephen Herek (Bill & Ted's Excellent Adventure, 101 Dalmatians). Basically young hotshot lawyer Gordon Bombay (The Breakfast Club's Emilio Estevez) is arrested for drink driving, and the court orders him to serve community service by coaching a children's hockey team, not very good in their league, and of course he is not happy. As he gets to know the youngsters though, and gains their like for him as well, he teaches them good skills of how to play and ultimately win a match. They also manage to get a sponsor and don the team name of The Ducks, but while all this is going on Gordon still has flashes from his past where he played hockey himself, watched by now apposing Coach Jack Reilly (Lois & Clark: The New Adventures of Superman's Lane Smith), and he lost. It is coming close to the finals, and he is possible to lose the team due to his sentence having come to an end, and all the young members of The Ducks may be losing some hope for whatever reason. Of course everything comes back together in the end, Gordon watches his team score victory, and the last scene sees him going away to tryout in the minor league, and he promises to return for the next season (this obviously gives way for the sequels). Also starring Joss Ackland as Hans, Heidi Kling as Casey Conway, Joshua Jackson as Charlie Conway, Josef Sommer as Mr. Gerald Ducksworth, Elden Henson as Fulton Reed, Shaun Weiss as Greg Goldberg, Lost's M.C. Gainey as Lewis and Matt Doherty as Lester Averman. I will be completely honest and say that I didn't pay the fullest of attention to this, but even if I had I doubt I would have been entertained all the way through, it seemed pretty dull and rather predictable, it may have the heartwarming and sporty moments, but overall not a great family sports comedy. Adequate!",The Mighty Ducks
6,studioAT,Good family fun,5,9 September 2017,"Emilio Estevez of 'Breakfast Club' fame plays a lawyer forced to coach a ice hockey team as part of community service in this Disney family film.It's a fun film with its heart in the right place, and boasts good performances from Estevez and the youngsters playing the team.It's not without its slow moments, and the love story feels a bit shoehorned in, but other than that this is a decent film.",The Mighty Ducks
7,view_and_review,"""Bad News Bears"" on Ice",6,13 April 2020,"Reluctant coach takes over a laughably bad hockey team. Yeah, that's ""Bad News Bears on Ice.""""The Mighty Ducks"" could've been so much better without the contrived conflict. I know it's hard to distinguish yourself as a David v. Goliath sports movie, but no need to make it full of nauseatingly pointless drama.Gordon Bombay (Emilio Estevez) was a successful lawyer and one-time child hockey star. After a DUI he was sentenced to 500 hours community service which entailed coaching a no-name youth hockey team. His boss, Gerald Ducksworth (Josef Sommer), thought it would help him build character and learn ""fair play.""When he took over the team, they were a mess. They weren't a hockey team; they were just a bunch of kids with ice skates. After some customary bad coaching, Coach Bombay had an epiphany and started being the coach he should've been.Now for the unnecessary drama.Exhibit A.Gordon pointed out to the Pee Wee Hockey league that due to district lines there was a kid, Adam Banks (Vincent LaRusso), on the Hawks who was ineligible to play for the Hawks, so either he could play for the Ducks or not play at all. When the coach of the Hawks, Jack Reilly (Lane Smith), caught up with Gordon in the hallway they had it out. In their exchange Gordon said, ""We're losers; not fit to live,"" in a sarcastic tone to indicate Coach Riley's sentiments. But because some 11-year-old kids were eavesdropping they COMPLETELY misunderstood him and took that info back to the team. The team quit.Exhibit B.When Gordon went back to work to meet up with his boss he was confronted by his boss, Coach Reilly, and Adam Banks' father. Apparently, Mr. Banks (Hal Fort Atkinson III) was a big client of Mr. Duckworth's firm and he wanted to use that as leverage to force Gordon to withdraw his petition (i.e. his complaint that got Adam removed from the Hawks). Mr. Duckworth, in classic rich old man = rich old jerk fashion, told Gordon to withdraw his position or lose his job. How wholly ridiculous and over the top. It's not even like Adam couldn't play, he just couldn't play for the Hawks. This was drama for drama sake.Exhibit C.The Ducks hate Adam, especially Jessie Hall (Brandon Adams). Even when Adam was scoring goals for the Ducks, Jessie couldn't get over his inexplicable disdain for Adam.Exhibit D.And for the coup de gras: the Ducks made the championship game versus the Hawks. Coach Reilly instructed two of his players to injure Adam Banks because that's the kind of low-life b*stard Coach Reilly was. After the kid McGill (Michael Ooms) sent Adam into the goalpost, knocking him out of the game, another kid asked McGill, ""What did you do?""McGill answered in a sinister manner, ""My job.""What!?! Are you serious right now? Unbelievable. I played youth football in the early 90's and even the meanest kids wouldn't have responded like that and in such a deadpan, cold-blooded manner. Was McGill an evil overlord in training? That was what I'd expect from a low-level criminal trying to crack into the big time. Oh! it was ghastly.Take out all the extra padding called drama and this movie would've been better. No, it was never going to be unique, it's like almost every other sports movie. Its only distinguishing characteristic is the sport itself, but it seems they weren't happy with that small difference. I say, don't do more than you have to. KISS: keep it simple stupid and avoid looking like a farce.",The Mighty Ducks
8,anaconda-40658,Skates on Thin Storytelling.,1,24 November 2015,"The Mighty Ducks (1992): Dir: Stephen Herek / Cast: Emilio Estivez, Joss Ackland, Joshua Jackson, Lane Smith, Elden Henson: Another Bad News Bears knockoff with Emilio Estevez training a group of misfits to play hockey. Director Stephen Herek does a fine job with the lifeless material including the familiar production. He previously made the more inventive Bill and Ted's Excellent Adventure and the dumbfounded Don't Tell Mom the Babysitter's Dead. With this film his screenwriter fails to deliver an excellent adventure, but like the babysitter in the other film, this one is totally dead. The screenplay is filled with types. You have the ominous big kid who can hit well but amateur in other areas. You have the kid who needs encouragement and whose mother will end up romancing with the coach she first disliked. Sound familiar? Estivez basically goes through the same tired formula that many others have with results that will surprise no one. Joss Ackland, Joshua Jackson and Lane Smith appear in cardboard supporting roles and everyone of them are pretty much interchangeable. Message regards teamwork but isn't that what all of these films are about? The only evidence of teamwork here is the effort put into making this garbage one of the worst films of the year. One should encourage director Herek to skate on over the studio and demand a better project. Score: 1 / 10",The Mighty Ducks
9,StevePulaski,A Disney movie that gets half the job done,6,17 November 2012,"Never in my life, even in the R-rated movies of Kevin Smith and Tarantino, have I heard the expression ""what the hell?"" been used so often and for such little reasoning. From the children in the pee-wee hockey team, from its headlining stars, to just plain background characters, it seems everyone has that same question on their mind.Well, where the hell do I begin? The Mighty Ducks is an experiment done by Disney that was allegedly aimed to usher in a more tweenish fanbase than their animation studios, by providing a live action experience and a more mature feel. They succeeded in making a spontaneous, somewhat entertaining piece of nostalgia for the current generation of teens, but to be completely honest, this is one of the most vanilla sports movies I've sat through in my day, only elevated to being somewhat passable because of its efficient use of its star, Emilio Estevez (seeing this as a child, this was my introduction to the man who would later be one of my favorite male character actors) and its surprisingly successful array of motivational music, which make the cliché ending satisfying and memorable.The story is paper thin, but works as some minor league, or pee-wee, entertainment. Estevez plays Gordon Bombay, an immensely cocky, successful defense attorney who has never lost a case in his life, but is sentenced to coach a team of young, misfit hockey players after being caught drunk driving. Bombay has had contention with the sport of hockey after he blew a title win in a penalty shot as a child, greatly putting his coach (Lane Smith) to shame.Now, coaching the District Five team, Bombay is unmotivated and careless, until he sees these kids are genial and somewhat good-natured (and the fact that his old coach is still employed at their rival team), leading him to finally put effort into his work. He names the team the ""Ducks,"" after the most noble creature in the wild, who travel in packs and stick by one another.Estevez gives about the most entertaining performance one could bring to the table for this kind of movie. His character is a smart-ass, cut-throat, boisterous know-it-all, who winds up having his heart warmed by a group of helpless kids who don't take that much pride playing for the hockey team until he gets involved.One of the downfalls of the children is that they are carbon-copies of the rambunctious tykes we see in so many movies, and any point at connecting or learning about one of them is especially moot. They are not interesting children, and even in a hundred and three minutes, we do not even get one as our surrogate to learn more about. Not to mention, the film is also about twenty minutes to long, thanks to a needless romantic subplot involving one of the children's mothers. The result is corny and usually unnecessary, but Estevez's chemistry with the mother, Heidi King, is just charming enough to make us somewhat care.As simple, pleasant entertainment, obviously the film's main goal, The Mighty Ducks works just fine as basic and has competence to carry a long runtime. The problem lies in its screenplay, which is flat and unambitious. Even though it's branded with the Disney name, just a few years later, we were welcomed with the brilliant breath of fresh air which was Remember the Titans, so Disney clearly wasn't incapable of delivering the goods in a sports film. The slapstick-reliant humor is goofy, yet it works, Estevez is fitting in his role, and the ending with music dominated by Queen brings a smile even to a hard-headed cynic's face. It's a Disney movie that gets half the job done.Starring: Emilio Estevez, Joss Ackland, Lane Smith, Heidi Kling, Josef Sommer, Joshua Jackson, Elden Henson, and Shaun Weiss. Directed by: Stephen Herek.",The Mighty Ducks
