,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,Leofwine_draca,"A slicker beast than the first two, but it still makes for great entertainment",8,3 November 2016,"Another excellent feel-good film in the ROCKY saga that had showed no signs of slowing down by this stage. In fact, I enjoyed it more than the first film and feel that it comes only just behind the second in terms of pure entertainment. Once again, the story takes a new angle, showing how Rocky's fame has changed his life and also put him out of touch with reality. During the course of the film he loses nearly everything, and is then forced to go on a journey of discovery to try and capture what he's lost. The fight at the climax has an inevitable outcome, but perhaps that's why I was looking forward to it so much.The actors are wonderful again. Stallone directs himself with aplomb, focusing on another side of his hero this time around: for the first time ever, Rocky finds himself afraid, and must battle to dispel that fear. Talia Shire and Burt Young don't have much to do, but they provide the stable backbone that Rocky himself requires. Burgess Meredith is excellent once again as the sympathetic Mickey, and Carl Weathers' Apollo Creed undergoes a significant and appealing character shift that sees him switch sides from enemy to ally. Mr. T is so tough as the bad guy Clubber Lang that he's almost a caricature of himself, but that doesn't stop him being thoroughly entertaining, and he's matched by a hulking Hulk Hogan in a brief, crazed turn as an over the top wrestler.The film is well made, has great music – the old favourites as well as new hit Eye of the Tiger – and the training sequences are as fun as ever. The boxing matches are slicker and more stylised than before, but no less enthralling, while Stallone's careful to keep the human drama as his first priority as always. As a result, this is another great film in the series.",Rocky III
1,SnoopyStyle,Cheesetastic Hulk Hogan AND Mr. T,6,4 July 2014,Rocky Balboa (Sylvester Stallone) is enjoying great success as the defending world champion. His manager Mickey Goldmill (Burgess Meredith) has been picking fighters for him until he is challenged by the arrogant Clubber Lang (Mr. T) at the unveiling of his statue. Lang is exactly the one that Mickey has been avoiding. Rocky not only loses the fight but also Mickey and only Apollo Creed (Carl Weathers) can help him recover from the loses.First Rocky fights Hulk Hogan and then he fights Mr. T. It doesn't get more cheesetastic 80s than that. The story has all the iconic Rocky formula. He is put into an underdog position and he has an insurmountable hurdle to overcome. And Rocky has to have an opponent above all. Mr. T serves that purpose. The movie's big move has to be killing off Mickey and bringing back Apollo as now a good guy. It's a brilliant move. This is a mix of good 80s cheese and a broadly written sports movie.,Rocky III
2,classicsoncall,"""Nothing is real if you don't believe in who you are"".",8,14 March 2010,"You can't fault the Rocky films for being so similar to each other. They had a tried and true successful formula with a likable protagonist in a setting where the underdog had to overcome long odds to come out a winner. It's no different here, and Stallone manages to get it all done in under two hours. The fresh aspect offered in this film involve the Hulk Hogan appearance as a pro wrestling heel, and the presence of Mr.T in the flick that would propel him to 'Pity the Fool' stardom. I would have liked to see Burgess Meredith carry on as Mickey, but death in movies isn't always what it seems. You've got ""Rocky V"" to attest to that.So this is the Rocky film in which Stallone is really ripped due to a personal training regimen, and perhaps owing somewhat to that 'Eye of the Tiger' theme song that we hear repeatedly. It's overly done in my estimation, but it worked for this entry in the series. I know that by this time a lot of folks were panning the series and Stallone personally, but there must be something to it as the Rocky films are a ubiquitous presence today on a variety of cable channels. My favorite would still be the original ""Rocky"", but in sequels, the franchise has enough to offer for viewers if taken one at a time, each with it's own message of hope and inspiration.",Rocky III
3,gavin6942,Such Fun!,7,12 August 2015,"After winning the ultimate title and being the world champion, Rocky (Sylvester Stallone) falls into a hole and finds himself picked up by a former enemy (Carl Weathers).The first film was serious, the second one was more humorous and light-hearted. This one has a few emotional bumps (someone important dies), a bit of a humanization for Apollo Creed (sudden;y a good guy), and some over-the-top absurd humor (Thunder Lips). It is a good mix.Although few would agree, I believe the second film is superior to the first. The third is beneath both of them, but not by much. It is a welcome addition to the series, which they likely never thought would last nearly as long as it does.",Rocky III
4,jboothmillard,Rocky III,5,26 March 2011,"Directed by its star Sylvester Stallone, the first film may be the one that was the most successful, winning Oscars and all, but this one gave us two things, a memorable TV star and a hit song. Basically it continues where the previous film left off, where Rocky Balboa (Stallone) defeated Apollo Creed (Carl Weathers) by knockout, falling over and winning getting up, by one second, and he is still enjoying his success. Three years have passed, he has had ten fights holding onto his world champion title, and he is now rich with everything he could ever want. After a charity boxing match against World Wrestling Champion fighter Thunderlips (Hollywood Hulk Hogan) and a commemorative statue in his honour and that of his home town, Rocky announces his retirement. Right at that moment however out of the crowd comes the man who has been watching him with intent to fight him and become the new world champion, up and coming boxing brawler Clubber Lang (Mr. T), and with too much pride he accepts. At first trainer Mickey Goldmill (Burgess Meredith) is strict that he should not fight him, because he is a ""killer"", and he confesses the ten fights he got him were easy compared to Clubber, but he does agree eventually to give him more fighting tips. It comes to the match, but before it even starts Rocky and Clubber have backstage bust-up, resulting in Mickey having a heart attack, initially Rocky says he will forfeit, but his trainer urges him to go on. In the end, Rocky was too worried about Mickey to fight as well as he normally would, therefore he is defeated in two rounds and Clubber becomes the new World Champion, and Rocky is upset when he returns to Mickey who dies in front of him. He becomes depressed with the grief and thinking that he is finished, and he has no confidence to have a re-match, but then his former opponent Apollo Creed comes along. He encourages Rocky to go for a re-match, which Clubber Lang accepts, and he starts training him, he should try to forget any rivalry he has with the thug and concentrate more on regaining his title, he needs the ""eye of the tiger"". In the end, Rocky and Clubber return to the ring to have another fight, with wife Adrian (Talia Shire) and Apollo watching in the crowd and by the ring with hope, and against all odds Rocky does win the fight with a fantastic knockout punch, once again becoming Heavyweight Champion of the World. Also starring Burt Young as Paulie, Ian Fried as Rocky Jr. and Al Silvani as Al. Stallone still gives a really likable, Weathers steps up in the ranks becoming his mentor, Shire has her moments, as does Penguin actor Meredith before his character dies, and Mr. T is a great opponent with an attitude, a great attribute that got him the part of B.A. Baracus in The A-Team. I don't think the critics are very fair about this third film in the series, the fight sequences are still gripping, the montage sequence or two with the great music is still enjoyable, and of course the Oscar, BAFTA and Golden Globe nominated song ""Eye of the Tiger"" by Survivor, that went to number one, is a great song, a good boxing drama. Rocky Balboa was number 7 on 100 Years, 100 Heroes & Villains, ""Yo, Adrian."" was number 80 on 100 Years, 100 Quotes. Worth watching!",Rocky III
5,ccthemovieman-1,The Ups And Downs Of Rocky & Mr. T,8,27 May 2006,"For pure entertainment, this might be the best of the five ""Rocky"" movies. I mean, where else can you see Rocky, his entourage, Mr.T. and Hulk Hogan all creating mayhem in the same movie? Hokey? Oh, man, yes indeed, but it probably has more ups and downs and memorable scenes than any in this series. Some examples:DOWN - ""Rocky Balboa"" (Sylvester Stallone) fights an exhibition match with a wild overzealous wrestling giant called ""Thunderlips"" (Hulk Hogan) and almost gets killed. UP - However, he rallies to beat the over-sized animal.DOWN - In defending his boxing title, Rocky gets pummeled by a loudmouth boxer ""Clubber Lang"" (Mr. T.). DOWN - His longtime manager ""Mickey"" (Burgess Meredith) collapses at the arena before the fight and then dies. UP - Rocky's former rival ""Apollo Creed"" agrees to train our hero in a re-match against the obnoxious villain Lang.DOWN - Down and depressed, Rocky is unable to train and be has lost his will to fight again. UP - He finds his ""eye of the tiger"" spirit and trains with great inspiration, becoming even and quicker and faster afoot than Creed!This goes on and on and on, climaxed by the fight which, of course, has another 30 of these ""ups and downs."" By the end, you're more worn out than Burgess Meredith. Mr. T, by the way, makes a great villain and the filmmakers added to the suspense using slow-motion action scenes and effective sound with all the punches, grunts and groans all add to the circus-like atmosphere. Nobody grunted like Mr. T!It's corny, it's hokey, etc., but it somehow works and certainly gives the viewer what it delivers in the ring: non-stop entertainment.",Rocky III
6,ma-cortes,"Charming and enjoyable sequel with the Italian Stallion taking on the brute Clubber Land , Mr. T",7,20 August 2017,"Acceptable follow-up in which Balboa is willing to risk his life against a violent boxer , Clubber Lang . Officially a sequel is most a rehash but happens to be a nice third chapter about Rocky saga with intimate Stallone . Interesting sequel that works every time and in which beloved Balboa is considering retirement , but he faces off a tough contender performed by Mister T (A Team) , being dethroned by the obnoxious , corpulent boxer , that's why Rocky sinks into a depression . Excessive confidence and complacency soon give rise to lose his heavyweight championship title . Two-bit fighter Rocky is now almost retired and has hit rock bottom , but he rises from ashes to fight a daring contender . About to be retired from boxing and back from riches to ring , Rocky takes on a new combat . Although he is homaged as one of the greatest boxing champions in the history also is panned as a down-and-out fighter . Then , ¨The Italian Stallion¨ , the one time champion , returns to take on the ultimate boxing combat , as he comes out from retirement for fame and self-respect to combat the strongest , youngest and faster contender . While Rocky attempts to prove himself and his family , his wife (Talia Shire), brother-in-law (Burt Young) and his veteran trainer (Burguess Meredith) . Shortly after , Apollo Creed (Carl Weathers) and Duke (Tony Burton) decide to train Rocky for a rematch against the brave and invincible opponent Lang , so Rocky can attempt to win the championship back .This agreeable predictable entertainment displays splendidly the 'formula Rocky'. The movie works in usual manner , fitting appropriately to franchise , even though we know the plot the film works . This soaper on the ring is developed in gentleness , dignity , feel-good style as well as the initial outing . Great training montage and spectacular and climatic final bout . Writer-director-actor Stallone new entry is surprisingly entertaining and packs good feeling . Usual and nostalgic musical score by Bill Conti and atmospheric cinematography by Bill Butler . The motion picture was lavishly financed by the producers of complete saga , Robert Chartoff and Irwin Winkler and well directed by Stallone who along John G. Avildsen created the six Rocky saga.In previous and subsequent entries the contenders were the followings : ¨Rocky I¨ and ¨II¨ was Carl Weathers ; ¨Rocky III¨ the fast-mouthed and cruel boxer Mister T ; ¨Rocky IV¨ against a massive Russian boxer played by Dolph Lundgren ; ¨Rocky V¨ in which Rocky , nicknamed as the Chicken Stallion , lives from records being ostracized , but our hero returns as a coach , as Rocky goes back despite his own cerebral damage through a rematch on the streets , as he fights Tommy 'Machine' Gunn/Tommy Morrison ; meanwhile , the champ must adjust to his family's new life on bankruptcy ; subsequently ¨Rocky Balboa¨ proving his estranged young son Milo Ventiglimia who still can fight . And , finally , ¨Creed¨ in which Rocky eventually agrees to mentor Adonis , son of the known boxing champion Apollo Creed . Rating : Good , being impossible to dislike , the result is deliciously corny agreeable and predictable amusement . Although we've seen it all before , Sylvester manages to make it work one more time and it works every way even better than successive Rockys .",Rocky III
7,BA_Harrison,Ding ding!,7,4 September 2019,"Round three of the Rocky story continues to dispense with reality, Philly's famous fighter slowly becoming a parody of his former self. At the start of the movie, Rocky Balboa (Sylvester Stallone) is still Heavyweight Champion, having successfully defended his title against numerous contenders, but after Mickey (Burgess Meredith) reveals that the fights have been against 'soft' opponents hand-picked to keep Rocky on top, the boxer begins to doubt himself. When Rocky finally comes up against a genuinely dangerous opponent, bruiser Clubber Lang (Mr.T), he loses his title and develops a psychological block. However, with the help of one-time rival Apollo Creed (Carl Weathers), who would like nothing better than to see the arrogant Lang defeated, and with the support of his loyal wife Adrian (Talia Shire), the Italian Stallion regains the 'eye of the tiger' and rises up to the challenge of his rival. Dun... dun dun dun... dun dun dunnnnnnn....It's very silly at times and rarely feels like anything other than a formulaic Hollywood sequel, but knock me down and count to ten if I didn't have a good time. An early charity fight against Hulk Hogan (as wrestler Thunderlips) sets the tone: this is more 'comic-book' than the previous movies, the violence shrugged off by those involved (and boy, does Rocky get pummelled big time!). In Rocky's rematch against Clubber, virtually every punch hits its target and is accompanied by a bone-crunching wallop sound effect, yet both men carry on despite a clobbering that would put mere mortals like you and I in the ground, making it about as realistic as an episode of the Mr. T animated series that followed shortly after. The iconic theme song by Survivor is the icing on the cake: this is great popcorn entertainment no matter how unbelievable it all gets.",Rocky III
8,moonspinner55,Manipulation and narcissism...,2,15 March 2009,"As a director (especially one who directs himself), Sylvester Stallone shows no shame. He puts himself in front of the camera more than anybody else, sure--it's what ""Rocky"" fans want--but he's there to be pummeled and humiliated in close-up, to get his audience fighting mad. This way his revenge on the enemy will ultimately be that much more sweet. It's an old hat trick, passed down the Hollywood line, and Stallone doesn't even bother reinventing it, he just plows right ahead as if he were doing something new. Maybe he feels he's demonstrating a new form of manipulation, but it's hard to laugh it off when supporting players Talia Shire and Burt Young are used so pettily and cheaply (one big scene each). Stallone's Rocky Balboa matches jabs with Mr. T. as ""Clubber Lang"", who doesn't so much box as he does pound. This entry in the ""Rocky"" saga goes so far as to make Lang a killer. How's that for hedging your bets? *1/2 from ****",Rocky III
9,sunwarrior13,The Successful Comeback Of Rocky,8,23 October 2011,"The third Rocky film now this time goes back to becoming the ultimate sports picture of the movie franchise.After it touched on the theme as the greatest underdog movie in the first and the love story between Rocky and Adrian in the second,Rocky III touches the most about Rocky becoming a sports figure - his rise,fall and successful comeback as boxer.Rocky III is the third installment in the Rocky film series.It is written and directed by Sylvester Stallone.He again stars as title character,Rocky Balboa together with Carl Weathers as former boxing rival Apollo Creed, Burgess Meredith as Rocky's trainer Mickey, and Talia Shire as Rocky's wife, Adrian.It also stars Mr.T, who plays Rocky's opponent is James ""Clubber"" Lang,a younger and more aggressive boxer.The movie starts with the Italian Stallion so famous that his likeness is everywhere, including pinball machines. Fame and complacency soon cause Balboa to lose his title to young thug Clubber Lang,who inadvertently causes the death of Rocky's beloved trainer,Mickey before their first championship bout. After sinking into a depression,Balboa must regain the love and support of his family, as well as the elusive ""eye of the tiger,"" the hungry need to beat the opponent which former foe Apollo Creed teaches him to regain his hunger and fighting spirit in the ring.In the end, Balboa faces off against Lang for a second time. Just as I have said,Rocky III is the ultimate sports picture of the Rocky movie franchise as it centers on his being an athlete.It definitely inspires viewers especially the young people to rise from defeat and downfalls as evidenced by Balboa in this picture.Aside from refreshing themes untouched in the first two,the movie also introduces a new single ""Eye of the Tiger,"" the theme song Stallone commissioned from the band Survivor.It became a huge hit single and has also been attached to boxing matches for so many years now just like the original Rocky theme,""Gonna Fly Now"".Aside from the themes and hit single,the performances of the cast were commendable as well.Overall,the movie provides great entertainment but it falls short from being a masterpiece like the the first movie.Personally,I consider Rocky III the fourth-best in the franchise behind Rocky,Rocky Balboa and Rocky II in that order.",Rocky III
