,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,TheLittleSongbird,A superior sequel to an above average film.,8,25 May 2009,"The predecessor honestly wasn't that bad at all, but was flawed in terms of story and scripting. I really wan't expecting the sequel to be better, and it was. The plot was better, more focused, and a little more faithful to the Scooby Doo cartoons. One thing I appreciated here was that the director sensibly focused on Shaggy and Scooby, and that added to the film's charm, as nobody could resist Matthew Lilliard's goofiness as Shaggy. Sarah Michelle Gellar, Linda Cardellini and Freddie Pinze Jnr were very good too, there are some decent jokes and there were some very good action sequences. Out of the supporting cast, Seth Green was a standout as Patrick, and Alicia Silverstone is likable too. My only complaints were that one or two of the monsters could have been designed better, and also some scenes felt a bit rushed. Other than that, an enjoyable film, with an 8/10. Bethany Cox.",Scooby-Doo 2 - Monsters Unleashed
1,SnoopyStyle,Should concentrate more on their friendship,4,19 May 2014,"Scooby and the gang Fred (Freddie Prinze Jr.), Daphne (Sarah Michelle Gellar), Shaggy (Matthew Lillard), and Velma (Linda Cardellini) have become the toast of the town in Coolsville. The Mystery Inc members are the guests of honor at the grand opening of the Museum of Criminology where they celebrate the gang's previous successes. Patrick Wisely (Seth Green) is the curator and Velma is in love. That's when a new villain appears with an all-too-real Pterodactyl ghost to wreck havoc on the event. Devious TV reporter Heather Jasper-Howe (Alicia Silverstone) makes them the laughing stock and they must solve the case to redeem themselves. Then there is Old Man Wickles (Peter Boyle) who is the obvious suspect.This movie deviates from the well known franchise in two big ways. First they start out as popular and famous when they are always Those Damn Meddling Kids. The second is that the monsters are actually real. This is more Ghostbusters than Scooby-Doo. While change is often good, these are pretty big changes.I've never like this incarnation of Scooby-Doo and Shaggy. They are too outrageous. For all the crazy hijinx they get into, the funniest thing in this movie happens when Fred calls Daphne fat. I still like the group chemistry. Velma actually has a good storyline. Their friendship remains the best thing about the franchise. As for the mystery, Randomonium says it all. It's very random but that's what you get from Scooby-Doo. Most of the CGI are cheesy although it's expensive cheese. There is a couple of good moments in an overall weak effort.",Scooby-Doo 2 - Monsters Unleashed
2,jboothmillard,Scooby-Doo 2: Monsters Unleashed,3,7 April 2008,"Just like the first live action film this is cheesy, and only good for the familiar faces, well, that's it, still director Raja Gosnell (Home Alone 3, Big Momma's House). Basically Scooby-Doo (Neil Fanning) and best friend Shaggy (Scream's Matthew Lillard) are seen as the screw ups of the gang, and for once they want to be the ones that solve the mystery, so behind the others' backs, they are attempting to solve the mystery of the film. The rest meanwhile, Fred Jones (I Know What You Did Last Summer's Freddie Prinze Jr.), Daphne Blake (Sarah Michelle Gellar) and Velma Dinkley (Linda Cardellini) are doing their own searching and so forth. The mystery by the way is that something or someone is bringing to life the costumes of old villains they faced, including recognisable ones like the Black Knight, the Zombie and Captain Redbeard, and this green gas thing or whatever is making them into real monsters. Also starring Seth Green as Patrick, Peter Boyle as Old Man Wickles (in the cartoons, he is the guy that was the Black Knight), Tim Blake Nelson as Jonathan Jacobo and Alicia Silverstone as Heather Jasper-How. Thankfully Scrappy doesn't appear ruining everything, and this may be the tiniest, TINIEST bit better than the first film, but if you have sense, like the first, don't bother with it unless you like Scooby-Doo, in which case, just the once is plenty. It won the Razzie for Worst Remake or Sequel. Scooby-Doo was number 8 on The 100 Greatest Kids' TV Shows, and he was number 49 on The 100 Greatest Cartoons. Adequate!",Scooby-Doo 2 - Monsters Unleashed
3,ma-cortes,Second part with lots of fun and as amusing as the first,5,5 June 2006,"Live action update of Hanna-Barbara's early 70s animated TV series with lots of entertainment and amusement . The film concerns about our friends ¨the Mystery Inc.¨ group with Scooby Doo , Shaggy ( Matthew Lillard ) and the remaining group (Sara Michelle Gellar , Freddie Prince Jr, Linda Cardellini )and takes place an eerie museum of criminology where are robbed some stuffed monsters for nefarious purposes . Meanwhile , Daphne falls in love with the museum curator (Seth Greene). The equipment members are going out to investigate with its van towards a dark mansion , whose owner is a suspect old man (Peter Boyle) . A reporter(Alicia Silverstone) accuses them as responsible a robbery . The Mystery Inc soon realize that they cannot resolve this case without help from each other .In the picture there are comedy, tongue-in-cheek , slapstick , humorous moments , mild diversion and is pretty amusing . All are given a preteen treatment which means no gore and no bad language just some old-fashioned sympathetic scares ; being funny watching humans meld into the CG characters . However , it contains bad taste when takes place a contest about fart jokes between Shaggy and Scooby . Of course , coward Scooby steals the spectacle as food-obsessed canine anti-hero with its grimace , faces and gesture . Many gags are good however the tale sometimes drags . Special mention to gags as the tournament between Fredd ( Freddie Prince) and the monsters , besides those intervening Shaggy-Scooby , they make a likable and superb comic couple . There appears even an electrifying monster similar to ¨Forbidden planet¨ film monster . Movie combines live action with computer generator animation on Scooby Doo creation , special effects are well done . The motion picture is regularly directed by Raja Gosnell who also realized the original . Kiddies may find the corny , flat humor as bemusing , but most adults will be disappointed , exception the fans the classic cartoon series created by Hanna Barbera . It is clearly aimed at the junior audience . Protagonists' antics might provide the silly smiles , but this cartoonist physical comedy is mostly ineffective . Rating : average but entertaining with lots of fun and as amused as the first , and it will be best appreciated by preteen enthusiasts of the cartoon movies . .",Scooby-Doo 2 - Monsters Unleashed
4,BA_Harrison,"More silly, spooky fun with Fred, Daphne, Velma, Shaggy and Scooby.",7,22 October 2006,"Someone has been using Randamonium to create real life monster versions of Mystery Incorporated's notorious foes. Blaming themselves for a series of screw-ups by Mystery Inc., Shaggy and Scooby attempt to prove their worth by trying to solve this case on their own.The gang are back for more spooky fun and, although this one isn't quite up to the standard of the first movie (which I thoroughly enjoyed), it still packs enough action and laughs to ensure a good time. The story is perhaps a tad hard to follow at times (for small kids), but the plethora of great creatures and continuous supply of (admittedly unsophisticated) laughs mean that the film is still enjoyable fluff for the whole family.Reprising their roles from the first film, Sarah Michelle Gellar, Freddie Prinze Jr., Matthew Lillard and Linda Cardellini look like they are having a blast. Gellar looks great and gets to perform more of her Buffy-style high kicking moves; Cardellini gets to act sexy, as she attempts to romance nerdy museum curator Patrick; and Lillard is, once again, brilliant as Shaggy. Scooby hasn't improved any in the CGI department, but that didn't spoil my enjoyment of the film.If you enjoyed Mystery Inc.'s first live-action cinematic foray, then the chances are that you'll like this one too.",Scooby-Doo 2 - Monsters Unleashed
5,studioAT,Scooby and the gang return,6,16 March 2011,"Love it or loath it the first live action Scooby film was a hit and therefore it is no surprise to see a sequel.Pleasantly it is an improvement on the original with more humour, more depth and more monsters. Even the 3D Scooby looks more life like.There are some new faces such as Alicia Silverstone and the dearly missed Peter Boyle but by and large it falls upon the talents of Matthew Lillard and Linda Cardelllini to create the movies' magic moments. Lillard is as close to the original character as you could get and it is no surprise that it is his antics that dominate the film most though the sub plot about Velma and a possible love interest is also very sweet..Overall an enjoyable film for fans of the original series as well as those discovering Scooby for the first time.",Scooby-Doo 2 - Monsters Unleashed
6,bevo-13678,Yeseree,10,1 April 2020,A great follow up with a new Velma losing her glasses gag and shaggy and Scooby getting scared,Scooby-Doo 2 - Monsters Unleashed
7,Calicodreamin,Fun scooby sequel,6,30 March 2020,"Definitely not as good as the first scooby-doo live action movie, but still a fun mystery inc. movie. The actors are so well cast that it makes these movies so enjoyable to watch. The plot and action scenes were a shade more ridiculous in this movie, which takes away from the movie a bit. Overall, its a mindless action/comedy with a killer soundtrack.",Scooby-Doo 2 - Monsters Unleashed
8,Boba_Fett1138,An improvement over the first.,6,16 October 2005,"I had seen the first movie and didn't liked it at all. Still I decided to go and give this movie a chance, to see if they had improvement anything. I was pleasantly surprised to find out that they actually did. The story is better and more interesting and the monsters and CGI-effects in general are more convincing looking. The humor has also been improved and this movie actually does have some entertaining and funny moments in it.Not only the story itself has been improved but also the storytelling. The pace is good and the characters work better for this movie. Also the actors seemed more at ease in their roles. Freddie Prinze Jr. and Sarah Michelle Gellar certainly improved their acting compared to the first movie. Still best parts are played by Matthew Lillard and the perfectly cast Linda Cardellini. Plus of the movie is that it also has actors Alicia Silverstone, Tim Blake Nelson and Seth Green in it.The monsters are enjoyable and are good looking. There still are some 'fake' moments but on the other hand there also are some truly spectacular looking sequences involving monsters. The character of Scooby-Doo himself is also looking more convincingly this time.It's not really a memorable or great movie but it is simple good entertainment to watch.6/10http://bobafett1138.blogspot.com/",Scooby-Doo 2 - Monsters Unleashed
9,TBJCSKCNRRQTreviews,A step up?,5,25 June 2009,"I suppose I was never that crazy about the show. It just didn't really grab me. I don't have a problem with others enjoying it, and I can see the logic in making these flicks for those who loved it. The main problem is just that it really doesn't have anything to offer for anyone else. It does, in both of them, try to offer it up, and were it further developed, perhaps coupled with less thin, stereotypical characters to work with, I think they could really have something interesting. The acting tends to be over the top, which is not to say that there are no good performances, or at least moments of such. Green is a nice addition. There are more monsters than in the first one. The CGI is at the same level of quality, that being quite good. This has fairly well-done cinematography and editing. The jokes and gags are almost exclusively silly, and if you're watching this, hopefully you enjoy bodily function jokes. This has a pretty decent plot, and throws some genuine surprises your way. The twist is reasonable. Designs are imaginative and fun. The music is cool. So is it better than its predecessor? I guess it averages out to them being about equal. I recommend this to fans of Scooby-Doo and co. 5/10",Scooby-Doo 2 - Monsters Unleashed
