,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,TheLittleSongbird,"Appealing, fun and charming",8,13 July 2010,"The Karate Kid isn't the best movie ever made, but it is nostalgic, and is appealing, fun and charming. Even with some of the weak spots of the script, and the admittedly formulaic plot, I really like this movie. It is well filmed, has a nice soundtrack, has a good message, some terrific karate sequences and some decent direction. Plus it goes along at a brisk pace. I for one also liked the acting, Ralph Macchio is appealing in the lead, while Pat Morita(always the highly watchable actor, and the actor who elevated the sequels to a more watchable standard) is excellent and it was nice to see the charming Elizabeth Shue. Overall, I like The Karate Kid, even with the flaws, it is nostalgic and enjoyable. 8/10 Bethany Cox",The Karate Kid
1,bkoganbing,Finishing move,8,28 September 2019,"Karate and its uses for sport and defense gets quite a plug here in The Karate Kid,
one of the iconic films of the 80s. Not since Bruce Lee and his gazillion of imitators did Karate have such popularity.It also showed that it didn't have to be the exclusive province of Bruce Lee, Chuck
Norris, etc. Although seeing the actions of William Zabka and his crew from Martin Kove's dojo one wonders if the skill is a little too obtainable.Ralph Macchio and his mom Randee Heller move to sunny southern California
from Newark and its quite a culture shock to him because he's relatively poor
among some 90210 types all with cars. He runs afoul of Zabka and his crew
and discovers they're karate students from Kove's dojo.Kove is not a man who believes in karate as a sport. He instills killer instinct in
his students. He's a truly mean and contemptible individual.Contrast Kove with Pat Morita a quiet gardener from Okinawa who we find out
forgot more than Kove ever knew. He takes Macchio under his wing and soon
enough the big karate tournament in the area pits Macchio against some of
Kove's trained killers.Best part of the film is the life lessons as well as karate taught by Morita to
Macchio. The Karate Kid got its Oscar recognition in the form of a Best Supporting Actor nomination for Morita.It's also one of the best coming of age films ever made. Don't miss it.",The Karate Kid
2,Leofwine_draca,Beloved 1980s classic,6,18 April 2015,"THE KARATE KID is one of those 1980s childhood classics that I somehow never got around to watching until now. I even watched the Italian rip-off, KARATE WARRIOR, before I watched this, alongside the Jackie Chan remake. I was worried that all this avoidance would lead to a disappointing viewing experience, but I needn't have worried; THE KARATE KD has retained its charm.It's an '80s-era slice of cheese, a family friendly self improvement/tournament movie which comes across as a kiddie version of KICKBOXER or BEST OF THE BEST. At the film's heart is the well-written relationship between Daniel and Mr. Miyagi, and it makes for plenty of warm and amusing sequences. The extended training sequences are the best thing this film has to offer, that and the surprisingly exciting and hard-hitting action-flavoured climax.Ralph Macchio is fine as the lead character, coming across as likable and streetwise. Pat Morita is also likable enough as Mr. Miyagi, but I wonder what this would have been like with original choice Toshiro Mifune in the role? There are bonus roles for Elizabeth Shue (PIRANHA 3D) as the love interest, the delightfully nasty Martin Kove as a karate instructor, and even Steve McQueen's kid Chad playing a vicious thug. THE KARATE KID certainly isn't a great movie - it has its fair share of flaws, and is pretty dated by modern standards - but it's likable, and that's the key.",The Karate Kid
3,SnoopyStyle,Classic 80s movie,8,19 January 2014,"Daniel Larusso (Ralph Macchio) is a Jersey kid who moves to LA with his mom. He talks to Ali Mills (Elisabeth Shue) at a beach party, but her ex Johnny (William Zabka) gets jealous. Daniel is beaten up, and gets picked on at school. The building handyman Mr. Miyagi (Pat Morita) takes him under his wings, and helps train Daniel.This is classic 80s movie. Wax on Wax off. It's possibly one of the first good Japanese character I saw as a kid. It's a long way from the stereotype of Mr. Yunioshi in Breakfast at Tiffany's. The story is pretty basic underdog outsider teen. The karate elevates the danger quite a bit. People have to remember that this was way before MMA. I especially like Mr. Miyagi and his sage wisdoms. And I love Pat Morita's comedic skills.",The Karate Kid
4,Hitchcoc,It Turned Out Quite Well,8,2 December 2016,"This is the reason my son became a black belt in Karate. He was so enamored with this film. It has a really nice message brought forth by a pairing of a believable teenage actor, Ralph Macchio, and the sparkling Pat Morita. When Macchio starts at a new school, he is pushed around and intimidated by the students there. There seems to be a kind of hoodlum band who are part of a Karate studio. Their master teaches them to win at any cost. They have had great success in tournaments and seem to rule the school. Macchio runs afoul of them quickly and becomes a target. Eventually, he hears about Morita and begins to work his way into his good graces. This is not easy because the guy isn't into the show business of the martial art. When asked what belt he has he takes one off his pants and says something like, K-mart, Five Dollars. Sorry. I didn't feel like looking up the quote, but you get the idea. There is a love between the characters. Of course, like the TV show ""Kung Fu,"" there is the revenge element that drives us forward, but there is always an underlying theme of self confidence and self respect.",The Karate Kid
5,claudio_carvalho,A Cult of Many Generations,10,13 February 2012,"Lucille Larusso (Randee Heller) moves with her teenage son Daniel Larusso (Ralph Macchio) from Newark, New Jersey, to Reseda, California to work in a better job in Rocket Computer Company. Daniel meets a neighbor in his building and tells him that he fights karate; the neighbor invites him to go to a party on the beach. Daniel meets the gorgeous and wealthy Ali Mills (Elisabeth Shue) that lives in Encino and they immediately feel attracted by each other. However, the bully Johnny Lawrence (William Zabka) comes with his gang of bad boys and argues with Ali, who was his former girlfriend. Daniel defends her and is beaten up and humiliated by Johnny in front of his new friends. Then Daniel is frequently bullied by Johnny and his four inseparable friends at school. One night, Daniel is saved by the handyman Mr. Kesuke Miyagi (Noriyuki 'Pat' Morita), who was born in Okinawa, from Johnny and his friends and he asks the old man to teach him karate. Mr. Miyagi heals Daniel and goes to academy where Johnny and his friends learn karate and he asks their violent instructor John Kreese (Martin Kove) to order his students to give a break in the beatings; in return, he accepts that Daniel participates in an all-valley tournament two months later. Now Mr. Miyagi begins his non-orthodox training of Daniel, especially movements and balance waxing cars and painting fences. ""The Karate Kid"" is a cult-movie of many generations. I do not recall how many times I have seen this film, in the movie theater, on VHS and now on DVD, and I still love it. In the 80's, Ralph Macchio was a sensation with ""The Outsiders"", ""The Karate kid"" and ""Crossroads"" and his chemistry with Noriyuki 'Pat' Morita in ""The Karate Kid"" is something very special. This coming of age story discloses a beautiful friendship of Daniel and Muyagi; the discovery of the first love, with the romance of Daniel and Ali; and the message relative to the importance to find balance in life. My vote is ten.Title (Brazil): ""Karatê Kid – A Hora da Verdade"" (""Karate Kid - The Moment of Truth"")",The Karate Kid
6,kosmasp,Good old ... 80s,7,4 October 2020,"Mr. Miyagi - the biggest reason the Karate Kid movies gained a lot attention and really became what they are today. Of course it also is an underdog story (the director had tipped his toes with Rocky, so he knew about that) and a boy and a girl. Now I remembered the movie fondly from when I was a kid. Re-watching it, the charme is still there, but without Mr. Miyagi, the movie would feel less ... worthy, if I can say that (although I reckon those who are completely in love with the movie will be appalled by the 7/10 rating, so nothing more to lose here).I rewatched them I reckon as most did, to get into the Cobra Kai mood. I have not seen the show yet and I know a 3rd season is announced for next year and they even think about a 4th one. Watching this I saw a few things that some might call flaws. Like that Ralph Macchio looks very stiff to say the least. Now of course it makes sort of sense, since he hasn't trained as much as his opponents from a Karate school. Still William Zubka seems on a different level alltogether, have a fluidity to his movements that one is missing in Macchios character. So the fight scenes seem a bit ... odd to say the least. Him being so stiff or at least looking like it, is even weirder considering the dance moves he lays on the floor in the second movie though ... but back to this one.Mr. Miyagi (Pat Morita) is as mentioned the best element here. His Yoda-isms, his mellow but concrete advice, his foresight ... he is the perfect father or grandfather one can have. There is something adorable about him, that cannot be denied. Him alone makes this movie what it is.",The Karate Kid
7,classicsoncall,"""Man who catch fly with chopstick accomplish anything"".",7,25 July 2009,"I saw this movie scheduled for an evening showing on Turner Classics last night and something compelled me to watch it even though I saw it when it first came out and still pretty much remembered the story. It seems a lot more simplistic now compared to what might be produced today, probably due to the fact that I'm twenty five years older now, and one's problems rarely get solved as effectively in two months time as they do here. But that shouldn't be read as a negative, I think there's some value in the story's themes of persistence and honor, and staying true to your goal even when that's a scary prospect.I think the picture would have worked with any young actor in the Danny LaRusso role, but the presence of Pat Morita in the picture was an inspired decision. Known primarily as the second Arnold from the 'Happy Days' TV series, Morita brings a solid presence to the story as the wise and benevolent father figure for Ralph Macchio's character. Blending humor with martial arts, the picture subtly explores the importance of repetition and discipline for developing control and power. It pays off in the tournament finale when Danny gains the Valley Championship along with his self respect.I know many will find fault with the idea that Danny could actually beat a competitor who has trained for many years, but that's not the point. If you're going to have a movie where the underdog overcomes his challenges and grows as a person, you wind up with a product like ""The Karate Kid"". A more realistic film would have Danny get his butt kicked in the championship round, but then you have a story without a moral, and who wants to see that?",The Karate Kid
8,jboothmillard,The Karate Kid,6,2 July 2008,"I knew bits and pieces of this film, including the ending, so I was definitely going to give this film a go, from director John G. Avildsen (Rocky). Basically Daniel Larusso (Ralph Macchio) and his mother Lucille (Randee Heller) have moved from New Jersey to California because of the mother's new job. At his new school, Daniel gets himself into fights with bullies, mainly because he tries to date Ali Mills (Elisabeth Shue), and he has no fighting experience. The person who may be able to help him defend himself better, or just help him with his little love of karate, is local handyman Mr. Kesuke Miyagi (Oscar and Golden Globe nominated Noriyuki 'Pat' Morita), who used to be a karate trainer. For a while, he just makes him do cleaning and painting, e.g. ""Wax on, wax off"" for the car, Daniel then puts these hand and arm movements into use when Miyagi tries to fight. The bullies still bother Daniel though, and a situation arises where Miyagi and other the karate trainer agree to have Daniel and the main bully fight in a karate tournament. Daniel of course does very well, and even with the leg injury towards the end, you knew he had to win, and you had to see Miyagi nodding with a smile. Also starring Martin Kove as John Kreese, William Zabka as Johnny Lawrence, Ron Thomas as Bobby Brown, Rob Garrison as Tommy, Chad McQueen as Dutch, Tony O'Dell as Jimmy, Israel Juarbe as Freddy Fernandez and William Bassett as Mr. Mills. Morita is perfect as the wise tutor, and the fight scenes (whether training or real combat) are fun to watch. It was number 98 on 100 Years, 100 Cheers, and it was number 58 on The 100 Greatest Family Films. Good!",The Karate Kid
9,ccthemovieman-1,Hard Not To Root For The 'Little Guy'[,8,4 May 2008,"A lot of people liked this story about a small kid being bullied and then learning how to fight by a kindly old man.Then again, these type of stories of the picked-on kids - or nerds (i.e. ""Revenge Of The Nerds""), as they were popularly labeled back in the '80s, were always hit movies. People usually like to root for the underdog and always against bullies. I include myself in that category.Revisting the film recently brought mixed results. It was interesting to see a young Elisabeth Shue. I definitely enjoyed this at the theater in 1984 but now the kid, Ralph Macchio, and his New Jersey accent, is annoying and Pat Morita's Far East religious philosophies also got to be a little too heavy-handed.Overall, however, the film has a lot of charm no matter what decade you see it, and you can usually count on a David vs. Goliath type story to be popular. Overall, it's a fun and satisfying film. I wouldn't recommend the sequels but this first movie is worth seeing.",The Karate Kid
