,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,Not for children...but very enjoyable.,8,26 October 2018,"I have a friend in Italy that has been pestering me to watch ""The Mask"". Angelo thinks it's one of the best movies...ever! Well, while I don't match his level of enthusiasm, I did really enjoy the movie and think it's well worth your time...unless you are a kid. While the movie looks like a kids' film, there are too many adult jokes and kicks to the groin to make it a good movie for younger folks.Stanley Ipkiss (Jim Carrey) is a nice guy but also a total wimp who lets people walk all over him. Upon discovering a strange Norse mask and uncovers who you really are down deep, he becomes a Tex Avery-style cartoon character in the real world. Now, Stanley is part lover, part trickster...and he runs afoul of a gang intent on doing bad stuff. Can Stanley manage to stop the gang, save the girl AND stay out of jail??This film is enjoyable on a turn off your brain and enjoy level. It's filled with CGI, homages to various cartoons (such as ""Swingshift Cinderella"") and is worth your time. And, in this case, Carrey was the perfect actor for the role due to his energy and athleticism.",The Mask
1,TheLittleSongbird,"Hugely enjoyable comedy, and by far one of Carrey's better films",10,14 April 2010,"I truly enjoy this film. It isn't the best movie ever or anything like that but it is still a hugely enjoyable comedy in my opinion. And I also think that along with Liar Liar and The Truman Show that The Mask is one of Jim Carrey's better movies. Here Carrey's role is split, his mild mannered banker and a wild, crazy superhero. Either way, he excels in this film, he is completely in his element and completely unpredictable. He is helped by the special effects, which are utterly amazing, a truly imaginative and sophisticated visual style that worked so well here. Here because of the special effects, Carrey moves around at whirlwind speed, pops his eyeballs and swaps parts of his anatomy for his cartoon equivalents and you know what it is jolly funny. There are so many good scenes though my favourite was the Bugs Bunny-style Cuban Pete routine. Also superb are the script, which is as funny and as imaginative as the film itself and the suitably tongue in cheek music score. Not to mention the adorable pet dog, underrated Peter Reigert, Peter Greene's Dorian and gorgeous Cameron Diaz. Overall, hugely enjoyable, funny and imaginative, so much better than its sequel Son of the Mask which I disliked so much I try to forget it exists. 10/10 Bethany Cox",The Mask
2,Leofwine_draca,Too silly,4,19 September 2021,"My first exposure to Jim Carrey, age 13. Not a fan. I don't mind slapstick humour but this was too much, too silly. The only things that made an impression were the cool CGI effects and Cameron Diaz, who never looked this fine again.",The Mask
3,SnoopyStyle,Perfect vehicle for Jim Carrey,8,25 December 2013,"A mask with magical powers is released from an underwater chest in Edge City. Stanley Ipkiss (Jim Carrey) is a super nice meek bank clerk. This is the first movie with Cameron Diaz. She plays a hot bombshell who walks into the branch to open an account. It turns out that she's actually casing the bank. Then he finds the mask, and things take a turn for the crazy.This is the perfect vehicle for Jim Carrey. He is basically a Bugs Bunny cartoon with the mask on. And that's his persona on stage. This premise allows Carrey to use his manic energy to the fullest without looking ridiculous. And it doesn't hurt to have a hot Cameron Diaz walking around in those tight short dresses.",The Mask
4,kosmasp,Hello Ms. Diaz,9,4 June 2021,"Cameron Diaz ... what an introduction to the film world. While I reckon some may feel that her walking into this or how she is portrayed, is borderline sexist, you would be taking the fun out of the movie even before you started watching it. One thing is for sure: Jim Carrey is having as much fun as anyone can have. You can tell and it really comes through his performance and through the screen to anyone watching.There is a movie logic - so whatever happens here .. just suspend your disbelief and go with the flow! Good guys finish last ... unless they find something that changes their life(s). Rewatching this made me realize how good it is .. good actors involved too, but it is the Jim Carrey show no doubt about that. I do wonder why the sequel is rated so low ... the idea seems so foolproof that ... but I haven't seen that yet ... I just might watch it one day ... I think I have seen worse ... anyway, back to this! This is amazing, so there you go!",The Mask
5,lee_eisenberg,"""The Mask"" is, and forever will be, SMOKIN'!",10,19 September 2005,"""The Mask"" was the movie that introduced my family to Jim Carrey. And we all thought that it was great. Carrey plays unlucky bank clerk Stanley Ipkiss, who one night finds an ancient mask. When he puts it on, he turns into sort of a cartoon character; think Roger Rabbit on acid. The really great thing about the movie is that they just turn Carrey loose. Anything that you can imagine him doing, he does here. A particularly funny scene is when the police tell him to freeze, you'd better believe that he freezes! All in all, Jim Carrey's humor will never get old. He may have given his all-time funniest performance in ""The Mask"".",The Mask
6,jboothmillard,The Mask,10,16 March 2005,"When I was younger this used to be a fantastic family comedy film, and it still is. Basically Stanley Ipkiss (Golden Globe nominated Jim Carrey is the mild-mannered bank clerk working with best friend Charlie (Richard Jeni), and one day he meets and is instantly attracted to the beautiful Tina Carlyle (introducing Cameron Diaz). They see each other again (after he has been soaked) at the Coco Bongo Club, and it is on his way home that he discovers an ancient green wooden mask inhabited by the spirit of mischievous god, Loki. When he puts this mask on, he is transformed into a green faced uncontrollable wacky cartoony alter-ego superhero. When Tina eventually meets ""The Mask"", she is instantly attracted to him and has no idea it is Stanley. Meanwhile, Stanley has to deal with Lt. Mitch Kellaway (Peter Riegert) who has reason to believe Stanley is this ""Mask"". Eventually, Stanley has bigger problems when Tina's villainous gangster boyfriend Dorian Tyrell (Pulp Fiction's Peter Greene) gets hold of the mask, and plans to take over Edge City with his new found power. The concluding scenes in the Coco Bongo Club, fighting for the mask, including dog Milo putting it on, are fantastically funny. Also starring Amy Yasbeck as Peggy Brandt, Orestes Matacena as Niko, Nancy Fish as Mrs. Peenman, Jim Doughan as Detective Doyle, Denis Forest as Sweet Eddy and Ben Stein as Dr. Arthur Neuman. The cartoonish special effects are amazing, Carrey is hilarious as The Mask, Diaz's debut is great, this is just a must-see family film. It was nominated for the Oscar for Best Visual Effects, it was nominated the BAFTAs for Best Make Up/Hair, Best Production Design and Best Special Effects. Cameron Diaz was number 65, and Jim Carrey number 47 on The 100 Greatest Movie Stars, Diaz was also number 26 on The 100 Greatest Sex Symbols, and the film was number 68 on The 100 Greatest Sexy Moments for Diaz's great introductory entrance. Outstanding!",The Mask
7,BA_Harrison,"You'll love it when Carrey does the chick chicky boom, chick chicky boom!",10,20 October 2007,"Not only does Chuck Russell's The Mask deliver one of Jim Carrey's best performances, a shed-load of brilliant anarchic humour, special effects that still look fresh today, and some excellent musical numbers, but it is also the film that introduced movie audiences worldwide to the charms of the delectable Cameron Diaz. In short, The Mask is SMOKIN'!Carrey plays mild mannered nice guy Stanley Ipkiss, who happens upon a strange mask that, when worn, enables the wearer to become a suave, indestructible heroalbeit a very mischievous one. Unfortunately, it also helps to get Stanley into a whole heap of trouble, after his wise-cracking alter-ego upsets local gangster Dorian Tyrell, first by ruining one of his heists, and then by making out with his gorgeous girlfriend Tina (Cameron Diaz).Director Russell expertly handles the non-stop madcap action, which is heavily influenced by the manic cartoons of Tex Avery and Looney Tunes (both are referenced in the film), and funny man Carrey gives his career the boost it so badly needed with an unforgettable turn that perfectly showcased his manic style, bringing him to the attention of Hollywood's big hitters.Packed full of eye-popping make-up and visual effects, and an even more eye-popping debut from Diaz (who sets the screen alight from the moment she saunters out of the rain, sexily clad in a figure hugging red dress), The Mask is 97 minutes of pure unadulterated fun for lovers of outrageous, zany, slapstick humour.",The Mask
8,moonspinner55,A lot of fun...but exhausting,5,23 February 2008,"Nerdy bank clerk Jim Carrey (playing Stanley Ipkiss, perhaps in a nod to ""The Ipcress File"") runs afoul of gangsters; luckily, he has recently acquired an ancient mask which, when worn, turns him into a whirling dervish of a super-hero. Live-action cartoon is best left to younger audiences, with unsubtle humor, formulaic plotting, and in-your-face mugging from Carrey, who busts many moves for the length of the picture. Carrey is actually fairly agreeable here, particularly as clerk Stanley, and he's paired wonderfully with saucy Cameron Diaz, making her debut as a torchy gangster's girl. The special effects are initially quite colorful, but they wear out their welcome, as does this exceptionally slim plot. Followed by a Carrey/Diaz-less sequel and an animated TV series. ** from ****",The Mask
9,dbdumonteil,"When I wear this mask, I can be whatever I want...",7,22 April 2003,"A quite important number of movies paid a tribute to Tex Avery's cartoons like ""who framed Roger Rabbit?"". ""The Mask"" ranks among them and is a great success, although this movie takes back some characteristics suitable to American movies and particularly this one: the transition for a character from a low level to the degree of hero. Here, the main protagonist (Jim Carrey) is introduced as a clumsy person in the beginning. But the discovery of a weird mask will turn his life upside down and make him become the hero of ""Edge City"". This mask will also allow him to conquer Cameron Diaz's heart and to triumph over a gang who wished to take the city under control.As a consequence, the movie uses a globally thin and convenient screenplay but fortunately, it's compensated by the funny moments where ""the Mask"" tops the bill and this is the occasion to intervene a fanciful, but efficient humor that finds again the devastating tone of the cartoons from the forties and the fifties. It also doesn't hesitate in parodying the gangster movies from the thirties and even ""gone with the wind"".Jim Carrey's performance remains one of his best to date. He's well directed and never hams it up unlike the silly ""Ace Ventura in Africa"". Let's add an amusing description of the Kellaway cop (Peter Riegert).A movie eventually entertaining enough to sustain the interest in spite of its weaknesses.",The Mask
