,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,TheLittleSongbird,Worth escaping to,7,20 May 2018,"Will admit to not expecting much. The advertising didn't have me completely sold, was worried as to whether it would be fun or turn into puerile immaturity and wasn't sure about the cast entirely. Saw it anyway being someone who wanted to see as many 2017 films as possible, who has seen their fair share and likes films intended to be escapist fun, who loves the Jumanji premise and who has fondness for the Robin Williams film.'Jumanji: Welcome to the Jungle' turned to be much better and far more enjoyable than expected. It may not be a masterpiece or great, but it clearly strived to be glossy escapist fun and succeeded very well in that. Do prefer the earlier film but other than the title and the basic premise 'Jumanji: Welcome to the Jungle' to me seemed like its own take and should stand on its own. Can see definitely why it won't appeal, and hasn't appealed to (though on the most part have seen more positivity than negativity), some. Didn't care for the first twenty minutes or so in the real world. It didn't have an awful lot of momentum in a first act that was just setting things up and took too long to do so, was awkward at times in the writing and the acting was far more comfortable and interesting once we got to Jumanji. Most of the performances are fine once the film got going, but for me Nick Jonas was very bland and while more subdued than he usually is Kevin Hart for me sometimes grated (though at other points he is amusing), the rapid loudmouth shtick is going to be a very acquired taste. However, 'Jumanji: Welcome to the Jungle' was highly successful in its aim of being glossy fun escapism. The film is two hours but once we're in Jumanji they fly by. Although the story can be extremely predictable and the outcomes not surprising, the lively energy, the exciting thrills, thrilling action and suitably nail-biting but not intensely so sense of peril more than compensates.As do the witty script, that has the right dose of humour and surprising heart and even with the profanity from Hart it doesn't ever get too crude or puerile, and ace visual effects. Jumanji is colourfully rendered and mostly the film is nicely shot and more than capably directed. The music is rousing and pleasant to listen to and the ending is cosy and surprisingly poignant, which one doesn't expect yet it doesn't jar too much. There's even a nice Robin Williams/Alan Parrish tribute/homage touch, that is worth looking for if especially observant.Dwayne Johnson smoulders in intensity and charisma, in terms of acting style it is very familiar territory for Johnson but he does it well and that's all that matters. Karen Gillen more than holds her own with the other leads, with a good deal of sass and charm (her flirting/dance scene after being taught to do it is one of the film's highlights). Bobby Cannavale is suitably formidable villain, if somewhat underused. Absolutely agree with everybody who says that Jack Black steals the show, he has the funniest lines and moments (which are plenty) and it is perhaps his best performance since 'School of Rock'. The character interplay, which the film is heavy on, really sparkles.In conclusion, fun and surprisingly good film if not a great one. 7/10 Bethany Cox",Jumanji - Welcome to the Jungle
1,Leofwine_draca,Worth it for The Rock,5,19 November 2019,"A lot of the goodwill surrounding this reboot/long-time-coming sequel is thanks to The Rock, who gives an exemplary - and very funny - performance as a nerdish teenager trapped in a hulking action man's body. The rest is merely so-so by Hollywood standards, but at least it's inoffensive and fast-paced, so there's little to dislike. Just not too much to love either.Compared to the original JUMANJI, this one has been updated a little to the video game era, and I did like the old nod to Atari. The plotting is one of the worst things about this, with a generic, barely-glimpsed villain and random action scenes utilising barely-impressive CGI animal effects. Of the cast, Kevin Hart is quite funny, but I found Jack Black bland and Karen Gillan to be completely out of her depth; the obvious doubling in every one of her fight scenes also gets to be a little much.",Jumanji - Welcome to the Jungle
2,SnoopyStyle,great fun,8,13 March 2018,"Spencer is caught doing the homework of the football playing former childhood friend Fridge. Self-obsessed Bethany disrupts a test with her phone use. Self-conscious nerd Martha insults her PE teacher. The four kids get detention and forced to clean out a room in the basement. Fridge discovers a video game called Jumanji in the basement junk. When they start it up, the four kids are pulled physically into the game. Spencer is given the avatar of Dr. Smolder Bravestone (Dwayne Johnson) with no weaknesses. Fridge becomes the diminutive sidekick Franklin ""Mouse"" Finbar (Kevin Hart). Bethany turns into Professor Shelly Oberon (Jack Black) and Martha into scantily clad fighter Ruby Roundhouse (Karen Gillan).This is simply fun. There are good laughs. The chemistry of the four leads are amazing. The Rock and Kevin Hart have been here before. Their charisma is off the charts. Jack Black is great playing a girl and he has a great scene teaching Gillan to flirt. Karen Gillan has the quirky comedic skills in a super cute package. The only squeaky wheel is Nick Jonas. I'm not convinced of his acting skills. In that smaller role, it would be amazing to have a big cameo like Sly or Schwarzenegger. Nick Jonas is both stiff and lacking. It's a smaller role and a small problem. All in all, this is great fun for the family.",Jumanji - Welcome to the Jungle
3,Prismark10,A roll of the dice,6,4 April 2018,"Jumanji: Welcome to the Jungle is belated sequel/reimagining of the 1995 film Jumanji. There is a loose link to the character played by Robin Williams in the original.Jumanji was known for its CGI wild animal stampede, however this film shows how much CGI has come on from those days.The film starts off a little like The Breakfast Club as four diverse high school kids get detention and come across an old video console containing the Jumanji video game. The teenagers get transported into another dimension where they become video game characters different to their real world counterparts.Spencer the nerdy gamer becomes the muscular Dr Smolder Bravestone (Dwayne Johnson) with no weaknesses. Fridge, his big football playing former friend becomes Bravestone's sidekick and zoologist, Franklin 'Mouse' Finbar (Kevin Hart) who must avoid cake. Narcissistic 'it' girl Bethany becomes chubby and turns into cartographer Professor Shelly Oberon (Jack Black.) Clever but insular Martha turns into a kick ass Lara Croft type adventurer, Ruby Roundhouse (Karen Gillan.)The characters must work together to save Jumanji by returning a stolen artefact while encountering various dangers and henchmen.This is a comedy adventure with some video game tropes. I always felt that the original Jumanji was a rather clumsy fantasy adventure which did not get the comedy balance right.It helps that Johnson and Hart have worked together previously and riff off each other. Director Jake Kasdan, whose father Lawrence Kasdan wrote some of the Indiana Jones and Star Wars movies makes something more than a cynical adventure film. He allows some character growth, such as Spencer and Martha coming close as themselves although there is a moment where Dr Bravestone does wonder if it would be better to stay as the avatar in a video game.An entertaining film which kids would especially enjoy.",Jumanji - Welcome to the Jungle
4,nogodnomasters,Press to Start.,10,31 December 2017,"This is a sequel to the original film and not a reboot. Having watched the first film is not necessary to view this film. In fact not seeing it may be more helpful. In this film four students in detention get sucked into the game and must complete the game in order to return home from the jungle. What made the film good was the characters. It was a ""Breakfast Club"" type of thing where four teens discover themselves and overcome their fears and shortcomings to form a winning team. In the transformation they become opposite characters from what they are in real life with the self absorbed Bethany becoming Jack Black. The film had humor, action, drama, and a feel good ending. Take the family. Guide: No f-words, sex, or nudity. Worst on-screen kiss for 2017.",Jumanji - Welcome to the Jungle
5,kosmasp,Jumanji begins,6,11 April 2018,"I guess you could do worse than hire The Rock to help make a decent remake. So if you are a big fan of the Jumanji with Robin Williams in it, this may feel weird at first for you, but if you can get over it, you will have quite a decent movie to enjoy watching.The effects are good, the characters are fun and while it might be a bit too weird and off at times, this still is entertaining enough to hold its own. It's a nice ensemble of actors and they all have something to add to the story. Some cliches will be served, but you always have that. It still has some nice touches for fans of games, which is a nice treat.",Jumanji - Welcome to the Jungle
6,jboothmillard,Jumanji: Welcome to the Jungle,5,14 January 2018,"The original Jumanji is one of my favourite movies of my childhood, I remember seeing it twice in the cinema, so it was surprising to find out there would be either a sequel or a reboot, having seen a couple of trailers I was certainly interested, directed by Jake Kasdan (Walk Hard: The Dewey Cox Story, Bad Teacher). Basically it opens in 1996, in Brantford, New Hampshire, teenager Alex Vreeke (Mason Guccione) is given the board game Jumanji by his father, after it buried in the sand on a beach. Alex ignores it, being a board game, but in the night the game magically transforms into a video game cartridge, when he plays it, he is teleported into the game. Twenty years later, four students at Brantford High School are in detention, Spencer Gilpin (Alex Wolff) who is caught writing essays for Anthony ""Fridge"" Johnson (Ser'Darius Blain), who is also in detention for the plagiarism, while Bethany Walker (Madison Iseman) and Martha Kaply (Morgan Turner) have been disrespectful towards teachers. Principal Bentley (Marc Evan Jackson) ridicules the four teenagers and assigns them to clean up the basement, specifically removing staples from hundreds of magazines ready for recycling. The four find an old video games console, and Jumanji, the multiplayer action-adventure video game, they decide to play, each choosing one of the four playable character avatars, the fifth one is inaccessible, when Spencer hits Start, the four are sucked into the game. They find themselves in the jungle, each now in their game avatars, Spencer is now tough, muscular explorer Dr. Xander ""Smolder"" Bravestone (Dwayne ""The Rock"" Johnson), Fridge is short zoologist Franklin ""Mouse"" Finbar (Kevin Hart) (he misread the name as ""Moose""), Martha is gorgeous commando and martial art expert Ruby Roundhouse (Karen Gillan), and Bethany is an overweight, male cartographer named Professor Sheldon ""Shelly"" Oberon (Jack Black). They realise they have been transported into the video game, they each have three lives, each of their avatars have a set of skills and weaknesses, and if they lose, they will actually die. They meet the game's non-player character guide Nigel (Rhys Darby) who explains their mission, with a backstory; big-game hunter Russel Van Pelt (Bobby Cannavale) wants to obtain the ""Jaguar's Eye"", a jewel that controls all animal life in the jungle. To win the game and go home, the players must return the jewel to an enormous jaguar statue and call out ""Jumanji"". Along the way, the group begins to lose lives through various means when completing levels in the game, but they work together to obtain the clues and continue on, whilst also trying to get away from the various creatures, and Van Pelt's men. The group are rescued in a game level by Alex (Nick Jonas), the fifth player, his avatar is pilot Jefferson ""Seaplane"" McDonough, he has been staying in a treehouse, built by Jumanji player Alan Parrish, because he has only one remaining life, Alex is shocked to learn that he has been trapped in the game for twenty years, the newcomers vow to help him get out. In the next level, they commandeer a helicopter and fly for the jaguar statue to return the Jaguar's Eye, upon landing Alex loses his last life after a mosquito bites him, but Bethany performs CPR in time, transferring one of her lives to Alex, saving him from dying. The group arrive at the statue, they find themselves surrounded by Van Pelt's forces and predatory guards, the five players working together, using their resources and skills, to distract the villains. The jewel is successfully returned to the statue, and they all call ""Jumanji"", the game ends, Van Pelt disintegrates into many rats, and the players return home, back to their former selves. Back in the real world, Alex is not with the other four, returning home, they find Vreeke household is no longer derelict, they find Alex (Colin Hanks) is now an adult, he was transported back to 1996, history was changed, and he is now married with a daughter named Bethany, in honour of the one who saved his life. In the end, Spencer and Fridge reconcile their friendship, Bethany becomes a better person with more socialising, and Martha starts dating Spencer, the four friends hear Jumanji's drumbeat in the school, they destroy it with a bowling ball to prevent anyone playing it again. Also starring Missi Pyle as Coach Web and Tim Matheson as Old Man Vreeke. Johnson also producing is always the reliable action hero, Hart and Black provide the laughs, and Gillan caused controversy with her costume, tiny shorts and a low-cut top, she is sexy and good at being the tough chick. This stand-alone sequel does reference the original, and has a nice tribute to former star Robin Williams, but it can be counted as its own movie, this one relies more on the laughs, the storyline is patchy but just about engages you, I really think it could have done with more danger, more creature encounters, but the special effects are done well, all in all it is a relatively fun action adventure comedy. Worth watching!",Jumanji - Welcome to the Jungle
7,Tweekums,This never happened to the kids in 'The Breakfast Club'!,9,30 June 2019,"This film opens with the viewer being introduced to the four high school protagonists who find themselves in detention together. They are; Spencer Gilpin, an intelligent but shy boy; Anthony ""Fridge"" Johnson, Spencer's friend who is a football player needing academic 'help' who are caught cheating; Bethany Walker, a popular girl who used her phone in class and Martha Kaply, an academic high-flier who doesn't see the point of physical education... or PE teachers. Once in detention together they are left alone in a room and find an old games console. The hook it up to a TV and select their characters... then they find themselves sucked into the game in the bodies of their characters. They also gain their characters' allotted skills.Somewhat inevitably their new in-game avatars are rather different to their real world characters. Spencer finds himself in the body of man-mountain Dwayne Johnson; Fridge ends up as Kevin Hart, no longer a great athlete but with knowledge that the team will need; Bethany is perhaps the most shocked when she becomes Jack Black and Martha finds herself in the scantily clad body of Karen Gillan... complete with martial arts skills. They soon meet a character who gives them their task... if they are to exit the game they are to return a gem to the statue it was stolen from. If they are to escape they will need to adapt to their new strengths and weaknesses and work as a team as they face a variety of challenges. It helps that they each have three lives but it is far from clear what happens if they lose the third... although they assume it means real death.I haven't seen the original 'Jumanji' but thought this would be worth checking out as the concept sounded fun and the four lead actors have all impressed me in the past. They may be very different but the film this made me think of was 'The Breakfast Club'; not just because it involves students in detention. Like that film it shows the characters are more than their stereotypes; something they learn when they suddenly find themselves forced to as characters very different to their own. The cast are all on great form and provide many laughs. It was great seeing Dwayne Johnson playing a slightly wimpy character and it was hilarious seeing Jack Black as a high school girl! Kevin Hart and Karen Gillan really impressed as well. The action was solid with good CGI making it look real. The villain didn't have much of a character but that makes sense given that they are meant to be in a game... all the non-player characters are comically limited in what they say and do. The spectacular Hawaiian countryside is used to great effect to make the land of Jumanji. While there are no real surprises the story is a lot of with its impressive mix of action, humour and great characters. The humour mostly avoids crudeness... even the idea of a high school girl coming to terms with her new male body is dealt with in a way that is unlikely to offend too many people. Overall I'd definitely recommend this fans of 'Indiana Jones' style action.",Jumanji - Welcome to the Jungle
8,BA_Harrison,We got fun and games.,7,28 December 2017,"I wasn't expecting anything from Jumanji: Welcome to the Jungle other than some light-hearted Hollywood escapism, and that's exactly what I got: a couple of hours of pure popcorn entertainment with a predictable message to be comfortable with who you are and make the most of your life.A sequel to the original 1995 film (not a remake!), the film sees four high-schoolers tasked with cleaning up a classroom, where they find an old video console, loaded with a cartridge: Jumanji. Setting up the game, they each take a controller and choose a character, after which they are sucked into the world of Jumanji, where they become their avatars.Nerd Spencer (Alex Wolff) becomes musclebound adventurer Dr. Smolder Bravestone (Dwayne Johnson); meek Martha (Morgan Turner) becomes kick-ass babe Ruby Roundhouse (Karen Gillan); shallow beauty Bethany (Madison Iseman) becomes middle-aged, overweight cartographer Professor Shelly Oberon (Jack Black); and jock Fridge (Ser'Darius Blain) becomes short zoologist Moose Finbar (Kevin Hart). To escape the game, the players must work their way through the various levels and return a jewel, the Jaguar's Eye, to its rightful place in a huge statue.Aimed at the whole family, Jumanji: Welcome to the Jungle is equal parts action and comedy, and largely succeeds in both areas, with some great gags (Jack Black, for once, manages to be funny and not throughly annoying) and several well-mounted set-pieces, the best of which involves a stampede of rhinos and a damaged helicopter. Of course, things work out exactly the way you imagine they will, but although there are few genuine surprises, the film still manages to be quite the thrill-ride.",Jumanji - Welcome to the Jungle
9,paul_haakonsen,Return to the jungle one more time...,6,9 June 2018,"Granted, initially I had somewhat dreaded to sit down and watch ""Jumanji: Welcome to the Jungle"" after having heard nothing but bad reviews and heard bad talks about this movie. And let's be honest, the original ""Jumanji"" movie with Robin Williams was indeed a classic in its own right.But still, I went to watch this sequel with my wife, and it turned out that it was actually a blast of an entertaining movie, and they captured the essence of the old movie while actually managing to upgrade the formula to a more up-to-date recipe.Lots of action and fast-paced adventure in the movie, and it is mixed up with a pinch of comedy and witty characters, so what's not to like?The CGI effects in the movie were quite nice and used well. Which essentially made the movie not overly reliant on being a CGI special effects galore.I was initially a bit concerned about having Dwayne Johnson and Jack Black in a movie such as this, but they actually carried the movie quite nicely.If you enjoyed the original ""Jumanji"" movie then you definitely should take the time to watch ""Jumanji: Welcome to the Jungle"".",Jumanji - Welcome to the Jungle
