,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,"Not bad but too loud, hyper and overwhelming for my taste.",4,21 August 2021,"""The Mitchells vs. The Machines"" is a highly original CGI movie from Sony that was bought by Netflix. Some things about it are very nice, such as some of the family interactions and the film's sense of humor. Other things, such as the hyperkinetic style, are off-putting....at least to me.I noticed many very positive reviews for this movie and wonder if age is a deciding factor. I'm in my 50s and just found it too loud, too bright, too fast and I wanted it just to be over after a while. But I did like the film's internet memes they parodied and the premise. So, overall, it's a mixed bag...particularly for old farts like me! Worth watching? Perhaps. But I lost interest about halfway through it...but managed to keep watching. Afterwards.... I just felt like turning off the TV and having some peace and quiet.By the way, is it just me or do you also think it's highly ironic that this film about how computers will take over our lives and the world was made on computers?!",The Mitchells vs the Machines
1,SnoopyStyle,fun,8,9 May 2021,"The Mitchells are a quirky family. Daughter Katie Mitchell (Abbi Jacobson) is an aspiring filmmaker but her classmates ridicule her. She is accepted into film school and finds her own tribe. She is eager to leave home but her father (Danny McBride) fears letting her go. He refunds her plane ticket and takes the family on a cross country road trip to her school. Mother (Maya Rudolph) tries to keep the peace while dino-obsessed little brother is dragged along. It's not the end of the world or is it? Unbeknownst to them, the launch of a new phone AI is leading to the machine apocalypse.This is written and directed by Michael Rianda and Jeff Rowe. Their most prominent previous work is writing for Gravity Falls. This has a lot of that show's sensibilities and I love it. I love the animation styles. I love the family. It's a quirky family. It's a quirky family with a wild outrageous world-ending apocalypse and it's fun. My only complaint is that this may be a bit too long. Of course, I would look to add another scene with the Poseys. It would be great to have the Poseys return to cower in the gas station and telling the Mitchells to hide. It would be the inflection point and a call to arms moment. As it stands, the father acquiesces to his daughter. If the Poseys come back, little Aaron could gain confidence to be heroic. Mother Linda can strive to show her family's worth and father would still be the last to join. It would work better with a better catalyst. All in all, this is a fun movie and everybody should watch it. Afterwards, you can binge Gravity Falls.",The Mitchells vs the Machines
2,Tweekums,An impressive animated action comedy,8,9 May 2021,"The Mitchells are a fairly typical, if slightly dysfunctional, family. Daughter Katie is a bit of an outsider at her school but is looking forward to attending film school in California... thousands of miles from her family. After an argument her father unilaterally decides that rather than have Katie take the plane as planned, the whole family will drive across the country together. Katie is unimpressed but soon she, her parents, her dinosaur obsessed brother and their pug are on their way. Shortly after they set off news comes thorough of a major technological advance; cell phones will soon be defunct; replaced by robots. As soon as the designer announced this the robots rebel and start capturing all humans. Only the Mitchells remain free; it will be up to them to save humanity!I really enjoyed this animated film; there were plenty of laughs from start to finish as well as child friendly thrilling moments and mild scares. It might not be as philosophically deep as Pixar films but it still had something to say about family without being mawkish. It didn't over use pop culture references, and those that there were, such as the nods to 'Kill Bill' were subtle enough that those who don't get them won't be thinking they've missed something. The animation is impressive with good character designs and the voice cast do a fine job throughout. Overall I'd certainly recommend this; it is a lot of fun and suitable for all ages.",The Mitchells vs the Machines
3,Quinoa1984,A Rhombus of Infinite Delights!,10,3 May 2021,"My first impression with this was to say, clearly, the thing that A Goofy Movie was missing (or even the human-character parts of Toy Story 3) was the AI super-charged Robopocalypse. But it's much more artistically ambitious and driven by a theatrical, hyperkinetic vision than that. Thrilling, heartfelt, hilarious. Lord and Miller productions match and in some cases surpass Pixar. It's got deliriously and constantly inspired animation, an aesthetic that works for and earns respect within 6 minutes of when it starts (what else to say about a teenage filmmaker who makes the kind of magic that is akin to Wonder Shozen, only better because it's 2021 and we've all learned so much how to do it better), and Olivia Colman voices an evil app.Without question this will inspire a ton of young people to go to film school, and hey maybe one of you will call your lovable doofus of a dad and see how he's doing. Mitchells vs the Machines is about how to or how not to function in a family, especially how a daughter with a mental/emotional block with a dad (and it's very much a Why Are Dads saga), and why having a simple conversation can, you know, do a lot. Oh, and Furbys will kill you all.And more than comparing to Goofy Movie, you know what this is? It's The Simpsons back when it was *great* - cutting edge satire, self conscious and knowing so deeply about culture right now, but with a heart as big as a... Rhombus!What else should the Black Void of Distant Space have but Wifi?",The Mitchells vs the Machines
4,Mr-Fusion,"Colorful, chaotic and endearing",7,6 November 2021,"A robot uprising of the humorous kind, The Mitchells vs the Machines came at me from behind and got its hooks in. A Netflix animated flick I had no interest in (my 11 year-old felt differently) and ended up fully in its embrace. The father-daughter storyline is handled with care even azs the Mitchell clan is hunted by robots and giant Furbys (you read that right). The animation's vivid and the characters well-drawn (no pun intended) while the sentiment is heartfelt. Lord and Miller are becoming household names they've been killing it.",The Mitchells vs the Machines
5,cherold,fast and furiously funny,8,2 June 2021,"This movie's frenetic style takes a little getting used to. It lays in weird effects ranging from real-life video to cartoonish scribbles over its more conventional computer animation, which is both fun and sometimes jarring, and at first I was concerned that this was all just a way to make up for a lack of substance. But once the movie moves from angsty-teen family comedy to insane apocalypse it just keeps getting wilder and funnier, and the various visual quirks become increasingly charming.The story is engaging although unpersuasive even by the standards of kids cartoons; you could write a long list of nonsensical technology tropes (water? Seriously?) but this isn't the sort of movie where you wind up doing that; it's so fun you forgive it pretty much everything, including its sentimental and overlong final scenes.Very funny family drama suitable even for childless adults who like whacky cartoons. Well worth watching.",The Mitchells vs the Machines
6,Edvis-1997,6,6,8 May 2021,"Well, let's start from rating... This movie is so overrated, how it can have about 8 Imdb, that's a mistery for me. It's good animation movie but only for kids. I don't see how it can interact with adults. It just performs that very badly. It's very messy to watch, a lot happening in one scene, then 20minutes of no action, then again action in one scene and silence after that. The main idea is kind of good but not original, there are plenty of movies with the same idea and I'm looking for something unique. Can't give it more than 6 and I wouldn't ecourage people to watch it. Better pick Raya and the Last Dragon, Frozen, Shrek or any other classic movie.",The Mitchells vs the Machines
7,Pjtaylor-96-138044,Hyperactive but heartfelt.,7,8 May 2021,"'The Mitchells Vs The Machines (2021)' is an energetic, mile-a-minute family drama from producers Phil Lord and Chris Miller (whose work includes '21 Jump Street (2012)', 'The Lego Movie (2014)' and 'Spider-Man: Into The Spider-Verse (2018)') that aims to prove that Sony Pictures Animation isn't just a one-trick pony (the aforementioned web-slinging surprise hit). It's definitely hyperactive, playing with 'internet culture' in a way that almost confirms stereotypes about modern day reduced attention spans. It doesn't dampen the experience, though; it just means that you have to adjust to its quick, almost unforgiving pace. Having said that, the story itself is actually rather slow to get going (it feels often unrelenting in the moment because there is often so much stuff packed into so little space). It's also a tad long on the whole and is, generally speaking, really predictable. These issues don't mean that the movie isn't entertaining, though. It's rather fun when it gets going and its characters feel relatively rounded. There are a handful of exciting set-pieces and the jokes land more often than they flop (though there are some cringe-worthy moments, for sure). The thing is also beautiful from a technical point of view. It's animation is lively, believable and full of joy. Actually watching the picture is enjoyable in and of itself. Overall, it's a solid animated effort with just about the right balance of humour and heart. 7/10.",The Mitchells vs the Machines
8,Cineanalyst,Streaming Wars Get Out of Hand,7,10 May 2021,"How serendipitous given its big-tech filmmaking scenario that ""The Mitchells vs the Machines"" would be sold off from Sony, now largely an old media conglomerate, to the progenitor of streaming services, Netflix. Nominally, the tech CEO here shares his forename with Mark Zuckerberg, struts on stage in front of employees and sycophants to present new products, Siri-esque (or ""2001: A Space Odyssey"" (1968) HAL) PAL in hand, like he's the late Steve Jobs, a logo reminiscent of the Amazon arrow or smile thing surrounding him, as like just about every tech company stealing and abusing customers' personal data, including for robotics or some form of what's commonly termed ""artificial intelligence."" If that's all there was here, though, it'd be a hypocritical slap in the face to audiences--embodying the very qualities that it supposedly critiques in its Terminator-for-kids apocalypse (being especially derivative of ""Terminator Genisys"" (2015)). It still is largely, which along with its diabetic-levels of sugary family sap is why I have mixed feelings for it, but there's also the reflexive device of the filmmaker being a character.This, at least, allows for a less duplicitous self-serving message as distributed by Netflix. Note that the resolution to the robot apocalypse doesn't reside with the Luddite position of the father, but with a compromise of technology serving human interests--specifically, to aid in our making and viewing motion pictures. Look at how the filmmaker daughter drives the car through PAL's Silicon Valley headquarters--like a data signal being sent along cables. Indeed, like a virus as the dog's face attacks each computerized robot. Moreover, it's a film-within-the-film as presented by YouTube product placement, through the actual internet dynamics and streamed to screens big and small, that's humanity's best hope.It's obvious this isn't a serious (or seriously funny) examination of the role of technology, let alone the corporate capitalism of big tech, by the fact that the animation is entirely imbued with the aesthetics of social media and web videos. It's the usual 3D computer animation, but as if put through those camera filters, made into memes, and with the action constantly paused so as to be digested through the content creator's wisecracks for those with miniscule attention spans. Personally, I suppose I'm relatively a bit of a Luddite myself and so find revolting this sort of imagery, forms of communication and glorification of glowing faces drowning in their phone addictions, but I admire the thorough symmetry of it here, as opposed to an inconsistent bit such as, say, the texting sequence in ""Crazy Rich Asians"" (2018). Plus, the eye of the computer frame (or the equivalent of the no-longer-existent camera) really, manically moves. More than two-and-a-half decades after ""Toy Story"" (1995), it's hard to make 3D computer animation still appear a stunning spectacle, so kudos to ""The Mitchells vs the Machines"" for succeeding as much as it does in that respect. It especially helps that the picture is made to appear as if being constructed within by the filmmaker character--the movie proper being but an elaborate variation on ""Good Cop Dog Cop.""",The Mitchells vs the Machines
9,cricketbat,"Starts off mechanical, but it ramps up by the end",8,21 May 2021,"The Mitchells vs the Machines starts off pretty mechanically. There's a kid who doesn't fit in (as usual), with quirky family members (seen it), and she's getting ready to go off to college (been there). But then, as it progresses, this movie transforms into something unique, and it managed to pleasantly surprise me a few times. It takes a while to ramp up, but I was really enjoying the story by the end.",The Mitchells vs the Machines
