,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,cheap and dumb but STILL very chilling and well worth seeing,8,17 August 2005,"This movie looks pretty cheap and silly throughout. It is so amazing to me, then, that despite this and the rather predictable plot at times, the movie is so effective at scaring the viewer. So, it isn't really the plot, the acting or the special effects that make it a good film. Instead, the director, cinematographer and musical director deserve the kudos as the movie builds and builds and builds in intensity thanks almost completely to lighting and a suspenseful (though somewhat repetitive) score. Together, they create a visceral reaction that transcends the plot and acting--almost as if your mind is unaware of the terror while your body begins to react strongly with a quickening pulse and nerves that are on end.",Suspiria
1,Leofwine_draca,Insanely gory and nightmarish Italian horror,10,3 January 2017,"Many people consider this to be Dario Argento's finest film and it is indeed a very accomplished piece of work. Argento's use of technique is second to none and he ably succeeds in creating a visually stunning film in which the basic plot is not important but the flair with which key moments are played out is everything. I thought the film was very successful in what it was trying to do; that is, build up a nightmarish dream world. Like Fulci's THE BEYOND, SUSPIRIA is a surreal film in which nothing is what it seems, and packed with horrific images.The plot is rather simplistic and merely serves as a linkage between the graphically gory set pieces, and in this respect it's a surprise that the film has been re-issued uncut in this country (many of key moments are truly gut-wrenching). In this respect it differs from a lot of Argento's other work, films which have mainly been firmly-footed in the giallo genre. There are a number of excellent scenes in SUSPIRIA which stand out as high points of '70s cinema, and indeed in the horror genre as a whole: Argento really knows how to terrify his audience.Some of the acting here is rather forced, and not especially brilliant. My main issue would be with the heroine, Jessica Harper, somebody who I didn't really take to during the film's course, but of course this is just a personal preference. Some of the dialogue scenes are a bit unintentionally funny which detracts from the film somewhat, but thankfully these moments are few and far between. Who can forget a professor's theory that ""bad luck isn't a product of broken mirrors - but of broken minds""? Like just about all of Argento's earlier movies, SUSPIRIA has great photography in which primary colours are highlighted and mixed into some stunning compositions on screen - just look at the setting of the murder at the film's opening, with the stained glass roof panels. Argento really knew how to put his cameras to their best use. Like Sam Raimi, the director is always looking for different and unsettling camera angles, and one that stuck in my mind is where we see Harper drinking a glass of wine in close up, not seeing her, but watching the glass tipping and gradually emptying. It's an enchanting moment.As I mentioned before, there are a number of fantastically gruesome set pieces scattered throughout the film. The opening scene, where two girls are killed inside a giant hall, is truly spectacular, and must go down in horror movie history as one of the most visually accomplished moments of all time: Argento actually manages to make murder beautiful, an oxymoron if ever I heard one. The scene consists of a very brutal moment where a girl is stabbed over and over by an unseen supernatural killer (we see a bare arm plunging the knife into her chest), and then dropped through a glass roof and hanged. Pieces of falling debris also impale another girl below.The most cringe-worthy scene is where a girl falls into a room of razor wire, and struggles to escape but gets more and more wrapped up in it before her throat is brutally cut, this bit is really hard to watch (although what they were doing with a room full of razor wire...) A blind man also has his throat ripped out by his own guide dog, and Argento enjoys himself by launching a camera off a rooftop and having it swoop down towards his victim. The ending to this film was despised by some, but I personally liked it, and thought the witch's hideous gurgling/snoring was very disturbing, although the invisibility effect was a little unrealistic. And then it's time for the entire building to collapse and burn down, perhaps Argento had been watching a lot of Corman Poe films to get his inspiration here.The gore is exaggerated greatly, which may be a turn off for some. I'm not much of a prude when it comes to gore but here it really does go over the top and is hard to watch. For instance we see a knife blade plunge into a beating heart at one point, and another blade slash open someone's throat. These deaths are very extravagant, horrendous, and definitely not for the squeamish. The musical score is a highly important part of the film and used to build up terror very effectively: it's loud and pounding, relentlessly assaulting the viewer with a nightmarish din, thanks to The Goblin. Listen out for the frightening moments when ""witch!"" is shouted. I altogether this film is one of Argento's best, and contains everything that makes Italian cinema what it is, i.e. a firm grasp of style. A gruelling non-stop journey of horror for any self-respecting movie fan.",Suspiria
2,SnoopyStyle,brightly-colored bloody horror,7,10 August 2017,Suzy Bannion (Jessica Harper) follows her aunt's footsteps to attend a dance school in Germany. A girl runs away and is killed by a mysterious figure. Strange things happen at the school and Suzy faces innumerable dangers.Influential Italian horror director Dario Argento creates a good Euro horror fantasy. There are some good bloody splatter and nice brightly-colored set design. The plot is pretty simple. It is filmed in the slower traditional pacing although it does have some good thrills. It is different from the other horrors and it works.,Suspiria
3,Prismark10,Theatrical horror,6,29 September 2018,"The opening 20 minutes of Dario Argento's Suspira is a gem.You see specks of bright lurid colours but it is the dash of red that constantly stands out, letting you know that blood will soon flow.The moment Suzy Banyon (Jessica Harper) goes from the airport arrival halls to the sinister airport sliding doors to the windswept raining outdoors. You experience an audio-visual dazzle. Argento has thrown down a marker.That segment is finished with a Grand Guignol styled double death. One is a frenzied stabbing the other a shard of skylight glass.It is a shame that the rest of the film could not keep up to that standard. The fault lies with some choppy editing, not so good acting (I saw the subtitled version) and a weak story.Suzy Banyon has arrived in Germany to study ballet at a famous dance academy. However Suzy constantly feels tired and some of the student disappear which leads Suzy to investigate some bizarre behaviour. Suzy finds out more of the academy's Greek founder who was accused of being a witch.There is something surreal and nightmarish about Suspira. Although filmed in Italy, there were some location shots in Munich and a suggestion that the film alludes to the Nazi nightmare of the 1940s.",Suspiria
4,claudio_carvalho,The Masterpiece of Dario Argento,10,9 April 2005,"In a stormy night, the American dancer Suzy Bannion (Jessica Harper) arrives in Freiburg coming from New York to join a famous and expensive ballet school for a three-year training. On the next morning, she is informed by the direction of the school that a student she met leaving the place on the previous night was violently murdered and the police is investigating the crime. She becomes friend of another student, Sara (Stefania Casinia), and she realizes that the house is indeed a coven of evil and destructive witches led by the powerful Helena Markus, the Black Queen, who has a tremendous talent for doing evil. It took me twenty-eight years to have the chance for watching ""Suspiria"". This masterpiece of Dario Argento has never been released on VHS in Brazil, and only a couple of months ago a new Brazilian distributor released this magnificent double DVD, recorded on DTS and having lots of extras, including a documentary about Dario Argento. ""Suspiria"" is outstanding, and has exceeded my best expectations: the story is excellent, its atmosphere recalls a nightmare, with the amazing use of strong bright colors and the soundtrack from the Italian band Goblin is very scary. The cult actress Jessica Harper has another great performance and her character Suzy seems to be trapped in a nightmare. I certainly include ""Suspiria"" among my favorite horror movies and I only regret the time I have missed without having the chance of watching this stunning work of one of my favorite directors. My vote is ten.Title (Brazil): ""Suspiria""Note: On 08 July 2013, I saw this movie again.On 02 December 2016, I saw this film again.",Suspiria
5,mark.waltz,The closest to opera or ballet that horror has ever come to.,10,11 September 2019,"There's a classy but scary elegance to this gorgeous but frightening horror film, one of the very best supernatural movie ever made and deliciously frightening. The bright colorful sets and photography are as much a star here as veteran actresses Joan Bennett and Alida Valli and young heroine Jessica Harper are. It's ten times better than ""The Exorcist"" and a rival to ""Rosemary's Baby"" and ""The Omen"" as to its quality. While it has developed a large cult following, it still deserves to be made a classic, as they can't make em' any better than this.The movie starts off in a very intense thunderstorm with Harper arriving as a student at a famous dance school. She can't get in and spends the night with an old friend, arriving the next day to learn about the murder of one of the students in a horrific fashion which the audience gets to see. No killing in any of the ""Omen"" films can top that, nor the invasion of maggots in the school's attic or the other bizarre occurances. With the school's walls often turning blood red, it's apparent that there's something evil afoot, and it's much more complicated than the similar TV movies with occult themes such as ""The Devil's Daughter"", ""Satan's School For Girls"" and ""The Initiation of Sarah"".Veteran star Bennett is as glamorous as ever, a calming but mysterious presence amongst the horrors as the school's head mistress, and Valli is imperious and matron like as the head instructor. This is a horror film that keeps you completely rivited, combining its eerie colors with chilling music, art decco sets (straight out of grand opera) and tense pacing. It's joined the list of my favorite horror films, although it's very apparent that the first viewing will be quite an intense one. Don't start this one before you go to bed. It has the power of delivering nightmares that may awaken you in cold, clammy sweats.",Suspiria
6,kosmasp,One of Argentos best,7,19 February 2007,"I've watched quite a few movies of the director Argento. I wouldn't say that I'm a big fan of his. Nonetheless this movie delivers. It's frightful as it should be. The acting is solid enough (which you can't say about all of his movies).Although you can see many things here that Argento used later in his newer more recent films too (such as the hand that is in front of the camera ... which many will know is Argentos own hand) this one is enjoyable to watch. The horror & gore stuff works here pretty fine, but you shouldn't be ""faint of heart""! There are better horror movies out there (imo), but this is a good one too!",Suspiria
7,gavin6942,Argento's Masterpiece and What Italian Horror Should Be,8,18 June 2007,"A young American woman join a ballet school in Germany. Rumors are circulating that the school is the secret coven of the great witch Helena Markos. As girls from the school die off violently one by one, this rumor seems more and more plausible.Although only one Argento film is listed in the Internet Movie Database's Top 50 horror films (""Deep Red""), ""Suspiria"" is the one widely considered his classic. After seeing it, I'm not the least surprised (until now, I was only familiar with his new material -- ""Jennifer"" and ""Pelts""). The rich colors of this film, the surreality of it and the moving soundtrack (with a theme more haunting than even ""Jaws""). While the film is now dated, anyone who doesn't mind a film with lower picture quality should enjoy this movie.The tagline reads, ""The Only Thing More Terrifying Than The Last 12 Minutes Of This Film Are The First 92."" I'm not really sure what that's supposed to mean -- they are implying the end is boring compared to the rest of the film? Actually, the whole movie is quite good. Some parts are slower, and there is a lot of character development, but this is by no means a bad thing. When the murders happen, they really happen -- with the first girl being dragged through a window, stabbed repeatedly, and then hung after she was already quite dead.Udo Kier makes a cameo here, though his part is much smaller than I would have liked (I barely was able to see his dazzling blue eyes). The lead actress (Jessica Harper, I think her name is) was amazing, but everyone else was just ordinary. Yet, this worked well... I wasn't distracted by stars and really got into the film itself.Seeing a Dario Argento film is especially pleasant after recently watching Lucio Fulci's ""City of the Living Dead"". With all due respect to Fulci, the Italian horror master is Argento. Fulci drags, his film quality is atrocious, and although he loves gore as much as anyone, doesn't deliver the way Argento does. I really look forward to watching Argento's ""Inferno"" in the near future.I am recommending this film. You have gore, a good plot, a great soundtrack... and it's a classic you really ought to be familiar with if you're a horror fan. If you enjoyed Lucky McGee's recent film ""The Woods"", I think you'll enjoy this. The movies are very different but have some similar central plot themes. I love both films quite a little bit, though in a different way. Pick this one up.",Suspiria
8,lee_eisenberg,children's stuff meets terror,10,11 January 2021,"If you know any of Dario Argento's movies, then you should have an idea of what ""Suspiria"" entails. However, unlike most of the giallo genre, Argento's focus on a dance academy that isn't what it seems incorporates elements of fairy tales. With color schemes based on Disney's ""Snow White and the Seven Dwarves"", and door handles higher than usual, there's a real feeling of children's stuff here. Mind you, there ARE quite a few shocking scenes. Those, plus the eerie soundtrack and cinematography, affirm this as a must-see masterpiece of Euro-horror. That Argento thought to cast Jessica Harper after seeing her in Brian DePalma's ""Phantom of the Paradise"" is another credit to DePalma's movie.",Suspiria
9,jboothmillard,Suspiria,7,26 April 2009,"I saw an image or two from this horror film from Italy, and it featured in the book 1001 Movies You Must See Before You Die, so I wasn't going to miss it. Basically young American dancer Suzy Bannion (Jessica Harper) travels to Germany to attend a famous ballet school. After arriving she sees a young woman appearing to be fleeing, and unknown to anyone, she is gruesomely murdered by a hideous creature, and her friend is impaled. Suzy meanwhile is trying to settle at the school, but hears strange noises and is seeing things. Later, she discovers there is more to the murder than most think, there is talk of witches and stuff, and it turns out that all teachers are exactly that. Also starring Joan Bennett as Madame Blanc, Alida Valli as Miss Tanner, Udo Kier as Dr. Frank Mandel, Flavio Bucci as Daniel, Stefania Casini as Sara, Miguel Bosé as Mark and Rudolf Schündler as Prof. Milius. The opening scenes of violence with the girl stabbed and hung, and her friend impaled grabbed my attention very quickly. The rest of the film (available dubbed) is filled with good pounding music, more moments of violence and an interesting use of bright colours, making it a pretty unforgettable experience. It was number 62 on The 100 Greatest Scary Moments. Very good!",Suspiria
