,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,To say this is a very dark anime is quite an understatement!,8,12 June 2016,"""Perfect Blue"" is a very, very dark anime...so don't let your kids watch it thinking it's like ""Pokemon"" or ""Inuyasha""! It's also a confusing mind-bending sort of film...one that certainly is unique.When the anime begins, Mima is in an up and coming pre-packaged Japanese girl bands. However, her agent convinces her to leave this life and pursue a career in films. But this way to success is very dark and soul-crushing and soon they have her in a film featuring a rape, lots of violence and nudity. All the while, Mima struggles with herself. She hates what she's doing but in the world of female pop stars and starlets, she feels a sense of obligation and won't publicly question the folks looking after her career. Now at this point, the film gets weird...really, really weird. Mima seems to be losing her mind and some murders occur...and soon the viewer is confused and they might be seeing the world through the eyes of a lunatic...or a killer! What's it all mean? See the film and TRY to unravel it all...but don't be surprised if you still are questioning what it all means.This is a very clever film and its plot is deep and very strange...and I liked that. But be forewarned...the film shows some very sexually explicit and violent scenes...even by Japanese standards (the film features pubic hair...something very taboo in Japanese culture). Well done and worth seeing...but just don't let the kids see it or anyone who have been sexually abused as a few of the scenes just might be too intense.",Perfect Blue
1,TheLittleSongbird,One fine anime!,8,27 March 2011,"I am a fan of anime and of animation, and I was very taken with Perfect Blue. I would have liked it to have lasted longer perhaps, that way more care could have gone into the ending which felt rather weak and rushed. But as a debut of a talented and interesting director, it is a fine anime not just of its genre but overall too.The animation is very good, while the backgrounds flow well and are wonderfully ethereal, the colours are well shaded and the characters look great without being too generic, it is the clever visual flourishes that really elevate. Another strong asset is the story, it is well paced but also in its tone it is wonderfully surrealistic and its ideas are interestingly presented.The music is fine too with some moments of beauty and some of it haunted me as well. The dialogue convinces and the pace is well-judged. All the characters are likable and interesting too, and the voice work is stellar. Overall, a fine film. 8/10 Bethany Cox",Perfect Blue
2,kosmasp,"Perfect, blue or not",10,2 December 2020,"I have to admit, it took me too long to watch this in the first place. I was aware of the infamous nature of the movie, but never exactly to what degree. I did think this was more in the corner of Hentai (won't go into what that is, I'll leave that up to you), which was wrong thinking.This is horror (and I guess part drama) and quite the exploration of fame and what it does to some. What it is able to do to ones psyche. And very visually displayed. The lines are quite blurred between reality and fantasy. But the social commentary is not just vivid, but also very clear to see for everyone! I may have been missing on this for over 2 decades, but I found it and I do appreciate it very much",Perfect Blue
3,Tweekums,What is real?,9,17 April 2008,"""Perfect Blue"" is the story of Mima Kirigoe's transition from being a singer in a pop group with a squeaky clean image to an actress in racy murder mystery television series called ""Double Bind"".While she is willing to leave her old image behind it is clear that somebody will do anything to protect that image. People around her who are involved in pushing her further from her old self are murdered and she is directed to a web site that was made my somebody who clearly knows far too much about her to be a stranger.As things go wrong for her Mima starts to hallucinate, seeing her old self who keeps telling her that she should have remained a pop singer. Frequently we don't know if what we are watching is reality, an hallucination or a scene from ""Double Bind"". The film deserves a second viewing to help you understand some of the confusion... After seeing it a second time I raised my vote by one.While this isn't a perfect anime it is very good even though the animation is cruder than Satoshi Kon's later works; I suspect the rough look may have been deliberate. If you believe animation is solely a medium for children's films this will change your opinion, it is closer to ""Basic Instinct"" than it is to ""Bambi"".",Perfect Blue
4,BandSAboutMovies,Idol giallo,8,11 September 2021,"In her article 'Excuse Me, Who Are You?': Performance, the Gaze, and the Female in the Works of Kon Satoshi,"" Professor Susan Napier says that Perfect Blue ""...announces its preoccupation with perception, identity, voyeurism, and performance - especially in relation to the female - right from its opening sequence. The perception of reality cannot be trusted, with the visual set up only to not be reality, especially as the psychodrama heights towards the climax.""In effect, this Japanese animated film is a giallo, despite coming twenty years after that genre had its best efforts and being made 6,000 miles away.Mima Kirigoe has left the J-pop group CHAM! To become an actress on a detective show called Double Bind. Many of her fans are upset that she's left behind the innocent character that she had portrayed for a more adult role and some of her fanbase are not the young girls who traditionally love this style of music; Mima's fans are dangerous stalkers that send mail bombs and create websites that don't just describe her daily life but somehow her thoughts in way too knowing detail.As Mima's part in the show grows - including a graphic scene of assault that will destroy her clean image forever - she becomes increasingly disconnected from reality, obsessed with the website of her life and even seeing her past self.And then everyone close to her starts dying and the evidence points to Mima.Through it all, our heroine finishes the show and learns that her character has killed and assumed the identity of her beloved sister because of dissociative identity disorder. As the crew leaves, one of her stalks attempts to make the assault scene real under orders from the real Mima.So who is the real Mima? Does innocence have to be lost for us to move beyond our past? And how many times did Darren Aronofsky watch this? Not only did he take a scene directly out of it for Requiem for a Dream, he had to admit that there are similarities in his movie Black Swan.",Perfect Blue
5,Scarecrow-88,Perfect Blue,8,25 July 2007,"Very adult animated thriller about pop idol Mima trying to make it as an actress with a stalker(running a fictional supposed website faking thoughts she has amongst real actions she makes during each day)making her life practically unbearable. She is also tormented by her past success which seems to stalk her subconscious popping up into reality at times even foiling scenes during filming. The bubble-gum pop image is diminished when the young actress commits to a grueling rape scene in her first film. Soon she does a nude pictorial completely shattering the wholesome image she had been conveying for so long. The film shows the poor girl's decline in sanity as illusion and reality are blurred. Even the film she partakes in seems all too real to her present state in life. Soon those people(the writer of the script calling for the rape scene, the photographer which ""spoiled her innocence"", her agent asking for the young up and comer to commit to a new image)who the stalker holds responsible for the career change in Mima's life are being killed in nasty, vicious ways. The film offers the possibility that Mima herself may be committing the acts of violence with another personality converging to take over her body as revenge for the ""descent into immorality.""Full of bloodshed and nudity, this animated tale is quite heady displaying Mima's struggle to grip onto reality. I'm not sure I buy that ending which seems too much of a cop-out letting their heroine escape from being a murderer(..using another character jealous of her abandoning pop stardom for an acting career requiring nudity in seedy situations), but the film is quite a fascinating and entertaining mind-trip. There are scenes in the film where the tortured actress Mima is chasing her alter ego..and, the climax shows the alter ego supposedly trying to kill her(..this alter ego proves to actually be another completely different person).",Perfect Blue
6,morrison-dylan-fan,"My 2,500th review.",10,4 January 2021,"When discussing Black Lake (2020-also reviewed) during the online Cine-Excess festival, writer/director K/XI mentioned Perfect Blue. With Black Lake being my favourite release of 2020,I decided for my 1000th Letterboxd review, to discover how perfect this blue is.View on the film:Originally planned to be a live action direct to video film, but after the Kobe earthquake of 1995 damaged the production studio, the budget for the film was reduced to an original video animation, directing auteur Satoshi Kon makes the needed change into animation one that draws up a colourful ultra-stylisation, where the expressiveness of the hand-drawn Anime lines pencils in the fading line between reality and nightmare for Kirigoe.Performing on stage in the Pop group CHAM! From voyeuristic angles seen by the sold out crowd, Kon melts the vibrant colours of the smooth animation into a excellent study of perception and voyeurism, overlapping close-ups of Kirigoe expressive,smoothly animated face displaying a increased desire for maturity in her career/personal life, that is sharply contrasted by the stark, saturated colours that her obsessive fans/ voyeuristic managers gaze Kirigoe as being.Drawing from the live action origins,Kon stages the Thriller set-pieces with a incredible knife-edge atmosphere, thanks to experting performing tracking shots, whip-pans and razor-sharp jump-cuts slicing into the increasingly fractured state of Kirigoe's mind.Getting off the stage wanting to move into being a serious actress, the screenplay by Sadayuki Murai, Rika Takahashi &
Lia Sargent adapts Yoshikazu Takeuchi's novel with a astonishing sinking feeling, seeping from the early use of the internet as a plot device, with a website/blog called ""Mima's Room"" containing posts written from her perspective,that Kirigoe can not remember writing.As the online writings start to invade on her life, the writers superbly bind the exploitative voyeuristic treatment from fans/her manager, with the deepening fear gripping Kirigoe on the traumatic doubts gripping her view of reality being one that is increasingly far from perfect blue.",Perfect Blue
7,zetes,"Has some flaws and ends kind of weakly, but it's generally great",8,29 August 2010,"If you haven't yet heard, Japanese animator Satoshi Kon passed away earlier this week. He had four films, all quite loved, under his belt. Besides this one they include Paprika, Millennium Actress and Tokyo Godfathers (he was also the creative force behind the television series Paranoia Agent). Pefect Blue was the only feature I had not seen before, so I watched it in memoriam (I'll also be watching Paranoia Agent). I have to say, I like all of Kon's films, but none a whole lot. I have a problem with the animation and the drawings. The films kind of look cheap and they lack detail. They're certainly better than most television anime, but they certainly lag far behind Studio Ghibli. All four of these features have mind-bending stories, but they also all feel convoluted and ultimately unsatisfying.Perfect Blue is no exception, though it is probably my favorite of the four. It is about a young pop star, Mima, who decides to move onto an acting career. This ticks off her fans, especially after she does a nude photo spread and then willingly films an exploitative rape scene, sullying her virginal image. One creepy, stalker-ish fan in particular seems to take it all very badly. Meanwhile, Mami discovers a website that claims to be her own personal website. At first she assumes it's a crazed fan (possibly the stalker), but the shared details of her life are too intimate for anyone to know besides her. Is the stalker privy to her thoughts, or does Mima have an alternate personality, one that wants her to remain the pop star, that is trying to sabotage her? Soon the reality of the film begins to unravel and you can't quite tell what's going on.This split personality plot has been done to death in the past decade or so, but I guess in 1998 it was fairly fresh (we hadn't seen Fight Club and its ilk yet). Unfortunately, after a lot of fun with the twists and teases, it kind of deflates and ends with a sigh, never explaining what exactly is going on in that final half hour or so. I'm all for ambiguity, but this isn't a very controlled ambiguity. It's slovenly, and there just isn't quite enough information to form a coherent idea of what Perfect Blue is actually about. I still liked it a lot, but it definitely ends disappointingly.",Perfect Blue
8,christopher-underwood,There are times when you forget you are watching animation,8,7 August 2008,"Roger Corman is quoted as considering this a cross between Walt Disney and Alfred Hitchcock, whilst others have referenced Argento and Lynch. Whilst I'm not particularly keen on any of these comparisons, it is certainly true to say that this film, even though it is animated, is much closer to live action than what we normally consider animation. There are times when you forget you are watching animation, the urban shots of Tokyo are mesmerising, and I have certainly never seen so much blood in an animated film. I was going to say violence but I guess there is plenty of that in a Tom and Jerry short. This, of course, is much harder edged and although it begins in pink, girlie, teen idol territory it is not there for long and there are delirious sequences towards the end when it will not only be the person on screen who is having an identity crisis!",Perfect Blue
9,siderite,This could have been a regular movie instead,7,8 April 2006,"The script is very similar to a TV movie script or a police series episode, just a little better, bearing the hallmark of US films. I see no particular reason why this was made anime. The animation is not bad, but not great, either.The story is about a young pop singer who decides to turn actress, disappointing her more maniacal fans. Then it all goes on around the little frightened girl who doesn't now what is going on. She is left clueless for so long that the viewer gets bored. The end explains quite a few things, but not all of them.The movie does have the merit to show how the exploitation of teens in the media industry really abuses them, rather than pampering them. However, this doesn't make me feel better about all the singing bimbos acting on playback out there.Conclusion: decent anime, decent script, a bit boring, but nothing out of the ordinary. Anime, I think, should be about excelence and art, not mundane subjects such as this. I think I'm going to kill the producers :)",Perfect Blue
