,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,good but not great,7,30 June 2005,"Before reading this review, understand that I am over 40 and am not an avid anime fan. I have watched MANY anime movies (my daughter is NUTS about anime) but my primary interest is in Japanese movies (such as those by Akira Kurasawa---a DIFFERENT ""Akira"" from the one in this movie). So, look at my review in this light.Artistically, this movie is brilliant. When I was a kid, Japanese animation meant crap such as KIMBA or SPEED RACER--very choppy style animation and in their American form ONLY for the kids! Calling that old stuff AND this movie ""anime"" seems like a disservice because of this. Instead of poor backgrounds and extremely low frame-rates that made the shows look more like slide shows than cartoons, Akira abounds with high quality animation, backgrounds, intense sounds and action! This is certainly NOT ""your father's anime"".So why only a score of 7? Well, the story is incredibly confusing---even for anime. I felt like I needed a script so I could logically follow along or that MAYBE the translation into English subtitles was flawed (I've seen this ruin several movies before).In addition to being totally confusing, the main characters are unlikable street thugs. It's hard to get into a movie when you just don't like ANYONE (well, maybe I liked the one freaky kid who had neat mental powers).But, for lovers of anime and anyone who wants to see an incredibly intense and high quality Japanese animation movie, this will definitely be a must-see. HOWEVER, I STRONGLY WARN PARENTS TO CONSIDER WHETHER OR NOT TO LET THEIR KIDS SEE THIS. The movie, is at times, intense and gory AND features one attempted rape that gets pretty graphic! If you aren't sure if your kids are ready, they probably aren't!",Akira
1,TheLittleSongbird,Amazing,10,29 March 2012,"I had seen Akira a number of times a few years back, and watching it again just two days I can't tell you how enthralled I was watching it. The animation is beautiful and very detailed with a wide range of colours that are extraordinary to watch, and the score was phenomenal, it stirred many emotions inside of me. Just like the storytelling that was thrilling, shocking and heart-breaking did, likewise with the use of sound, the silence was even more haunting and intense than those scenes with sound, the excellent dialogue, characters that are developed so well(for a character-driven film you'd expect that, the main characters' conflict is especially well done) that you do root for them and a message that I highly appreciate and don't feel it's over-didactic. All in all, amazing, a real landmark for not only anime but also animation in general. 10/10 Bethany Cox",Akira
2,SnoopyStyle,Ahead of its times,7,9 April 2014,"On 16 July 1988, a nuclear blast levels Tokyo. Now it's 31 years later after the end of WWIII. Kaneda is a bike gang leader in a dystopian Tokyo. Kaneda's best friend Tetsuo runs into Takashi who escaped from a secret government laboratory. There is a dissident anti-government organization. Meanwhile military scientists is experimenting on supernatural powers.While the style is ground breaking, I would have wanted a clearer story with a more prominent main character. The movie should really follow Tetsuo and let him discover the secrets for us. Instead we keep switching to the bad guys who tells us everything. It's a pretty good story with an impressive imaginative style.",Akira
3,Horst_In_Translation,"Didn't do too much for me, but mostly from a subjective perspective",4,22 October 2019,"The award-winning ""Akira"" is a Japanese animated movie from 1988, so this one had its 30th anniversary last year, and it was written and directed by Katsuhiro Ôtomo, who was in his early 30s at that point and it is probably still his most known career effort as of today, even if he has also worked on other fairly well-known films. The cast list I cannot say anything about really, probably only the biggest anime/Japanese movie fans will be familiar with the names and that is alright. Good voice actors are never as famous as good ""live action actors"", but that does not mean in any way they are worse. The ones here did an okay job overall for this film that runs for slightly over 2 hours. As for the western world, there are animated movies that are only for kids and animated movies that are for grown-ups as well as kids, but virtually no animated movies only for adults. This is definitely different when it comes to Japan. For this country, there is a full sub-genre of films that are animated and not suitable for children, not because of sexual contents most of the time, but because of the violence. This is one of them. As for sexual content, we only have female breasts exposed on one occasion, but tons of bloodshed and violence really. This was one of the problems I had with this movie, indirectly I would say, because the film is incredibly tense and not in a good way. People say (wrongfully) that it is not good if nothing happens in a movie, but the exact opposite we got here is nothing to be desired either because there is no moment to take a breath for the audience really and I personally do not like it. Also it does not feel too realistic if always something happens, something crucial, that is, apparently. And this is the case here.Anyway, one of the more interesting things to me here was that while the film was made in the 80s, there are references to the future, what the futuristic Tokyo will look like and funnily they picked the year 2019 exactly to depict it. Okay, it's not on a Space Odyssey oder Dark Angel level, but still kinda funny, even if obviously they are exaggerating so much here that it is hard to believe this is what they thought the year 2019 would look like. I think we can be glad that it is not like this in reality and also that there was no World War III as mentioned early in this film. Okay what else did I like about the movie. The animation is okay. It is not entirely to my liking, but there are moments I enjoy and I can see why some really adore it. It's obviously not Miyazaki / Studio Ghibli in terms of looks and approach, but it succeeds to deliver in other departments, more through style than cuteness. I liked the sets and depiction of the broken city honestly more than the people's looks. Especially those with changed skin color I found a bit strange, but I guess it was also partially to emphasize their powers and how different they are to ""normal"" humans. Another thing I found really cool was the red motorbike and also the red uniform one character was wearing. Still what was up with the stickers? Advertizing? Anyway, I don't care too much, it still looked swell.Now for the negative and there is a lot more for sure than positive, at least for me. But like I said in the title of my review, a lot of it is subjective. I must say I really struggled with the characters and their introduction especially. Early on, it felt like a mess to me with how many were included really and how each and every one got a scene or two and then some were never seen again. Also in terms of editing, the film is so so fast that there is never really a camera shot and angle that lasts for more than a few seconds. Of course, this fits in well with the speed attached to this film in general in terms of motorbikes and superpowers and fighting because some of the characters are super fast, but still, this is certainly not my preferred approach. At the end, it was a bit improved as there was finally better focus on the characters and not too many of them anymore. Still, there were characters like the officer who did not have really enough elaboration before that to make the impact they were supposed to make and also where is he gone eventually? Like vanished completely and not in the creature I think. Also I thought it was a weird decision by the two (or maybe even all three) tiny powerful characters to just jump in there to save the young man. And boom he is saved in the end, but nobody else is. Why would they trade their lives for him? Sure he fought hard and gave it his all, but he is not a deity or something and the quote ""at least we can save the young man this way"" was not enough for me.I think many people who rated this film so highly that it is still (barely) in the imdb top250 forgot about some of the mediocrities earlier on and the rather weak first 75 minutes and did so because the ending is really spectacular and admittedly what the test subject turns into at the end (or almost the end) looks pretty memorable, also pretty disgusting, but how we hear he cannot control his body anymore also shows that, while he probably is the main antagonist, he is also some sort of victim. And it was a bold decision to let the girl die that he sucked in. And other characters. But to me, it hardly made an emotional impact. Same for the moment when the good main character (of course) survives and his friends welcome him and are really happy he is still there. I also did not like the little light and ""piece of energy"" he eventually turns into and it was too much of an easy way out. Maybe the feel-good easy way out and kinda interesting, but did it make sense that he turns into something so tiny after we hear he bascially created a new universe before that? They did it better with Scarlett Johansson's transformation into pure energy not too long ago I guess.But let's not drift too far away from this one here. I give it a thumbs-down overall and was a little bit (but not too much) surprised when people clapped the moment the closing credits rolled in. Then again, with the type of people in the audience, I was not too surprised. But even if I did not like the movie as much, I still thought it was a better watch on the big screen (where I got the chance to see it) than on a small laptop screen or so. But it is definitely nowhere near my top250, probably not even in my top250 from 1988, let alone from the 80s. I don't recommend checking it out. If you still want, it probably helps if ""Dragon Ball"" is more your thing than Pokemon in terms of ideas and stories. Oh and finally, also a few words on the title, again negative ones sadly: It is short and catchy yes and from that perspective probably helped the film to garner more attention, but Akira never felt like a defining concept or character to me compared to some others that would have been a better choice to name the film after. In an accurate scenario, it would be that Akira is significant enough to say: ""Yes, this is the character that they should have picked for the title."" However, the way it is here, is the other way around. Naming the film after Akira gives a pretty forgettable character some additional significance. That would be all.",Akira
4,classicsoncall,"""Tetsuo's our friend. If anyone's gonna kill him, it should be us!""",6,7 June 2018,"""Akira"" made IMDb's Top 250 list way back in 1998 and hasn't been back since, although I see it now popping in and out of the rankings for the current year (2018). I'm not an anime fan, or even a fan of animated movies in general, though there are a handful that I've liked well enough. With this film, I'm left entirely in limbo. When something like this occurs, I'll check out the FAQ page for the movie here on IMDb and try to gain some understanding, along with a handful of the more accomplished reviews for the picture. It didn't surprise me that to get a better grip on the story, one would be well advised to read the two thousand plus manga treatment of Akira by the writer, and this film's director, Katsuhiro Ôtomo. I can guarantee that's not going to happen, so what I'm left with as regards the film is a lukewarm acceptance that it's been a very influential work in the genre, while leaving me entirely unimpressed. All I got out of it was an endless series of violence, destruction, explosions and fighting, and though I followed the characters of Kaneda and Tetsuo well enough, there wasn't the least bit of story line that had an appeal for this viewer. Nor were the characters even likeable to any degree, so that was another check in the minus column. So rather than bashing the film, I'll just consider my viewing another in a long list of movies I've watched to get a broader perspective of what's out there and know that I'm not missing anything. All films can't appeal to everyone.",Akira
5,gavin6942,I Don't Get It,6,5 May 2015,"A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psionic psychopath that only two kids and a group of psionics can stop.I freely confess I do not understand anime or its appeal. Even if you have a really good story, the animation seems so rudimentary. Are we to praise this film for its story and ignore its lackluster animation? Apparently so. Either that, or most people really like the animation. I just do not see it.But everyone has their tastes. I love some films (particularly in the horror genre) that most people would despise or at least not be entertained by. So I get that not everyone can like everything. Anime for the most part is just not for me.",Akira
6,jboothmillard,Akira,8,21 February 2011,"I had heard about this from many sources, saying it was the greatest Japanese Anime film in the Manga category, it features alongside other Animes I have seen, such as Princess Mononoke and Spirited Away, in the book of 1001 Movies You Must See Before You Die, it had to be worth it. Basically thirty one years ago an atom bomb exploded and vapourised Tokyo, leading to World War III, now in the future, 2019, the city has been rebuilt on the artificial Tokyo Bay, where terrorism and violence is gripping everyone. In amongst the this are The Capsules biker gang leader Shotaro Kaneda (Johnny Yong Bosch) and his friend Tetsuo Shima (Joshua Seth) who go against rival gang The Clowns. Near the end of a chase, Tetsuo ends up crashing his motorcycle, after almost hitting a child that will be mentioned later, and captured by armed soldiers, while Kaneda are the gang are taken for questioning. The Colonel - Col. Shikishima (Jamieson Price) and The Doctor - Doctor Onishi (Simon Prescott/Isaacson) of a secret government project discover Tetsuo has mental powers similar to the little boy who caused the explosion that destroyed the city, Akira, so naturally they decide to keep him in captivity and will kill him if his powers get out of control. But Tetsuo escapes the facility and meets up with girlfriend Kaori (Michelle Ruff), and after Kaneda joins them and stops an assault by The Clowns, Tetsuo experiences a painful headache. Taken away again by a government van, he goes to military hospital, where he is attempted to be killed by The Espers, Masaru (?), Takashi (Cody MacKenzie) and Kiyoko (Sandy Fox), of course with his power growing this only makes it worsen. After going on a rampage, Tetsuo stops off at a cryogenic storage facility below Neo-Tokyo's new Olympic Stadium, and that's how he finds out about Akira and the powers he had. Kaneda and Kei (Wendee Lee) meanwhile are determined to stop Tetsuo from becoming more powerful that he may lose his mind completely and destroy the city, Kaneda's right-hand Yamagata 'Yama' (Michael Lindsay) gets killed, and Kaneda is now out for revenge on Tetsuo. He meanwhile has returned to the Akira cryogenic chamber, where the Colonel is waiting to try and stop him, Kaneda soon arriving as well, but any attacks on Tetsuo fail, apart from removing his right arm. At the Stadium Tetsuo grows himself a new arm from non-organic components, like machinery, and Kaori arrives to see the power he now possesses, and that is when they go out of control and he starts growing. Continuing to grow into a large blob creature, and killing Kaori inside, the Colonel tries to make go back to the lab, but he just attacks, but Kaneda arrives, with the Espers protection, to stop him. In the end though, the explosion does happen, and all the Espers can do is teleport the Colonel and Kaneda to safety, with flashes of Tetsuo's memory showing, and they return to see most of the city destroyed in the glistening sunrise. Also starring Mike Reynolds/Ray Michaels as Mr. Nezu and Matthew 'Masamune' Mercer/Miller as Kaisuke 'Kai'. I have to say firstly, I had almost no idea what was going on throughout, the story was confusing and complicated, but I think this is one of the only times where I can forgive that, because it is so good. I recognised the most fantastic sequence, where Tetsuo becomes a mechanical blob monster, because it was spoofed in the ""Trapper Keeper"" episode of South Park, but there are so many great moments that will blow your mind. Director and creator of the comic strip Katsuhiro Ôtomo went over budget creating many night sequences with fantastically vast looking cityscapes, with marvellous use of colours, great camera-work, wonderfully disturbing material and design ahead of its time, this is an amazing animated science-fiction action fantasy. It was number 16 on The 100 Greatest Cartoons. Very good!",Akira
7,Tweekums,An anime classic,9,9 September 2015,"In the year 1988 the city of Tokyo was destroyed in the Third World War; now, thirty one years later the city of Neo-Tokyo has been built. Here a gang of teenage bikers led by Kaneda cause mayhem fighting with other such gangs. One day as they are fighting a rival gang Kaneda's friend Tetsuo runs into a strange child and is taken into military custody. He soon starts having strange nightmares then develops telekinetic powers. Meanwhile Kaneda is arrested but soon freed from custody along with Kei, a girl who had been involved in an anti-government protest. Kaneda is determined to help his friend but as Tetsuo's powers increase he doesn't want help and becomes drawn to somebody called Akira who apparently has powers that are even greater than his.This is one of those films that all anime fans should watch at least once; away from the works of Studio Ghibli this is probably the classic anime movie it is also probably one of the main reasons some people think of anime as 'weird Japanese cartoons' it starts normally enough for a post-apocalyptic story as we are introduced to Kaneda and his gang and see them fighting their rivals but once Tetsuo starts to be affected by his encounter with strange child things get weird fast; he has nightmares featuring giant, creepy stuffed animal toys and gets more and more bizarre as things progress. That doesn't mean it is too hard to follow though. As well as the aforementioned weirdness there are plenty of great action scenes as the rival gangs fight and as Kaneda and Kei attempt to enter the facility where Tetsuo is located. The animation and background designs look great as do the designs of the various futuristic machines. Overall this is a must see for anime fans which I suspect will be improved by repeat viewings.These comments are based on watching the film in Japanese with English subtitles.",Akira
8,Quinoa1984,"As inspired and bizarre an anime sci-fi film you're likely to see, not perfect, but still a post-apocalyptic wonder",10,24 December 2005,"Science fiction films, even when they might be a incoherent in spots (and maybe the story and action in Akira is not completely incoherent but as an American some of the Japanese styling is, well, f***ed up), are supposed to raise questions about human behavior and thought, and be intelligent enough to let the audience try to fill in the blanks instead of force-feeding the answers. The film Akira by Katsuhiro Otomo (from the comic by him) does just that, and at the same time is a visual extravaganza. It has been quite a number of months, truth be told, since I've seen the film, but many of the images, particularly the more grotesque ones but also the ""simpler"" ones, have stuck with me for so long. It's a post-apocalyptic take on manipulation of a person to serve what could be considered the ""greater good"", but in the end, what does it feed but more destruction? That there are some interesting action and character elements in the story helps, and after an explanation of what happened to the natural world (by way of a large, atomic-like explosion), we're introduced to a group of bikers. One of them is Kaneda and the other is Tetsuo. Tetsuo, while on the run from some other bikers, gets caught up in a Government program that is all too elusive for his own good. After some crazy scenes involving his body changing around, it's clear that things have gone awry, on both his end and the government's. So it's up to Kaneda, with a little help from some friends to stop the forces that be from causing destruction. It is through the various confrontations that happen with Kaneda and the 'powers that be', and Tetsuo's reactions, that make up Otomo's outrageous, seemingly unlimited visual prowess.Aside from a climax that might feel a little 'long', however hypnotic, and how gruesome some of those transformations and the violence can get, it actually isn't necessarily as disturbing an animated film like the masterpiece Fist of the North Star or Ninja Scroll. It could even serve, as strange and 'heavy' the film gets, as a good starting point for those interested in watching anime and have never been much exposed before. Some sequences, to be sure, are not for the squeamish. But there is also a certain innocence that goes along with the story as well, with the theme of experimentation on small children. When coming from a Manga comic book, it's also fascinating to see how the film also works as a kind of transition into what anime would completely blossom into in the 1990's (for better or worse). And that the plot, once understood up to a point, is 'gotten' it becomes very worthwhile, because it deals with questions that are always abound in science-fiction stories, and told with an energy not captured in American films.",Akira
9,preppy-3,"Violent, adult and fascinating",8,24 May 2002,"Extremely bloody and violent animated film about neo-Tokyo 30 years or so after World War III. The story is way too complicated to get into--suffice to say it starts quickly and never lets up. Actually, that's a big problem.It does move quickly and is hard to follow (at times), and there barely a let-up. At two hours + that tends to wear you down. Also the English-dubbed language is very funny--all comic book clichés coming fast and furious. Still this is one of the best animes.The animation is mostly superb. Some of the characters moved rather awkwardly and they all look the same (a real problem with Japanese anime). Still all the other animation is just great. There are some stunning motorcycle ride/chases/fights and the views of neo-Tokyo ""moving"" while the motorcycles are roaring really astounded me! Better than anything Disney ever did!I do have problems with this movie though. As I said, it's too convoluted, and the women are shown pretty badly. There are only two female characters--one is a victim (who, for no real reason at all, is almost raped) and the other is the love interest who will do anything for her man. Sheesh! Still, this is a truly fascinating film. If you have a strong stomach (the violence is VERY explicit) and can follow a plot going full-speed constantly, you'll like this. A must for animation buffs.",Akira
