,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,Leofwine_draca,A J-horror remake that actually works,7,2 November 2016,"Hurrah! Once in a while, the law of averages means that a remake comes along that's actually HALFWAY DECENT. THE RING is such a remake, and in fact, it's actually a very good movie (despite coming only just four years after the original Japanese film that kick-started the ""horror videotape"" craze). My only complaint is that it follows the original film so slavishly – albeit with a slight diversion into the world of horse-racing – that anybody who has seen the Japanese movie needn't bother watching this version, or vice versa. Director Gore Verbinski comes up trumps with this terrifying psychological horror yarn whose only flaw is to slightly overplay the running time, leaving us slightly bored about two-thirds of the way through as we wait for the finale to happen.Otherwise things are spot on, with the movie retaining a level of suspense and brimming terror all the way through. Acting duties are top-notch, particularly the unknown Naomi Watts who shines as the lead character, and Martin Henderson who is also strong as the estranged father (albeit not as strong as Hiroyuki Sanada, the actor playing his role in the original). David Dorfman is the most expressive, spooky-looking child actor I've ever seen, and old pro Brian Cox ups the ante with his powerful ranting turn as the anguished father.The visual look of this film is fantastic, complete with lots of shots of weird landscapes, moving clouds, and other great stuff. The videotape footage is extremely disturbing, as it should be, and the brief glimpses we get of the curse victims are extremely frightening thanks to the ultra-grotesque make-up. There's a surprising set-piece involving a run-away horse which acts as a nice release of tension, while the film steers refreshingly AWAY from the Hollywood formula by sticking close to the original and offering a handful of new surprises too. Following on from the last good horror yarn – THE OTHERS – THE RING may not be original but it sure is scary.",The Ring
1,SnoopyStyle,Well made horror,8,26 April 2014,"This starts with Becca (Rachael Bella) and Katie (Amber Tamblyn) watching a scary movie. There is an urban legend of a haunted videotape. After watching it, the person gets a phone call claiming that person will have only 7 days to live. It's a classic horror movie intro right down to the girls' school uniforms. It works surprisingly well for such a try and true setup.Rachel (Naomi Watts) is a single-mom reporter with a troubled son Aidan (David Dorfman) who lost his close cousin Katie recently. Rachel decides to help out by investigating the mysterious death. Only the mystery deepens when she gets a hold of the tape. She watches it and receives the creepy call from Samara (Daveigh Chase) telling her ""7 days"".The movie is able to carry the classic horror styles all the way through. It maintains the creepiness from the well made opening. Everything from the set design to the actual tape is made with the same creepy vibe. It also delivers something new to this genre. The Japanese original started the idea but this is a better made film. Even washing out the colors with blueish green creates its own unique creepiness. Naomi Watts is just so compelling, and David Dorfman looks so sickly. And the use of the ring motif also works. Just about everything works.",The Ring
2,Prismark10,Who is on the phone?,5,29 October 2018,"The Ring is a remake of a Japanese horror film.There is an urban legend of a spooky videotape. After viewing it, the person gets a phone call telling them that they only have seven days to live.Rachel (Naomi Watts) is a reporter and a mother to a troubled son Aidan. After the death of her cousin she decides to investigate this mysterious tape. When she gets a phone call telling her that she has seven days to live Rachel is freaked out. To her horror she catches Aidan watching the tape.Rachel tries to make sense of some of the images and decides to investigate a woman who was a horse breeder.The Ring is a creepy film with washed out visuals and plot holes that may not always makes sense. It is scary but not full of gore despite being directed by a man called Gore.",The Ring
3,claudio_carvalho,A Scary Movie with a Disappointing End,7,28 July 2003,"Rachel Keller (the gorgeous Naomi Watts) is a journalist investigating a videotape that may have killed four teenagers (including her niece). There is an urban legend about this tape: the viewer will die seven days after watching it. If the legend is correct, Rachel will have to run against time to save her son's and her own life. The premise is great and the plot is scary. Everything works in this movie: the cast, the direction, the special effects, the screenplay etc. Unfortunately, the end of the story is not so good. Probably the intention of the studio in preparing the viewers for a sequel impairs the end of the plot. Anyway, watching this flick (and Naomi Watts) is worthwhile, which is highly indicated for fans of horror movies like me. Now I intend to watch the original Ringu. My vote is seven.Title (Brazil): ""O Chamado"" (""The Call"")",The Ring
4,kosmasp,Not Japanese,7,18 May 2007,"Funnily enough (or maybe not that funny for fans of the series or the original director Hideo Nakata), this installment is a better transformation from the original movies, than the sequel was! But beware a third part is scheduled for 2008! Judging after this movie that wouldn't be bad! So let's leave the sequel alone for a moment and concentrate on this. Naomi Watts takes the lead here and the movie does it's Japanese original justice, with it's adaptation. The story is changed for American/western audiences, but that's good and should be like that! And if you bought or rent the DVD, I have an easter egg that will have you ... Let's just say, this is not for the faint of heart!!!Follow these instructions (from dvdreview.com): ""Insert the DVD in your player and wait until the Main Menu comes up. Now press the 'Up' arrow key on your remote control and the cursor will disappear. If you press the 'Enter' key now on your remote control you will get to see the entire footage of the deadly videotape from the movie.""",The Ring
5,classicsoncall,"""I think..., before you die, you see the ring.""",7,11 April 2020,"This film had it's moments and had an excellent set up, but as I sit here and think about it after the fact, what exactly did the videotape and the phone calls have anything to do with the death of Samara Morgan (Daveigh Chase)? Think about it - who made the videotape? Who's making the phone calls? This would have been an effective horror flick without the video, simply by making a connection between the vindictive spirit of Samara seeking it's revenge by proxy on her adoptive parents, the father who didn't want her, and the mother who couldn't take a stand against her husband to protect the young girl. Samara, speaking as an entity to young Aidan (David Dorfman), was all that was needed to provide the supernatural link between the living and the dead. I did like the horror touches in the picture like the first victim Katie in the closet, and Samara herself crawling out of Noah's (Martin Henderson) television. There's decent suspense and a compelling back story, but I just don't see how it translates to the video. Someone had to make it, and that's just never forthcoming, as the two most likely candidates were already dead long before - Samara and Anna Morgan (Shannon Cochran).",The Ring
6,lee_eisenberg,the lord of this ring,9,18 July 2005,"Horror is so hard to pull off because usually, we can guess way in advance what's going to happen. Not so with ""The Ring"". Even if you hear what the story is, much of the movie will still probably make you jump.It all begins when two teenage girls are talking about a video tape that you watch, and then you get a phone call telling you that you're going to die. Sure enough, one of them watches the tape. After her death, her aunt Rachel Keller (Naomi Watts) investigates further and uncovers the story behind the tape. In the process, she seeks the answers to some questions: What is that ring? Who is that girl? And how does a lighthouse fit into this all? The movie mainly works because they know how to pull off surprises when you least expect it, and they let the answers to these questions evolve slowly but surely. By the end, you may be weary of watching any movie, or picking up the phone.",The Ring
7,jboothmillard,The Ring,5,19 September 2005,"The first time I saw this I was terrified out of my wit and thought to myself that I will not watch again until after a week, just like the film, really, I was that freaked out. But now I can see that at least three quarters of it is now only creepy. Basically investigating a death of a girl, who was also a friend, reporter Rachel Keller (Naomi Watts) goes to a motel ranch that the girl stayed at last. The owner says the TV reception in each room is no good, so they have videos, and that is where she sees the one video with no case or label. After watching this video she is phoned by an unknown caller, saying ""seven days"". She now has that much time to find out what she can about the video, does it kill people after a week? Also starring Martin Henderson as Noah Clay, David Dorfman as Aidan Keller and Brian Cox as Richard Morgan. A good attempt by director Gore Versbinski (Mousehunt, Pirates of the Caribbean) to recreate a Japanese horror. I need to see the original. Worth watching!",The Ring
8,rmax304823,Carnival of Scares.,5,17 January 2011,"I didn't get to the end of this shock fest. Naomi Watts investigates an exceedingly strange videotape. Her friends are indifferent to her unease. A close examination of the tape, which seems to curse its viewers, reveals a connection to an Anna Morgan whose ranch full of prize horses appears to have died of some unfathomable epidemic on the beach and -- that's about where I left.Possibly the climax revealed all and was done in a way that fascinated viewers as much as that bizarre VHS did, but I wouldn't know. A couple of elements were turn offs.One is that it was filmed in a way that saturated the images -- ALL the images -- with a familiar ghoulish green. It's the color of a comic-book Zombie. Man, is that tiresome.Another is that if the film managed to avoid a horror story cliché, I must have missed it. Watts enters a room accompanied by spooky music, sees the back of the baby sitter's body sitting stiffly upright in a chair, approaches the chair and occupant, reaches her hand out to touch the apparently lifeless shoulder -- and the baby sitter shrieks, having only been asleep. Watts has a frightening dream, wakes up and thrusts her open-mouthed face into the camera lens, her eyes bulging, her chest panting. The experienced viewer pendiculates.I could see the plot developing in accordance with the usual textbook rules though. The shocks at first are minor, then grow more grotesque. The first truly bizarre experience that Naomi Watts has comes during one of her many playbacks of the tape. She stops it, zooms in on a fly that always has appeared in one corner of the screen, reaches tentatively towards it and then picks it out of the image, alive. Then what does she do? She's distracted and apparently releases the fly deliberately, uninterested in learning more about it. I'd have had it in a jar pronto and taken it to the nearest entomologist for a closer look at this mysterious mouche.Next up the scale, she's on the phone and begins coughing and hacks up a long string of what appears to be twined human hair, maybe a yard long, with some kind of small plastic device on the end of it. The object, whatever it is, shares the destiny of that fly. Nothing more is heard of it. The entire incident is immediately forgotten by Watts and dropped from the story.I noted before that when Naomi Watts wakes from a bad dream she sits upright and thrusts her open-mouthed face into the lens. That mouth almost saves the picture. In a movie full of dark shadows, rain, dampness, and green, Watt's two incisors are the only things that glisten. My God, those incisors belong on Bugs Bunny. I was in their thrall throughout. In some inexplicable way they add to Watts' delicate blond beauty. Talk about mysteries! That's about it. Naturally nobody believes Watts and her friends are helpless and any witnesses don't like to talk about the past and her child is in jeopardy and blah blah blah. I wonder what the original was like.",The Ring
9,Tweekums,Decent remake of a great Japanese chiller,6,21 June 2009,"I'd seen the Japanese original a few times but had not seen the American remake until it was on television a couple of days ago. I hadn't bothered watching it sooner as I assumed it wouldn't have anything to say which the original hadn't already said; while I prefer the original this was better than I expected and had some decent chills.As in the original the film opens with two school girls talking about a mysterious video tape which after viewing you only has seven days to live. One of the girls had seen the tape when she went with a group of other friends to a remote mountain cabin the previous weekend. Soon strange things start happening, the television turns itself on and something happens which scares to death the girl who saw the tape and leaves the other so scared she has to be put in a mental hospital. This would have been put down to a mere tragic occurrence had the dead girls cousin not been a reporter who thought something strange was going on and overheard the tape being talked about during the funeral. Rachel, the reporter, heads up to the cabin and finds the tape which being sceptical she watches then gets a phone call telling her she has a week to live. She takes the tape back to work to examine it more thoroughly. She lets her ex husband see the tape when he insists he can help her.When they examine the tape they see that there are references to something that happened on an island several years before where many horses appeared to deliberately drown themselves and the woman who owned them committed suicide, she goes there and finds the house in the tape where the woman's widower still lives, he does not want to talk about his daughter however...Anybody who has seen the original will have a good idea of what to expect although there are quite a few changes which will either irritate the viewer or make them think it gives the film a degree of freshness. I preferred the way it was done in the original although that may just be a matter of taste. Naomi Watts put in a fine performance in the lead roll and Brain Cox is excellent as always in his small role as the man on the island. I was less keen on the way Rachel's ex was portrayed, he seemed far too laid back. The character of the reporter's son also seemed to have been changed unnecessarily, originally he was just an ordinary child but here he has some unexplained psychic connection to the cause of all the trouble.If you like a good scare without having to see lots of gore then this is worth watching on television although I'd recommend getting the original instead if you are planning to make a purchase.",The Ring
