,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,TheLittleSongbird,Clashing matches,3,19 December 2019,"Despite its negative critical reception, that didn't stop me from seeing 'Gemini Man'. The idea was really interesting and with the right execution could have been thrilling, inventive, thoughtful and emotional. Ang Lee has done some great work, 'Brokeback Mountain', 'Crouching Tiger, Hidden Dragon', 'The Ice Storm' and 'Sense and Sensibility' being favourites ('Life of Pi' needs a re-watch but remember liking that too). Also don't consider Will Smith a bad actor, quite a likeable one in the right roles.As much as it pains me to say it, 'Gemini Man' is as severely disappointing as has been said. Don't think it is that awful and there are far worse films out there, but it is a sad waste of a good idea and neither Lee or Smith are well served. Smith comes off better and compared to almost everything else he comes off reasonably well, he has been in and done worse than 'Gemini Man' ('After Earth' anyone?) but is a much better performer than this. This is a very strong contender for a career worst for Lee, actually found it more disappointing than 'Hulk' which left me in shock after watching that he was the one responsible for the four great (more than great actually) films cited.'Gemini Man' is beautifully and atmospherically photographed and similarly boasts production and set design that had more imagination than what was everywhere else. While not much may unforgettably stand out in the music score, it at least fitted with the atmosphere, didn't over-bear that it swamped everything and sounded appealing on the ears.Smith is a commanding and amiable presence and actually the cast did quite well with what they were given and considering what they were given, which would be beneath anybody. The ossuary brawl is spectacular.Lee however is completely out of his depth, he fails to bring any energy or freshness to material that was in dire need of both and material too that his directing style, which has too much of a heavy hand here, is not particularly well suited for. There is an overuse of special effects and it is sad to say that it is agreed that the effects are not very good. Actually thought that they looked like they were made in a rush and on the too cheap side, like they were going for quantity and not quality. So much so that they looked fake amongst everything else, Junior was very cheap looking, and it is such a shame because the rest of the production values looked great.David Benioff's script really sinks 'Gemini Man'. There is absolutely no substance to it, non-stop blandness more like, and quite a lot of it is very difficult to take seriously, so unnatural sounding and cheesy to the point of being juvenile. Instead of being deep in thought one is likely perhaps to be trying not to laugh, plus it can sound quite old-fashioned. The story had a cool idea but does nothing really new or imaginative with it, with some obvious and shoehorned in plot turns, only sporadically thrilling but mostly workmanlike at best (mostly lacking lustre) action (the ossuary brawl excepted) and the execution of an idea that sounded inventive on paper is too ordinary and familiar. The characters, despite the best efforts of the cast, are very sketchy in development and basically genre ciphers and not much more.In conclusion, great potential but misses it by a mile. 3/10",Gemini Man
1,SnoopyStyle,faking it,4,1 November 2020,"Henry Brogan (Will Smith) is a sniper assassin working for the Defense Intelligence Agency (DIA). After his latest kill, he's starting to consider retirement. Private contractor mogul Clay Verris (Clive Owen) intends to kill him for a nefarious reason. Danny Zakarewski (Mary Elizabeth Winstead) is an operative sent to monitor Brogan but ends up being a loose thread.There is a rushed exposition which is too simple and too convoluted. The CGI looks like a video game cut scene. The younger Will looks fine but it's a reminder of the fakeness of this movie. That's the keyword for this movie. It's fake. Everything feels a little fake. That's not fatal but it is detrimental. Winstead has a good turn as a side kick and I'm glad that she's not doing a romance. That would be even more fake. Even the science feels fake. This is not the worst movie but it's terribly flawed.",Gemini Man
2,Prismark10,Gemini Man,3,4 August 2020,"By the time the end credits rolled. I had to remind myself that this action movie was directed by a two time Best Director Oscar winner.Ang Lee must have thought that if Sam Mendes could slum it by directing a Bond movie then he could do the same.Well Ang Lee did make the Hulk back in 2003. A comic strip art movie, one of the more visually interesting early Marvel adaptations.Gemini Man is simply Ang Lee taking the money and running. It is a generic but dull action adventure with some pretty locations. Most of it was shot in central Europe.Will Smith plays hitman Henry Brogan who calls it a day as his skills are slipping due to him getting older.Brogan learns that the agency who sent him down for his final hit lied to him. His target was not a bio terrorist as they claimed. Soon Brogan finds himself being hunted by an assassin who looks like a younger version of himself. He has been cloned.With the help of a female rookie agent Danny Zakarweski (Mary Elizabeth Winstead) who was meant to keep an eye on Brogan. Both go on the run knowing that their former bosses have turned on them.Despite a few good action scenes, a lot of it was a crashing bore. There was a scene with another clone but it was very much a tribute Terminator act.",Gemini Man
3,claudio_carvalho,The Clone,7,10 December 2019,"The professional hitman Henry Brogan (Will Smith) is near retirement and is assigned to assassin a bio-terrorist in Belgium in his last job. But soon he learns that he was lured by his governmental agency DIA and the victim was not a terrorist. Further, he finds that he is under surveillance of the rookie agent Danny Zakarweski (Mary Elizabeth Winstead) by his chiefs Janet Lassiter (Linda Emond) and Clay Verris (Clive Owen). When his friends are murdered, Henry concludes that Clay wants to kill him and flees with Danny to Colombia. But soon Henry is hunted down by a top assassin called Junior and when he sees his face, he has a great surprise.""Gemini Man"" is an entertaining action sci-fi directed by Ang Lee. The plot is predictable but enjoyable and the special effects are top-notch. The action scenes are excellent and Will Smith is excellent in a double-role. My vote is seven.Title (Brazil): ""Projeto Gemini (""Gemini Project"")",Gemini Man
4,nogodnomasters,"To the next war, which is no war",8,19 October 2019,"Plot spoiler.
Harry (Will Smith) is retiring as a sniper assassin who worked for the DIA. He discovers his last hit was not a terrorist but a good guy with a ""spiked file."" He, and everyone he comes in contact with, are now a target by the company ""Gemini"" who is a private firm special ops. They are also called Gemini (plot spoiler) because they made a clone of Harry who happens to be the kid assassin who is after him.
I first thought this was a miscast as a sniper assassin would have been better played by Denzel Washington. The film turned out to be less action and more drama/thriller. This was not the typical smart alec Will Smith role and thank you for keeping your son out of the feature.Guide: No sex. 1 F-words. Nudity (Theodora Miranne )",Gemini Man
5,kosmasp,Wanting too much,5,15 January 2020,"Apart from major failings of our main villain, there are also many other holes in the story. And while the movie tries to overshadow them by pacing and just hoping no one notices ... well most viewers will. Question is if they care or not. Do you? Only you can answer. Only you will be able to say if you mind Will Smith being unable to recognize ... Will Smith! And either you already know what I'm talking about or not, I won't spoil it.Technically it's really good, it's just the story that really should bother you. If you don't mind go ahead, this is quite mindless fun you can have. Just roll with it and never question anything.",Gemini Man
6,classicsoncall,"""Don't you think your country deserves a perfect version of you?""",7,22 October 2020,"The film starts out as an action/adventure movie and turns into a sci-fi flick. The sci-fi piece has to do with human cloning, and though it might be possible some day, it just didn't feel right in the story for me. What it leads to is actor Will Smith in a dual role, playing both a present day and a younger version of himself, done presumably with de-aging technology. In this case it worked pretty well, the young Will Smith looks how I remember him at least. Still, it felt like a gimmicky thing to do in a story where a couple of rogue government agents (Clive Owen, Linda Emond) select an assassination target for Henry Brogan (Smith), and then turn the tables on him because the target was a molecular biologist, and not a terrorist. The 'Gemini' piece of the title comes into play as the name of the cloning project undertaken by Clay Verris (Owen), otherwise it wouldn't make much sense, as you get the impression that Will Smith's character should be the Gemini Man. There's an incredible motorcycle chase that I thought was the highlight of the picture, even if some of it was CGI enhanced. And for assassination film junkies, there's a new term that enters the lexicon every time Brogan AMF's a bad guy - 'Adios, Mo' Fo', although the latter part of that gets the full treatment. Director Ang Lee borrows from his Marvel comic book adaptation of ""The Incredible Hulk"" in the final chapter of the story with an appearance by a character that looks like a meld between Spider-Man and Ghost Rider. Wouldn't you know it, it's yet another, but younger clone of Brogan and Junior. A series of sequels could keep this going forever.",Gemini Man
7,jboothmillard,Gemini Man,4,19 October 2019,"When I saw the trailer for this film, I must admit, I was amazed how technology made the leading actor look younger, but then I heard mixed opinions, especially about the lack of story, but I was prepared to give it a chance anyway, from director Ang Lee (Crouching Tiger, Hidden Dragon; Brokeback Mountain, Life of Pi). Basically, aging government assassin Henry Brogan (Will Smith) has become disillusioned with killing. This becomes clear during a mission to assassinate a terrorist on a moving train, he avoids killing a young girl, and shoots the man in the neck, but was aiming for his head. After retiring from service, Henry decides to rent a boat, and connects with rental manager Danny Zakarweski (Mary Elizabeth Winstead). He also reconnects with an old friend, Jack Willis (Douglas Hodge) who tells him that the man he shot on the train was innocent. Jack was told this by informant Yuri Kovacs (Ilia Volok), Henry demands proof and asks Jack to arrange a meeting. With Henry aware of the deception, Clay Varris (Clive Owen), head of a top-secret black ops unit codenamed ""GEMINI"", is denied permission to kill Henry by agency director Janet Lassiter (Linda Emond). Henry realises that Danny is a fellow agent sent to monitor him, but they become friends. Government agents break into Henry's home, and his spotter, along Jack and his mistress are killed. Henry warns Danny and they evade an attack, killing the assassins sent after them, and learn that the agency wants them both dead. Henry and Danny escape to Colombia, meeting Henry's former colleague Baron (Benedict Wong), they plan to meet Yuri for further options. Meanwhile, Clay dispatches his top assassin to kill Henry. Fighting him off, Henry realises the assassin sent bears an uncanny resemblance to himself as a young man, with a similar skill set. Following a brutal chase, the injured assassin goes to a safehouse, he is revealed to be Clay's adopted ""son"" Junior (Smith, de-aged). Although he is curious about his similarities to Henry, Junior is ordered to finish the job. Henry is also troubled by his similarities to the assassin, he denies to Danny that he might be his biological child. Danny has DNA samples recovered from Junior tested and discovers that his and Henry's DNA are identical - Junior is Henry's younger clone. Henry is desperate for answers and meets with Yuri in Hungary, he tells him about the ""GEMINI"" cloning project and that the man he killed on the train was one of the its scientists. The scientist wanted to leave the project, after methods were designed to produce clones with no pain or emotion, he was killed after being discovered. Henry calls Lassiter, intending to try and get Junior to go against Clay. Lassiter agrees to send Junior to bring Danny safely back to the United States. Junior collects Danny, but sets a trap for Henry, but she manages to warn him using a hidden listening device. Henry ambushes Junior, and explains that he is a clone, convincing him by revealing their similar traits that no one else could know. Junior is heartbroken and returns to GEMINI, he confronts Clay, who claims that he must defeat Henry in order to surpass him. But Junior decides to ally with Henry to bring Clay down, and Henry urges him to quit and become someone better. Baron is killed in an ambush ordered by Clay, but Junior knocks out Clay in a fight, and many GEMINI operatives are defeated. Henry, Danny and Junior go against another clone with no pain or emotions but manage to kill him. Clay is defeated but tries to justify his actions towards Junior, who almost shoots him. Henry persuades Junior otherwise and kills Clay himself, having already lived with the heavy burden. Henry ensures that there are no more clones that were produced and that they are finally free from harm. Junior has been enrolled into college under the new identity of ""Jackson Brogan"", Henry and Danny help Jackson to plan his future. Also starring Ralph Brown as Del Patterson. Smith is only reasonable as the fifty-something professional killer, and equally in his Fresh Prince image, Winstead is okay, and Owen is a bit one-dimensional as the villain. The idea for this film had been in development since the 1990s, never going into proper development, with technology at the level it is now, there is no doubt that technical achievement is fantastic. There are some reasonable chases, guns blazing and explosions, but then it is taken up by an unconvincing script and plot, the chatty scenes definitely slow it down, the novelty of two versions of Smith onscreen wears thin, and it is just too much style over substance, a good idea not done very well, a disappointing action thriller. Okay!",Gemini Man
8,paul_haakonsen,Hardly an outstanding or memorable movie...,4,21 November 2019,"I skipped the first invitation to watch ""Gemini Man"" in the cinema, as I can't really claim to have much of any interest in the movie's concept, nor am I am big fan of Will Smith either. But eventually I found my way to the movie, as I was given another chance and I had the time.And I must say that I got through the movie, but I wasn't particularly entertained. Sure, the movie is watchable and does have some good enough action sequences, but the storyline was just too mundane for me. It wasn't riveting enough for me and the entire plot just felt mediocre.As for Will Smith, well this hardly was the pinnacle of his acting career, and the CGI enhanced younger version of himself in the movie was just not convincing. Some of the scenes looked good, whereas others it looked so abysmal and fake that even a blind person would stop and go ""aw come on, that was so fake"".What did work for the movie, however, was Clive Owen, just a shame that they didn't give him more screen time, because he would have been able to lift up the movie experience so much more.While ""Gemini Man"" certainly is watchable and provides pseudo-adequate entertainment, it was hardly an outstanding movie, much less a memorable movie. Is it a movie that has enough contents to warrant more than a single viewing? Hardly so. Definitely not for me, but perhaps for hardcore fans of Will Smith.My rating of ""Gemini Man"" is a less than mediocre four out ten stars.",Gemini Man
9,Quinoa1984,It's fine... and it could be more,5,11 October 2019,"So, at first, I was thinking while watching this ho-hum CIA betrayal script unfold with skillfull-but-soulless direction from Ang Lee and starring three actors - Will Smith, Mary Elizabeth Winstead and Clive Owen, who are in 'we'll do what we can with what we got, best we can, which may be variable depending on the scene', that this could've been ripe stuff that someone like Paul Verhoeven (in the 1990's especially) would have made into the stuff of iconic  weird-clone-action stuff of legend, that even if he took like 90% of the script and just shot it. But then it occurred to me, in particular in the last act, that what this most reminded me of - or what I wanted to be at home watching (again) instead - was The Boys, the new Amazon series that has some key elements that can't help but be comparable involving government-science experiments on Super-Killing-People, and then consequences when one person who looks as the ""Parent"" see their progenitor go a little... off.I may be off in that comparison, or I may be giving Gemini Man too much credit in even comparing the two. The fact is though, this movie has a lot going for it, or at least some semblance of potential, and it isn't all unrealized. The flow of this movie is that the first quarter to third, being the set-up, is largely flat and only somewhat interesting because Smith and Winstead have OK chemistry (not great, but OK, passable, a GED level - Good Enough Diploma level); then, once the two Will Smiths discover each other, as the younger Clone is sent to kill the older one (aka ""Clay Jr"", named after Owen's super-villain with his Gemini program), their scenes together - Smtih acting off Smith - is actually incredible and full of emotion that may/may not be earned but, who cares, Smith(s) sells it; and then the last act becomes... kind of just another crap action movie, with one particular twist that gives Ang Lee a few minutes to try and flex the old comic-book movie muscles, which feels just goofy and, frankly, if I want to see this, I can check out Winter Soldier again (or, for that matter, that wonderfully dopey five minutes of Avengers: Endgame where Cap fights himself).Anyway, what Gemini Man is, for all of its slick beats and a pretty cool motorcycle chase, something that just doesn't carry much life to it. It's not something that's so awful that one will go to social media and make it into a larger deal than it is (like a certain other movie out right now), nor does it feel fresh. It *should*, but I think a lot of that has to do with a perfectly serviceable, and at least half of the time unremarkable, screenplay that has David Benioff's strengths and weaknesses on full display. I wanted more of the HEART of this matter of what Jr was going through, and perhaps there could have been a whole other movie just set in the world of the Gemini program (a hint of it is seen when we get a glimpse at how the training program runs almost like, well, a giant darn Blockbuster movie production - though in this case to send off super-killers to other countries for ""bad"" deeds).At the end of the day, though, this is just... Fine. There. What it is. And, frankly, I expect more of everyone here; it sounds cruel to say that a filmmaker doesn't have his heart in it, a feat that takes years out of someone's life, but here we are. I miss the Ang Lee of The Ice Storm, Brokeback Mountain and Lust, Caution. Get back to drama, dude, it suits you like purple on Prince.",Gemini Man
