,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,claudio_carvalho,Entertaining Horror Film,6,17 January 2020,"In a teenage party, a group of friends download the app Countdown that predicts when the user will die. The teenager Courtney (Anne Winters) sees that she has just a couple of hours to live and does not accept the ride of her drunken boyfriend Evan (Dillon Lane). She walks home but she is killed by a supernatural creature when the timer in her cellphone reaches zero. Meanwhile Evan crashes his car at the same time of her death and he goes to a hospital where the nurse Quinn Harris (Elizabeth Lail) works. Evan discloses that he is afraid to go into surgery since the app Countdown predicts that he will die at the same time of the surgery. The doctors and nurses of the hospital decide to download the app and Quinn learns that she has only three days of life. When Evan mysterious dies in an accident at the hospital, Quinn buys a new cellphone and finds that the app is also installed. When she meets Matt Monroe (Jordan Calloway) at the parking lot of the store, she learns that his death is predicted for a couple of hours before her and they team-up to look for a means to break the curse.""Countdown"" is an entertaining horror film for fans of ""Final Destination"". The plot and the acting are not bad and Quinn Harris is a pleasant character. There are silly and unnecessary subplots, like the harassment of Dr. Sullivan, the priest that likes to joke or the romance of Quinn and Matt, but in general the movie is worthwhile watching. My vote is six,Title (Brazil): ""A Hora da Sua Morte"" (""The Time of Your Death"")",Countdown
1,nogodnomasters,The Bible is the Ultimate Graphic Novel,6,4 December 2019,"Quinn (Elizabeth Lail) a nurse, downloads an app that tells people when they die. She got it from a patient who died when the app told him. If you attempt to avoid your fate, a demon haunts and kills you. Matt (Jordan Calloway) and her sister (Talitha Eliana Bateman) are also on a similar countdown as they try to change their fate.This was a film made fun by P.J. Byrne who plays a priest that is into demons and curses. I wish they could have worked more of him into the plot. Go flow. Decent plot.Guide: F-word. No sex or nudity.",Countdown
2,kosmasp,What if ...,7,29 October 2020,"The premise of the movie is not so far fetched ... well that's not right. The App itself is not something that doesn't exist. Luckily not in the form the movie portrays it of course. If you are on social media, you might have seen friends, relatives or acqauintances use an app or just a program that tells them (and you and everyone else entitled to it), how long they'll live ... and sometimes even how they'll die.The movie is very well made, has a Final Destination touch to it (not a bad thing), but more importantly has a Tom Segura in it. I wasn't sure if I was going to give it a 6 or 7, but in the end I thought, why not? Let's go for the higher rating. Sorry not sorry, as they say. You may disagree on those points and that's ok, because it is always a matter of taste and the movie is flawed - not techinically speaking and ""story""-wise it checks all the (horror) boxes. I guess it could have been a bit bloodier, but it is more out for the frights and it is not completely bloodless. More than a decent effort",Countdown
3,Sleepin_Dragon,Pretty good.,6,8 September 2020,"A Nurse downloads an app, which gives a real time countdown timer of the user's death. The app has a worrying success rate.I've seen a few films where a killer app is used as the thrustt of the horror, none of them has been great in terms of production or acting, what this one lacks in terms of originality, it makes up for with quality. It's very nicely put together, the acting is of a high standard, the scares are good.There is some real depth to the characters, they have a back story, and they have appeal. Elizabeth Lail is the real star of the show, Peter Facinelli is good, his character is a monster.Don't expect it to be brilliant, it's not, but it's is good, 6/10.",Countdown
4,jboothmillard,Countdown,4,4 November 2019,"Not to be confused with the gentle words and numbers teatime gameshow, imagine something like a cross between The Ring (you do something, then you know when you're gonna die) and Final Destination (you can't escape death, and a Grim Reaper figure is seen). Basically, at a party, teenager Courtney (Anne Winters) is convinced by her friends to download Countdown, an app that seemingly predicts how long a user has left to live. Courtney is startled that it says she has only 3 hours to live. After avoiding getting into a car with her drunk boyfriend Evan (Dillon Lane), Courtney receives a notification stating that she has broken the ""user agreement"". Returning home, an unseen entity attacks her, and she is killed as her timer reaches zero. At the same time, Evan crashes and a tree branch goes right through where Courtney would have been sat. Quinn Harris (Elizabeth Lail), a nurse that works at the hospital where an injured Evan is admitted, suffers frequent sexual harassment by her boss, Dr. Sullivan (Peter Facinelli), but fears speaking out as she has only just passed her exam to be a registered nurse. Evan wanders into a closed-off wing and tells Quinn about Courtney's death and his suspicions of the app. He reveals he also downloaded Countdown and that it states he is due to die at the time he is due to go into surgery. Quinn does not believe Evan's claims, and downloads the app herself, after her co-workers download it. She is horrified to learn that it says she has only three days left. Evan skips surgery and is informed that he has violated the user agreement of the app. The demonic apparition appears in the form of Courtney and he is killed. Quinn returns home and encounters her younger sister Jordan (Talitha Eliana Bateman), they have a strained relationship following the death of their mother. The next day, Quinn learns of Evan's death and cancels a plan to go out with Jordan and their father to their mother's grave. She is informed by the app that she has broken the user agreement and is then harassed yet again by Sullivan before fleeing. Quinn researches the app, learning of Courtney's death and that similar things have happened to other users, but they are regarded as fake. Quinn is startled by a vision of dead Evan, and Jordan sees on her phone that the app tells her she has only one day left. Panicked, Quinn buys a new phone but discovers the Countdown app has installed itself on the new phone. Outside the phone store, Quinn meets Matt Monroe (Jordan Calloway), who also downloaded the app, it states he will die a few hours before her. At the hospital, Quinn learns that Sullivan has tricked the staff into thinking that she sexually harassed him; as a result, Quinn is suspended. Matt is attacked by the entity taking the form of his younger brother who died of an illness years ago. Quinn and Matt decide that reading the user agreement may help them. Getting a stranger to download it, they find that the agreement is ""broken"" if the user tries to change their fate, they realise that they have cancelled plans, during which they would have died. They consult eccentric and knowledgeable priest Father John (Final Destination 3's P.J. Byrne) who states that the app's code may help them. Cell phone shop employee Derek (Tom Segura) helps them to hack into the app's code, and Quinn is shocked to find out that Jordan has also downloaded the app. Derek hacks the app to add more years onto their life spans. However, Quinn is attacked by the demon later that night and the countdowns revert back to their original times. Jordan is attacked by the demon who takes the form of her mother. Quinn, Matt and Jordan go to Father John, who identifies the demon name Ozhin and the cursed app before theorising that if someone dies before their countdown ends or they beat the countdown by one second the curse will be broken. They prepare a warding circle to protect them from the Ozhin's attacks, but Matt is lured out by the Ozhin taking the form of his brother. Matt ends up getting hit by a car and killed as his countdown expires. Quinn takes Jordan to the hospital after she is injured in an attack and learns that Sullivan is harassing other female staff members. Quinn decides to lure Sullivan into the closed-off wing to kill him and take the 57 years his Countdown app predicted for him. Quinn attacks Sullivan, but he is saved by the Ozhin who realises what she is doing. The demon hunts down Jordan as Quinn searches for Sullivan who escapes after Quinn is injured. The Ozhin prepares to kill Jordan as her timer runs out, but Quinn overdoses on drugs, sacrificing herself to destroy the demon. Jordan notices Quinn protected herself drawing a circle and the word ""Narcan"". Jordan revives her by syringe with Naloxone and the duo succeed as the countdown timers for them both stop. Later, Quinn, Jordan and their father visit their mother's grave, while Sullivan is reported to have been arrested, after other nurses came forward. Quinn discovers an update of the app Countdown 2.0 has downloaded itself onto her phone. Derek, who also downloaded the app, is on a Tinder date, he receives a notification that he has broken the user agreement, he is attacked by the unseen demon. Also starring Tichina Arnold as Nurse Amy, Lana McKissack as Rachel, Matt Letscher as Charlie, Valente Rodriguez as Father David and Louisa Abernathy as Mrs. Talbot. Lail is appealing as the leading protagonist, and Byrne is amusing as the kooky priest, it is a simple concept. It does have a good question in the tagline: ""If you could find out exactly when you're going to die... Would you want to know?"" It is a pretty basic concept, unexplained fatalities pinpointed to a mysterious app, those close to death have nasty apparitions, and when their time is up, they meet a grisly death, unfortunately it is not all that original or tense, the attempted jump scares are forced, and the violence is average, I knew it was likely to be naff, and I was right, a silly but sort of alright supernatural horror. Okay!",Countdown
5,BA_Harrison,"Hopefully, it'll be the final countdown (da da da da, da da da da da!).",4,9 October 2020,"A mobile phone app tells users how long they have left to live; those who try to avoid the inevitable are pursued by a demon that ensures all deadlines are kept (pun intended). Having downloaded the app, Nurse Quinn Harris (Elizabeth Lail) realises the horrible truth and tries to find a way to cheat death before her countdown clock reaches zero.I struggled with this film, its Final Destination-esque plot leading to some very lacklustre scares, the film not even benefiting from the type of inventive and gory death scenes that make the FD movies so much fun. Writer/director Justin Dec manages some moderately creepy moments when various people's countdowns approach zero and the demon comes a-calling, but with no decent payoffs, the film will no doubt disappoint avid horror fans. Furthermore, I imagine that the app-driven plot is destined to feel very dated very quickly as mobile technology advances - watching this ten years down the line will probably be more funny than scary.Lail does admirably with the material, but she cannot do much to help what has clearly been aimed at a younger horror audience. It's all so frustratingly tepid (even the sexual predator sub-plot), and, worse still, Rachel Riley is nowhere to be seen.",Countdown
6,CinemaSerf,There's an ap for everything...,5,23 July 2020,"So a bunch of youngsters download an ap that is supposed to tell them how long they have to live. They think it is all just a laugh, but when one of their number gets only a few hours and then promptly, dead on time, kicks the bucket - nurse ""Quinn Harris"" (Elizabeth Lail) starts to take it all very seriously. Together with fellow-fated Jordan Calloway (""Matt Monroe"") they desperately try to stop the inevitable clock from ticking down... The concept, once you get past why anyone would ever download such a thing in the first place, is quite good and Justin Dec manages to inject quite a bit of suspense into the latter half of this, but the acting is pretty ordinary and the dialogue tries to use hysteria to create tension and that really falls flat with an ending that is really quite poor. Pity, in more ambitious hands a lot more could have been done with the story.",Countdown
7,zardoz-13,Time Enough For Death,3,11 November 2019,"Jump scares alone do not a good horror movie make. Horror fearmongers love to make people jump, even when the monster isn't making them jump. Half the time horror movies make people jump just for the sake of jumping. A jump scare is a false alarm. Audiences are set-up for this hokum with atmospheric elements, like ominous situations, gloomy surroundings, and earsplitting music or sound effects. When these elements converge, something startling happens. Anticipating something alarming, audiences scream, laugh, and/or feel disgusted with themselves. Freshman filmmaker Justin Dec's ""Countdown"" concerns a creepy cell phone app. The years, days, hours, minutes and seconds left before you die are clocked. Getting lucky, some thrive into their 80s and 90s. Naturally, nothing happens to them. Those whose luck has abandoned them die in a matter of days. Mind you, this technophobia tingler isn't the first Hollywood fright film about a lethal app. Abel and Burlee Vang's imaginative chiller ""Bedeviled"" (2017) showed a murderous, supernatural prankster lurking within a smartphone app that stalks five frightened teens. Virtually a carbon copy of ""Bedeviled,"" ""Countdown"" lacks the coherence of the earlier film.Primarily, ""Countdown"" yearns to cash in on the success of ""Happy Death Day"" (2017). Instead, it qualifies as a low-budget, half-baked, mash-up of ""The Sixth Sense"" and ""Final Destination."" The rules that regulate the eponymous app are simple but effective. Once the app displays your death date, you cannot take evasive action without violating the app's terms and conditions. Bloodthirsty gorehounds may shrink from this sanitary PG-13 rated potboiler which makes both its homicides and hysterics appear immaculate. Some film critics have slammed the subplots as superfluous. Actually, the subplots are integrated seamlessly into the storyline. The most important subplot concerns a #MeToo sexual predator. Another involves a romance between our Caucasian heroine and an agile African American similarly distressed by the Countdown app. Ironically, for a film aimed at the 'under-twenty crowd,' the most interesting character is the dishonest, middle-aged cell phone tech. Unfortunately, the girls and guys menaced by this evil app are pretty bland.
""Countdown"" starts ticking when teens at a party hear about a provocative app and ponder its merits. Predictably, the lure of mortality arouses their curiosity. Several download the app. Some are assured of long life, while others are due to die sooner than later. When Courtney (Anne Winters of ""Fatal Instinct"") realizes she doesn't have long to live, she snubs her inebriated boyfriend, Evan (Dillon Lane of ""Boogeyman Pop""), when he offers her a ride home. Heading home alone on foot, she survives several false alarms with sinister strangers out strolling after dark, too. Eventually, she reaches home and drops her keys in a frenzy to get inside. Courtney cannot shake her paranoia. Suffice to say, when death comes, neither she nor we are prepared for her abrupt departure. Basically, Courtney condemned herself when she chose to walk instead of ride with Evan. She violated the terms and conditions of the app when she tried to outfox fate. Everybody who dies in ""Countdown"" makes Courtney's mistake. Mind you, the outlandish idea that a supernatural entity chronicles a person's fate by means of a cell phone app is utter nonsense.After this pathetic prologue, writer & director Justin Dec embarks on the main plot. Quinn Harris (Elizabeth Lail of TV's ""Once Upon a Time"") deals with the death of her mom, her younger sister's alienation, and her new duties as a hospital nurse. She also encounters a lecherous physician, Dr. Sullivan (Peter Facinelli of ""Twilight""), who cannot keep his hands off her. This subplot is woven into the main plot because the app guaranteed Sullivan a longer life. Later, Quinn loads the Countdown app on her phone after she befriends Courtney's depressed boyfriend Evan who is scheduled for surgery at the hospital. Now, she regrets adding the obnoxious app. Furthermore, its digital clock illuminates her phone with years, days, hours, minutes, seconds, and then a ghastly laugh ensues like an eerie witch's cackle. The infamous app allots her three days to live! Smashing her cell phone, Quinn goes out and buys a brand new one. The Countdown app pops up on it, too! Later, she pays an unscrupulous phone tech, Derek (Tom Segura of ""Instant Family""), to liquidate the app. Meantime, Quinn meets a young African American jock, Matt Monroe (Jordan Calloway of TV's ""Riverdale""), who has been suffering similar woes with the Countdown app on his phone. Like Courtney, he sees his dead brother during hallucinatory episodes. Back at the hospital, Quinn struggles to allay Evan's fears not only about the Countdown app but also about his surgery. Guess who inexplicably takes a swan dive into a stairwell against his will?If you crave horror movies, nothing about ""Countdown"" is bloodcurdling, despite its plethora of competently orchestrated jump scares. The demoniac influence behind the app that takes people down when they violate its bizarre user agreement resembles a man in a cheap Halloween costume. If ""Countdown"" contains a message, reviewing the user terms and conditions agreement before you commit might save you headaches. Inevitably, Quinn and Matt resort to a Catholic priest, Father John (P.J. Byrne of ""Rampage""), who is obsessed with demonology. Father John compares the evil in the app to a scroll of numbers entrusted to an ancient gypsy and contends the Devil forged it! Sprinkling salt in a pentagram at the church, they stand in its ring, but this elaborate ritual fails to neutralize the malevolence. Instead, they realize they must undermine the app according to its user agreement. The subplot involving Dr. Sullivan takes on greater relevance! Meantime, Father John provides some minimal comic relief with his geeky knowledge of demons, but his character lacks the pungency of the cell phone tech. Various demons and hallucinations appear with regularity throughout ""Countdown,"" but nothing in this gobbledygook should induce you to leave your lights on after dark.",Countdown
8,oscaralbert,This flick is very up-to-date with Today's Reality . . .,8,2 November 2019,". . . featuring ""smart"" phones costing hundreds of dollars each, and APP's which will ruin your life if you fall for their ""Scam Likely"" promises. COUNTDOWN singles out America's ubiquitous Death Cult, which currently has the ""Final Say"" on anything bouncing around the USA's Injustice Branch of Government, as these perfidious Roman demons exercise a stranglehold with their SIX seats on the SCOTUS. This film COUNTDOWN presents ""Dr. Sullivan"" as a typically deplorable Pachyderm Party SCOTUS pick--a confident, self-assured, brash, brassy, brazen glib liar, secure in the knowledge that he can reduce each incident of his ACCE$$ H0LLYW00D-tape-style serial groping to a ""He said, she said"" farce no matter how many Coke cans he's despoiled with his Private Fiber. The ending of COUNTDOWN predicts that America will experience no hope of salvation, UNLESS all--each and every one--of the treasonous Pachyderms and their Death Cultist enablers are packed off pronto to Siberia!",Countdown
9,view_and_review,Killer App,8,27 October 2019,"There are good apps, bad apps, and then there are killer apps. Now, a killer app among most people means that it is an extremely good app. In the movie Countdown the term killer app takes on a literal meaning.OK, that's not entirely true.The app called Countdown only gives you a countdown timer until your death--it doesn't actually do the killing. So, all it's doing is telling the lucky or fatally unlucky person the date and time of his/her death. If you happen to alter your course of action to avoid the death causing scenario (for instance you don't take that flight to Vegas because you're scheduled to die on that flight) then the app sends its demonic goon to take care of you.The movie gets right into nitty gritty which I appreciate. And they didn't just do an opening teaser with a long hiatus before returning to the action. From begin to end the characters were trying to outrun death. No one denied the seriousness of the app which made it more compelling to watch.I liked the blend of scares, humor, and drama. It was an established concept with the latest update. Perhaps if they all read the user agreement they could've avoided dealing with a demon.Who am I kidding, no one's going to start reading licensing agreements no matter what the consequences.",Countdown
