,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,SnoopyStyle,Female equivalent of 'Stand By Me',7,15 March 2014,"Samantha (Demi Moore) is called home to Shelby, Indianna for her childhood friend Chrissy (Rita Wilson)'s coming childbirth. She recalls her childhood in the summer of 1970 in the new subdivision Gaslight Addition. The four friends Roberta (Christina Ricci), Teeny (Thora Birch), Samantha (Gaby Hoffmann), and Chrissy (Ashleigh Aston Moore) try to earn enough money for a tree house. One night, they play séance at Dear Johnny's grave at the cemetery and lightning strikes. They go off to discover the story behind Dear Johnny while Wormer brothers continue to hound them.There is a definite 'Stand By Me' feel to it. It's the female equivalent. The obvious question is if the adult version is compelling enough and do the two versions fit together. I can certainly do without the adult version. Rosie O'Donnell doesn't really fit as an adult Christina Ricci. It would have been much better to limit the adult storyline like 'Stand By Me'. Although, it's only about 20 minutes of screen time at the start and the end of the movie.",Now and Then
1,classicsoncall,"""I say we make a pact. Here and now.""",8,23 July 2018,"Enough reviewers here on IMDb have made a comparison of this film to ""Stand By Me"" that for me to mention it, it would be redundant. Nevertheless, the story did have a Stephen King vibe to it for a number of other reasons. It's a small town coming of age story told in flashback, with the character of Samantha (Demi Moore) narrating her experiences in the past and present with her closest childhood friends. The King novel ""It"", admittedly a horror story, possibly serves as a better comparison to ""Now and Then"" in as much as both have a cast of characters who have made a pact to reassemble as adults if any one of them needs help for a stressful situation. If that weren't enough, the storm drain scene had me dreading some demonic clown villain reaching out and grabbing Samantha to pull her under, until I realized that as the narrator, she would have to have survived that awful experience in order to tell the tale. Though on the surface the picture is positioned as one for women and young girls, I think there's some value in applying a more global perspective to the idea of nurturing friendship and loyalty throughout one's lifetime with those we grew up with. The four teen girls in the picture stuck together through thick and thin, searching for the truth about their home town and it's past secrets in a way that helped them grow as individuals. Realizing that not everything can be perfect in one's life is an important lesson to learn, and having a support system to help one grow through those rough patches is a valuable memory one can look back on as the years roll by.I liked the way the picture weaved the Crazy Pete/Dear Johnny subtext into the story, and how it helped Samantha come to grips with the father that abandoned her family. That dynamic further reinforced an idea offered by the returning Vietnam vet (Brendan Fraser), who's best advice to the girls had particular resonance in hindsight - ""You can believe in yourself, if you're lucky.""",Now and Then
2,grantss,Had potential but let down by mediocre plot and terrible (adult) casting,4,24 June 2020,"Four childhood friends, now in their thirties, are having a reunion. Their lives have gone separate and very different ways. Together again they reminisce about their younger years, especially the eventful period when they were 12 years old.Not an original idea: adults looking back on their childhood, reminiscing and considering their current lives. The Big Chill did it fairly well in 1983 and the nostalgia aspect has been covered many times, with great success. Still, Now and Then had a fair bit of potential.Unfortunately, it doesn't live up to that potential. You can divide the movie into parts: the child years and the adult years. Easily the better part is the younger one, as it has the more interesting plot and better performances. Not that the plot is brilliant but at least it keeps moving and does touch on themes of growing up and learning about life. The kids are great in their roles and it's not surprising that three of the four girls - Christina Ricci, Thora Birch and Gaby Hoffmann - went on to become stars.On the other hand, there's the adult part. The casting is an immediate turn-off, with actresses chosen because for their audience-pulling power rather than because they suited the roles. Christina Ricci's character grows up to be a doctor, played by Rosie O'Donnell. The doctor part was credible, the Rosie O'Donnell part not. She is so very wrong for the role. Demi Moore is also far from ideal in her role. Melanie Griffith essentially plays herself...and still seems wooden. Rita Wilson is annoying in her role.All in all the four adult stars lack the substance or finesse for such dramatic, sensitive and sentimental roles. Much of their acting is hammy plus they are not helped by their characters being drawn so one-dimensionally and the plot being decidedly lacklustre.A better movie would have involved ditching the adult section altogether and just expanding the younger section to cover more childhood experiences and the ups and downs of growing up. A female version of Stand By Me, if you will.",Now and Then
3,whpratt1,Very Down to Earth Film,10,13 November 2005,"Missed viewing this film in 1995 and was able to enjoy viewing all the great actors in the film and the wonderful portrayal of young girls growing into a very warm and loving relationship. Rosie O'Donnell, (Dr. Roberta Martin), played an excellent role as a young girl who had a very bad habit from childhood of eating food all day long, non-spot. Melanie Griffith, (Tina,'Teeny' Tercell) was a very charming gal who desired to become a great sexy movie star and arrived at the gals reunion with a stretch limo and driver. Demi Moore,(Samantha Albertson), played a very troubled young gal, who seemed to be lacking in love and the full meaning of life. This film showed very clearly how young gals confront young boys and in one scene in the old swimming hole of Summer, the gals stole the boys underwear and left them stark naked, except for a few towels the young boys were able to cover up with. Enjoy!",Now and Then
4,KineticSeoul,Can be a nostalgic flick for girls,6,18 March 2012,"Watching this reminded me of the Korean movie ""Sunny"" although this came out first. Well it wouldn't be a shock if the director of ""Sunny"" was influenced by this movie. The dialogue however didn't seem as natural sometimes and seemed like watching some southern novel that isn't really down to earth. It just didn't seem like what a group of women would be saying to each other, but than again the story switches back from the 70's to 90's when it comes to the characters. The dialogue just seemed too safe to be natural despite the sexual stuff and it's a girly movie. Since the 4 main character are 4 girls in the 70's and women in the 90's. Anyways the story is about 4 women getting together after spending there childhood together and reminisce of the past and adventures they had together. Although most of it takes place during a summer. Now I am not a fan of Rosie O'Donnell, to be honest I think she is irritating to watch sometimes. Her character is like the main character or leader of the pack and I thought it was ridiculous her younger version would be played by Christina Ricci. Not that I am a fan of Ricci either, but the comparison is too big to the point you can get confused who is who sometimes when it comes to the younger version with the older version or visa versa. So yeah I don't know if Rosie picked her younger version but it's just absurd. Overall this is a touching movie that most girls and maybe some boys will probably enjoy watching and parents will probably enjoy it as well. It really does give off a nostalgic feel because of the friendship, even if you didn't go through the same things the girls did in the movie. I give this movie a 6.8 because the development of the characters aren't done all that great and somethings are not explained and not for good reasons. Some say this is a female version of ""Stand By Me"" and I agree to certain extent.6.8/10",Now and Then
5,GOWBTW,Nostalgic and highly entertaining!,10,27 December 2005,"Very enlightening, very moving, and always a gem, ""Now and Then"" is one movie I can really enjoy. A great all-star cast, a superb plot, and a storyline one must never forget. Demi Moore, Rosie O'Donnell, Melanie Griffith, and Rita Wilson play the best friends ""Now"". Christina Ricci, Gaby Hoffman, Thora Birch, and Ashleigh Aston Moore play the best friends ""Then"". Friends after 20 years? Anything can happen. This movie is also great for Ricci, playing the highly insecure Roberta, the boys watching will have dreams about her when they see her shirtless. AHEM! Have respect please, this scene will turn teenage boys into voyeurs if they see this scene too many times. Then there's the part where ""The Wormers"" get their clothes stolen from the girls while they're skinny dipping. BACK AT YA, BOYS! The girls score! The rest of the movie you'll have to find out yourself, because this movie is too good for explanation, and the outcome is really heart warming. Look for all the things nostalgic; the music, the food, the games, and the fun this movie brings to you. Watch it! 5 stars!",Now and Then
6,robfollower,Now and Then(1995),8,30 August 2020,"Four 12-year-old girls grow up together during an eventful small-town summer in 1970.Director: Lesli Linka Glatter
Writer: I. Marlene King
Stars: Christina Ricci, Demi Moore, Rosie O'DonnellI think this film goes back to an innocent age when kids could go out all day and return home for dinner. Its a lovely reminder of what life used to be like. Before all the gadgets and must haves, when kids played together.",Now and Then
7,Catherine_Grace_Zeh,Very hilarious and touching movie about the power of friendship,10,27 November 2005,"NOW AND THEN, in my opinion, is a very hilarious and touching movie about the power of friendship. If you ask me, it makes you and your friends stop and evaluate your friendship. I know it certainly made me stop and evaluate my friendship with my really close friends. All in all, this was a very good movie. In conclusion, if you enjoy buddy movies, and you haven't seen this very hilarious and touching movie about the power of friendship, I highly recommend it! You're in for a real treat and lots of laughs, so go to the video store, rent it or buy it, kick back with a friend, and watch it. If you miss it, I guarantee you you'll regret it.",Now and Then
8,hu675,Charming if familiar coming of age tale is helped by good performances by the young female cast.,8,15 February 2007,"Four long time friends (Demi Moore, Rosie O'Donnell, Melaine Griffen and Rita Wilson) are reunited, since they didn't seen each other in years. Once these friends decide to talk about their past. They talk about the best summer they ever had as Kids (Gaby Hoffman, Christina Ricci, Thora Birch and Ashleigh Aston Moore) and the difficulties they had growning up.Directed by Leslie Linka Glatter made an familiar, coming of age dramatic comedy. Which some might say this is the female version of ""Stand by Me"" but towed down version of it. Good performances highlights this, especially from the young cast. There's also a fine 1970's soundtrack adds to the enjoyment of the movie.DVD has an sharp anamorphic Widescreen (1.85:1) transfer (also in Pan & Scan) and an lively Dolby Digital 5.1 Surround Sound. DVD's only features are the original theatrical trailer and cast & crew information. This film was an modest hit at the box office. The movie is entertaining, especially for the pre-teen girls. Adults will likely relish this picture as well. Demi Moore is also one of the producers of this film. Brandan Fraser appears unbilled. (*** 1/2 out of *****).",Now and Then
9,gcd70,Not incredibly memorable,4,18 March 2008,"Would be ""Stand by Me"" for the girls, about growing up and making lasting friendships. The plot from I. Marlene King (a semi-autobiographical piece) has little substance and never really manages to captivate, reducing the target audience to teen girls twelve to sixteen years of age.Director Lesli Linka Glatter's film is almost entirely about ""Then"" and rarely covers ""Now"". Top line stars Demi Moore, Melanie Griffith and Rosie O'Donnel are wasted completely, playing less than a handful of paltry scenes. Whatever Miss Glatter was trying to create, she fails to make ""Now and Then"" into anything incredibly memorable.All pic. contains is a few light hearted adventures of four girls' discovery that they are on the verge of womanhood during the summer of 1970. Christina Ricci, Gaby Hoffman, Thora Birch and Ashleigh Aston Moore (the girls in question) do a reasonable job, but stars Hoffman and Ricci need to be challenged with meatier roles. Average film over all.Saturday, March 30, 1996 - Knox District Centre",Now and Then
