,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,Leofwine_draca,All-star western is great fun throughout,8,26 January 2017,"This all-star American western of the 1980s appears to be quite divisive on the site, but I thought it was great fun. It does have something of a TV movie atmosphere to it - you just know that it's never going to be too violent or too dark, but rather quite family-friendly - but the plot is good enough to keep you interested and the cast is excellent. Director Lawrence Kasdan injects plenty of life into the proceedings and despite the lengthy running time I was never less than intrigued by the story.The early parts of the film introduce the main characters in their own sub-plots. Hard-man Scott Glenn attempts to look after his precocious younger brother, played by Kevin Costner in a very youthful, slightly annoying turn. Danny Glover is a brooding hero type, coming home to his family after years away. Kevin Kline, best known for a career in comedy, is surprisingly efficient as the expert gunslinger. Others, like Brion James and Rosanna Arquette, don't really have much to do, although Linda Hunt is very good in her smaller part. John Cleese is miscast but thankfully not around too long.The story comes and goes and even during the middle part, where the action scenes are in short supply, I was entertained. Brian Dennehy's larger than life sheriff character helps a lot and seems like he's been imported from FIRST BLOOD. The latter part of the film and climax play out exactly as you'd expect, but the action is well shot and exciting, and the cinematography makes this a gorgeous-looking experience. Overall, I found very little to dislike about it, and in actuality I loved it.",Silverado
1,SnoopyStyle,having some good ole time,7,28 September 2013,"Emmett (Scott Glenn), Paden (Kevin Kline) are a couple of guys bonded over their bad luck with criminals. Emmett and Paden goes to Turley and finds Emmett's brother Jake (Kevin Costner) locked up to be hung. Mal(Danny Glover) is thrown out of town after bigoted men refuse his 'kind' in the bar. When Emmett and Paden break Jake out of jail, Mal helps to keep the posse from catching them. The four horsemen find a wagon train that's been robbed, and they set out to retrieve the money.This is a rip roaring old fashion shoot em up western. Kevin Kline has some fun playing around. Lawrence Kasdan has renewed the western but not necessarily reinvented it. The good guys are good. The bad guys are bad. And the good guys have fun while they rewrite wrongs and battle evil.",Silverado
2,claudio_carvalho,A Constellation of Stars in a Spectacular Western,9,17 April 2004,"While riding to Silverado to meet his brother Jake (Kevin Costner), the lonely cowboy Emmett (Scott Glenn) meets Paden (Kevin Kline) and Malachi 'Mal' Johnson (Danny Glover) in peculiar situations and they become friends. Along their journey to Silverado, they join and protect a caravan of new comers. In Silverado, they find a group of bandits frightening the locals under the protection of Sheriff Cobb (Brian Dennehy), and they join forces to fight against them. This western movie is spectacular. Yesterday, I saw it for the first time, and in 2004, it is amazing the cast joined by Lawrence Kasdan and the producers. With lots of funny situations, full of action, politically correct, with the `good guys' winning the `bad guys', it is impossible not to like this film! The role of the agile Kevin Costner, in the beginning of career, is very funny. My vote is nine.Title (Brazil): `Silverado'",Silverado
3,kosmasp,30 years later,7,2 May 2015,"It had been a while since I first saw this movie and I just refreshed my memory the other day. And while it remains likable with some fine actors in it, it didn't age well at all. Other reviewers have written about the clichés along the way. But you can't fault a movie for things that are now a given, when they might not have been at the time of the production of said movie.The movie is still good though, but some character choices seem odd to say the least. Kevin Costner is a great actor, but while he seemingly has fun with his free spirited character, you don't really buy it as a viewer. Kevin Kline makes the best impression of all, which all boils down to the fact, that they tried too much. Too many characters, too many things going on, none of which stay long enough to keep the viewer hooked all the way through. This may be nit-picking, but it's what is missing from making this a really superb western",Silverado
4,classicsoncall,"""I'm not a great believer in doin' nothing.""",7,29 November 2006,"The highly improbable logistics of the opening scene with the exploding stove top sets the viewer up for a fun ride, one in which you don't know what to expect as the opening credits roll. Kevin Kline and John Cleese - is it a Monty Python Western? Scott Glenn looking like a misplaced Carradine brother. Kevin Costner way back in 1985 - with not a thought of ""Dances With Wolves"" or ""Open Range"" in sight. Brian Dennehy, Danny Glover, Rosanna Arquette, you have to pinch yourself over the names that back then weren't household words, but combined here make up one of the more eclectic casts in the genre.It's too bad actually that Cleese didn't have more to do here. His first appearance on screen as Sheriff Langston is so out of place that it adds another layer of ambiguity to the film. I couldn't restrain myself from cracking up over his line after Mal (Glover) breaks up the barroom - ""I don't tolerate this kind of thing, it's hard on the peace and hard on the furniture"".The on again, off again relationship of the four companion protagonists is nicely balanced with focus on the characters as individuals as well. Kline's character Paden is probably the most rounded, particularly in his relationship with Stella the Midnight Star (Linda Hunt). His final showdown with Cobb (Dennehy) relives the classic falling out of partners seeking vengeance and justice in a gunfight with only one outcome possible.Still, the film winds up confusing at times, like in the treatment of Rosanna Arquette's character. She starts out married, feigns a flirtation with Paden, is eyed by Emmett (Glenn), and then winds up without a partner by the time it's all over. There's also the separate rivalries between the good guys and Cobb's men, as well as the good guys and the McKendrick bunch. I kept wondering how all the elements would eventually tie together, but they don't. It seems to me the story's flow would have been better served by a buildup to a single confrontation in the tradition of your standard Western. However I don't think director Lawrene Kasdan was going for standard in his homage to the genre. If you go with the flow of the story, you're better served by the action scenes, gorgeous cinematography, and exciting music score when each take their turn.",Silverado
5,gavin6942,"A Nice, Modern Take on the Western",7,24 July 2017,"A misfit bunch of friends come together to right the injustices which exist in a small town.The western genre is not something I grew up with or really cared much for, bu it is starting to grow on me. And films like this help a lot, because it is somewhat unconventional and has an excellent cast. Some of these guys were huge, or just on the verge of being huge. And then casting John Cleese as a sheriff... an Englishman in the Old West? I do wish there had been more Jeff Goldblum, and the ladies never get a lot of screen time. This could have been a big film for Amanda Wyss, but we barely get to see her. At least we have Scott Glenn, who really ought to be a bigger name than he ever was.",Silverado
6,ccthemovieman-1,"An Entertainng, Underrated Western",9,24 June 2006,"If you are looking for a very entertaining western, it's hard to top this one. It's fairly long at 134 minutes, but the deep cast and always-interesting story make the time fly by.The first half of the film is about as good as it gets but two climactic scenes at the end get a little too carried away with the ""Rambo"" mentality of good guys not getting shot when they should have, etc. But, overall, it's so good it is still very highly-recommended. Among the ""lists"" you see on this website's message boards and elsewhere, you rarely see this movie mentioned among top westerns and that is a huge oversight.There are four main ""good guys"" that are played by well-known actors: Kevin Kline, Scott Glenn, Kevin Costner and Danny Glover. I especially liked Kline as ""Paden"" with his gentlemanly manner about him and Glenn's voice always makes him interesting. Costner is so young looking he almost looks like a teenager.Brian Dennehy, as the villainous ""Sheriff Cobb,"" is verbally restrained in here, which was nice to hear, for a change but he's still intense and fascinating. (This movie marked the 10,000th time Hollywood made a lawman the villain since the 1960s).The story is fun, a straight cowboy movie with no romances or gratuitous sex scenes thrown in and has the usual beautiful western scenery and photography. The only problem was the sound. The soundtrack is so loud so have to crank up your center speaker to hear the dialog over the music.",Silverado
7,rmax304823,Boys Just Want To Have Fun.,6,8 February 2018,"Four cowboys meet by happenstance in the Western wilderness, have lots of fun, and then are subject to serious transgressions by a corrupt sheriff and some evil cattlemen. Kline, Glenn, Costner, and Glover are the initially happy travelers. Their characters' names are Padem, Emmet, Jake, and Mal. I conducted a scholarly study of cowboy names of the period and not one of them had a name like Padem, Emmet, Jake, Mal, Matt, Link, Ringo, Jesse, Clay, or Latigo. As a matter of fact, the four most common names were Governeur, Montmorency, Noble, and Bolingbroke. The results can be found in ""Onomastics of the Post Civil War American West,"" readily available in the back of the bottom shelf of my grand garçon, never published and never will be.The movie? It starts out kind of fun. Costner is a light-hearted young man and a dead shot. You'd have difficulty imagining him in his later roles. Danny Glover is a dead shot too, with his Henry rifle. In fact they're all dead shots and fast draws except the bad guys who are uniformly slow and ragged in their aim. Linda Hunt has a rather prominent role as a saloon manager. She was born with hypopituitary dwarfism but is a fine actress and actually looks pretty good here. Ben Goldman is an overdressed professional gambler, a sneak who sides with Brian Dennehy, the corrupt sheriff, although how and why he does so, only the editor knows. A few laughs and action aplenty without bath tubs of gore. All the usual conventions of the genre are adhered to. It's diverting and sometimes fun.",Silverado
8,ma-cortes,Very good Western about four tough gunmen who ride together in search of their destiny at a little town,8,11 February 2012,"Epic and breathtaking major Hollywood Western dealing with a strong feuding among some good guys and some very bad guys headed by two-fisted rivals . It deals with a misfit bunch of friends come together to right the injustices which exist in a small town . In 1880 , two brothers (Scott Glenn and Kevin Costner) along with an unlikely comrade (Kevin Kline) and an African-American (Danny Glover) arrive in the Old West town named Silverado ruled by a nasty marshal (Brian Dennehy) , there they become embroiled in a violent feuding over a valuable patch of land and flock . The peacemakers travel together , join forces and come across with many risks before they finally get their objective . Furthermore , this magnificent Western pits stubborn gunslinger and a corrupt sheriff , as ongoing adversaries , both of whom carry out an exciting final duel and bringing peace to fateful town.Impressive , sprawling and big-budgeted Western with action , adventure , cattle stampede , thrills , energetic drama , spectacular scenarios and interesting message about peace and friendship . All of them abound in this interesting action Western . Spectacular images as when the four friends ride side by side to clean up the town of Silverado . Outstanding acting from Kevin Kline as ex-gunfighter forced to take sides in battle , Kevin Costner also stands out as quick-tempered cowboy and Jeff Goldblum as a slick gambler. Special mention to Linda Hunt as the saloon-bar queen and Danny Glover as a upright black-cowboy who seeks vengeance . Brief appearances from John Cleese as Sheriff , James Gammon as bandit and Jeff Fahey as gunslinger . Wonderful camera work in Super Techniscope by John Bailey who photographs marvelously the colorful outdoors and interior . Classic and rousing musical score by Bruce Broughton , one of the best from Western's history and deservedly nominated Academy Award , though wrongly didn't won . This marvelous Western , as long as epic , has become a classic , being stunningly and finely crafted directed by Lawrence Kasdan who also directed another awesome Western as ¨Wyatt Earp¨ . Furthermore , he made other good movies as ¨Body heat¨, ¨The big chill¨ , ¨Grand Canyon¨ and ¨Dream catcher¨ . Rating Silverado : Excellent but overlong as the runtime is approx two hours and some . This famous Western will appeal to Kevin Costner and Kevin Kline fans . Even those who don't usually like westerns are sure to enjoy it . If you never bother with Westerns , this has several reasons why you should . Worthwhile watching and above average .",Silverado
9,JohnHowardReid,One for the all-action fan!,8,28 September 2009,"Although it runs a mighty 132 minutes and contains loads of percussive action, Lawrence Kasdan's ""Silverado"" is somewhat hard to take. Unlike ""Heaven's Gate"" which (at least in its uncut version) goes to great lengths to explain the motives of its principal characters, this movie does the opposite. Maybe I missed something, but by the movie's end, I still didn't know what the friendly sheriff (played with a charismatic affability by the solidly built Brian Dennehy) had against the heroic foursome. After all, he had earlier saved Kline's life at the cavalry outpost. True, Scott Glenn had come to his rescue a little earlier, so what we have here is a hero with divided loyalties. That we can understand. But somewhere along the line, without an apology or a by-your-leave, Kline switches sides and joins up with Glenn and his psycho brother (chillingly played with an appropriately hideous hilarity by Kevin Costner) and the equally fearsome Danny Glover. Still, even though his script is faulty, the movie is directed with considerable style and panache by Lawrence Kasdan who had the acumen to cast the always wonderful, multi-awardwinning Linda Hunt in an important role. The scenery, the art direction, photography and music scoring are superb.",Silverado
