,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,TheLittleSongbird,"Minor Marvel, but still good Marvel",7,30 May 2016,"Having enjoyed a vast majority of Marvel's superhero output (more so than most) without worshipping them, 'Ant-Man' is a minor effort from them but there is still a good amount to like about it.'Ant-Man' manages to be a better film than expected. The character is not exactly a household name and is always tossed aside in favour of other superhero characters like Spiderman that have had longer longevity and perhaps have more compelling origins and stories, hence why they are adapted more. Also wasn't sure what to make of the trailer, which made the film out to be rather bland and too reliant on humour.Seeing it for myself finally a year on, 'Ant-Man' could have been better. While the humour mostly works wonders, there are a few instances where it's not so funny and not very well placed, like in emotional scenes that are actually quite poignant and then interrupted by a joke that is not only forced and unfunny but also not belonging in the scene. The family scenes are a mixed bag, sometimes they are sweet and touching while at other times they're a little flat and predictable, contributing towards a few rare dull stretches. Corey Stoll also goes through the motions as the rather generic and under-characterised villain.On the other hand, 'Ant-Man' is a great looking film, it's beautifully shot, very atmospheric, is very slick and the special effects, mostly the rapid size-changing and with the ants, are clever and of the usual high-quality Marvel standards. The music avoids being over-bearing, one-note, too quirky or too bombastic, fitting well tone, mood and pace-wise. Direction is more than competent, keeping the story going at a solid pace and the telling of it interesting enough, though maybe a little more flavour may have been more welcome. While the action is not as much as most Marvel films, it is fun, thrilling, nicely choreographed and tautly shot and edited, especially towards the end. Admittedly there are a couple of cheesy parts towards the end too, but kind of in an endearing rather than jarring way and it doesn't jar with the rest of the film.There is some very smart and hugely entertaining scripting and dialogue here in 'Ant-Man' too. While it doesn't work completely seamlessly, 'Ant-Man' is one of Marvel's generally consistently funniest films, and the film doesn't take itself too seriously or too much of a joke either, instead not being afraid to embrace the silliness and humour while ensuring still that the subject matter is treated with respect. It is especially good with the title character's deadpan quips and Luis' fast-talking patter. The story is mostly diverting, it's narratively simpler than most Marvel outings and less risks here are taken than most Marvel films but it always makes sense, moments of dullness and jarring are few (while not being completely absent either), it's fun and it doesn't try to do too much or try to insert too many characters while not playing things too safe either.While not complex as such, the characters are mostly engaging and are not too one-dimensional, only the villain could have had more done with him. Paul Rudd is a strong and hugely entertaining lead, while Michael Peña's hilarious in a role that could have been really annoying. The seasoned support of Michael Douglas adds hugely too, and Evangeline Lilly gives the film some much needed heart. Anthony Mackie is good too.Overall, minor Marvel but good Marvel. Well-made and a lot of fun, but there is a personal preference to the Marvel films that took bigger risks with more and often richer characters, bigger bolder action and more going on in the story. 'Ant-Man' executes a vast majority of its components really well indeed, just that Marvel has done even better before and since. 7/10 Bethany Cox",Ant-Man
1,Leofwine_draca,Works a treat as a light-hearted effects blockbuster,7,20 September 2017,"ANT-MAN is another light and breezy Marvel superhero movie conceived as a stand-alone introductory piece. The story is about a down-on-his-luck thief who ends up stealing a body suit that has the power to miniaturise him instantly. He then uses said suit to go on a heist to retrieve some important technology from a maniac. The film is set in the same universe as the Avengers films and contains some clumsily shoehorned-in references to the franchise.It's a simple enough conceit, but one which zings with humour and features endlessly great CGI action sequences which really push the boundaries and show off techniques and effects that haven't been done before. It was a lot of fun seeing ants playing the good guys in a similar way to HONEY, I SHRUNK THE KIDS. The heist plot is nothing special but there's enough ensemble acting and humour to see it through. I wasn't particularly interested in Paul Rudd's hero, but Michael Douglas gives reliable support and Corey Stoll's bad guy is memorably nasty. For a light-hearted effects blockbuster, ANT-MAN works a treat.",Ant-Man
2,SnoopyStyle,fun small-size superhero movie,8,25 February 2016,"In 1989, Hank Pym (Michael Douglas) and Howard Stark clash over Pym's invention, the Pym particle. In the present, Hank Pym is no longer in charge of his own company. His protégé Darren Cross (Corey Stoll) has revived his research against his wishes and creates the Yellowjacket, a shrinking suit. With his daughter Hope (Evangeline Lilly) on the inside, Hank tries to stop Darren. Meanwhile, thief Scott Lang (Paul Rudd) gets out of San Quentin after three years. He's desperate to be good for his daughter but can't hold onto any legal work. His crime partner Luis (Michael Peña) gets him a job to break into a safe. He's surprised to find only a strange outfit in the safe. Pym sees him as the perfect candidate for Ant-Man.This is a great refreshing smaller size superhero movie. The world isn't ending and yet the stakes feel big. Michael Peña is funny. Paul Rudd is great. His relationship with his daughter is lovely. I love Michael Douglas. It would be amazing if he continues in the universe. The shrinking is terrific. The humor is good although I find one moment awkward. Hank is having a tough conversation with Hope about her mother and Scott puts a comedic button on the scene. In general, this superhero movie has plenty of heart, fun and adventure.",Ant-Man
3,Hitchcoc,It's Those Little Things That Count!,8,11 February 2016,"Once again, there's a guy who needs to take over the world and side with a horrible group. He has money and fame and yet he has to go over to the dark side. In this case, he has taken previous research and molded it to his own devices. Michael Douglas first developed the ability to close up molecules and make things turn smaller with intense strength and capabilities. Then he loses his wife and drops from the scene. His right hand man, an ambitious jerk moves ahead and plots evil use of the findings. Paul Rudd plays a poor guy who is divorced. He was sent to prison for a burglary which had some unfair circumstances that led to unfair results. Pyn, Michael Douglas's character, realizes that he has to stop the next step or these bad guys will take over the world and brutalize it. Rudd becomes Ant-Man, not just because he can become small, but because he learns to run with the ants. Of course, the whole thing is high on the hokeyness meter, but, then, it is comic book stuff. It is fun and exciting and works pretty well. It leads to some pretty sappy results, but this is not Fellini or Bergman. It's a joyful effort, using the Marvel trademark.",Ant-Man
4,Prismark10,That shrinking feeling,6,6 November 2015,"I guess a lot of people thought (me included) that this could be the one Marvel Film that could flop at the box office. Not helped by the late change in director as Edgar Wright walked out after developing the project for years. The marketing of the film also seemed unfocused.The opening part of the film did not hold out much hope. Paul Rudd plays Scott Lang, a down on his luck ex-con. He has recently got out of jail, cannot hold a decent job because of his criminal record. His ex-wife is about to marry a cop and he has trouble getting access to his daughter because he cannot pay child support.His friends persuade to him to take part in a heist and this is when we find out that Lang is just a little more than a cat burglar but someone rather smart, resourceful and cunning. However his efforts in trying to break into an impregnable safe rewards him with just a funny kind of costume. A costume which he discovers has special powers that shrinks him. Lang is arrested when he tries to give the costume back.Lang is contacted in jail by scientist Hank Pym (Michael Douglas.) In an opening flashback we see that he worked for Shield. Now he has been forced out of his company by his own protégé Darren Cross (Corey Stoll) and estranged daughter Hope (Evangeline Lilly.) Pym has mastered the technology in developing a suit that shrinks but also has a device that controls ants. He did not want the project to fall into wrong hands. Cross has been developing his own similar project unsuccessfully. His Yellowjacket so far fails to shrink and we soon find out that he will stop at nothing.Pym thinks it is only a matter of time before Cross will succeed and Lang is persuaded to develop his skills with Pym as mentor. Hope who has realised that Cross has gone too far is his trainer. Together with an army of intelligent ants, Lang learns how to shrink and de-shrink in an instance as well as learn how to do combat.Lang teams up with his band of ex-cons to break into Cross's firm and destroy the suit assisted by Hope still in the inside.There is nothing original about Ant Man in the Marvel film universe, well apart from that he shrinks in size and never gets stepped on. It is the usual case of an ordinary guy, who has got the wrong end of the stick in life, develops superpowers via a suit, learns how to use it and goes after the bad guys. This is the initial part of the set up and the film takes it time getting there. It only really finds the right gear in the second half of the film.There is very little else in the plot that will shake you. Hank's protégé is bald so just think Jeff Bridges in Iron Man. Cross immediately is shown to be evil so no surprises there.This leaves with Rudd giving enough of a quirky performance which is mainly the reason why he was cast. He is just right being the every man loser, wanting to do the right thing. He is charming, funny in an understated way and likable, less of a grunt compared to other Marvel Film characters. Of course he needs to be quirky and off beat when the concept is a man that shrinks to an ant.When you see some of the action sequences, especially at the climax, I think it is clear that Edgar Wright and Joe Cornish's script elements have been maintained with a big influence from, dare I say Wallace & Gromit. Just look at that scene involving Thomas the Tank Engine.Paul Rudd is ably assisted by Michael Pena and his gang of misfit ex-cons. Douglas is solid as Hank, suspicious of Shield, Cross and ghosts from the past.Although it does not at times feel like a Marvel film their are enough references to Shield and Avengers as well as an Avengers sidekick flying in.It looks like Marvel were right to have faith in Ant-Man as he was punched above his size at the box office.",Ant-Man
5,claudio_carvalho,Highly Entertaining Adventure,8,15 November 2015,"In 1989, the scientist Dr. Hank Pym (Michael Douglas) quits working for the S.H.I.E.L.D. when he discovers that they have unsuccessfully tried to replicate his shrinking technology named Ant-Man that he considers too dangerous for mankind. In the present days, Dr. Pym was forced by his daughter Hope van Dyne (Evangeline Lilly) and his former protégé Darren Cross (Corey Stoll) to leave his company Pym Technologies to them. Further, he finds that Darren is developing his own shrinking technology named Yellowjacket.Meanwhile, the small-time burglar Scott Lang (Paul Rudd) is released from prison and welcomed by his former cell mate Luis (Michael Peña) that wants him to participate in a heist. However Scott wants to find an honest job to take care of his beloved daughter Cassie (Abby Ryder Fortson) that lives with his estranged wife Maggie (Judy Greer) and her future husband Detective Paxton (Bobby Cannavale). However his criminal record does not give a chance to him and he accepts to participate in the heist of the house of a millionaire. He finds only a special suit in the safe and he is arrested again by the police. Soon he learns that he is part of the scheme plotted by Dr. Pym and Hope to make him a superhero wearing the suit and save the world destroying the Yellowjacket. Without any alternative, Scott is trained by Dr. Pym and Hope in the beginning of an incredible adventure. ""Ant-Man"" is a highly entertaining adventure with another Marvel (unknown) hero. The plot is very funny and it is funnier to read reviews showing plot holes based on science and forgetting that the story is based on a comic magazine. The special effects are also great and it is good to see Evangeline Lilly again. There are two scenes entwined in the credits, the last one in the very end. My vote is eight.Title (Brazil): ""Homem-Formiga"" (""Ant-Man"")",Ant-Man
6,nogodnomasters,BASKIN-ROBBINS ALWAYS FINDS OUT,10,10 April 2019,"Ant-Man introduces Paul Rudd as our new Avenger. Scott Lang (Rudd) is a thief/ hacker who spent time in jail. He wants nothing more than to go straight and establish a life with visitation rights for his daughter (Abby Ryder Fortson). His wife (Judy Greer) is about to move on with a policeman (Bobby Cannavale).In a subplot Dr. Hank Pym is played by Michael Douglas who comes on the scene, almost doing an aside, and says ""I'm still alive."" He was part of a company that shrinks the space between atoms. It is now run by Darren Cross (Corey Stoll) with the assistance of his own daughter (Evangeline Lilly).The two subplots come together with formula results, it was like watching the first ""Iron Man"" again which isn't too bad, just predictable. The script is filled with humorous moments and a few memorable lines. It leads us into an Avengers sequel which isn't bad for Paul Rudd fans.Guide: No sex or nudity. Minor swearing. No F-bombs.",Ant-Man
7,kosmasp,Another Fantastic effort,9,12 October 2015,"How can you do a really good movie about a man who transforms into a little man? How do you make it accessible to people who are not aware of the comic world, but also keep it real with the fans of the Marvel Universe? Well Marvel seems to have all the right answers to that. Generally speaking that is, because as always, there will be people who might not like this at all.But the acting in this, is superb! Getting Michael Douglas and Paul Rudd in the two main roles is genius. Also Evangeline Lilly, who is not Lost anymore. The comedy timing, the story telling, the little things that make this movie work, are all elevating it to an experience you can have, that is a fun ride. Something movies should be, if they are aiming for it.Because this is not meant to solve world problems, this is not meant to be a heavy drama, this is meant to be what it is. And by those ""rules"", it expands the Marvel Universe ... can't wait to see what's coming up next (Phase 3 has started)",Ant-Man
8,classicsoncall,"""I think our first move should be calling the Avengers.""",9,25 January 2016,"For a second, maybe even a third tier Marvel Comic character, ""Ant-Man"" turned out to be a fun movie with a nice blend of action, suspense and humor. I got a kick out of the scientific jargon Dr. Henry Pym (Michael Douglas) used to describe his shrinking technology, a particle that could change the distance between atoms while increasing density and strength. In a tribute to the comic book origin of Ant-Man, Darren Cross (Corey Stoll) describes the shrinking process as a 'tale to astonish', a reference to 'Tales to Astonish #27' from January, 1962 in which the character made his first appearance. And as usual, Marvel writer, creator and editor Stan Lee cameos near the very end of the movie as a bartender, describing what might have been one's reaction to the picture - ""Yeah, crazy-stupid fine""! is the way he states it. I can go with that.There's also the cool way the writers tied in the rest of the Marvel universe by referencing The Avengers (see my summary quote), and that scene with Ant-Man battling the Falcon (Anthony Mackie) on top of Avengers headquarters. All of this is played with just the right sort of tongue in cheek humor while miniaturizing Scott Lang (Paul Rudd) in the Ant-Man suit and having him sabotage Cross's plan to sell his updated technology to the goons from Hydra. The only time I thought the film makers took it too far was having Ant-Man go sub-atomic and make it back again after Hank Pym's dire warning. That concept probably could have been saved for a sequel, although that idea was telegraphed pretty well.Quite coincidentally as I watched this movie for the second time, I happened to be reading a novel by Michael Crichton entitled 'Micro' which borrows liberally from the Ant-Man concept. It tells the story of an evil scientific genius who shrinks some prospective new employees after they learn he might have had one of his vice presidents killed, brother to one of the students. The story deals with half inch humans in a novel way, placing their adventure in Hawaii and examining how they deal with threats from nature at ground level. It's a quick read and makes you think about life from a different perspective.Anyway, like a lot of viewers, I think my surprise at how good this film turned out to be makes me look forward to what comes next. A couple of after film scenes hinted at not one, but two potential sequels. When Dr. Pym shows his daughter Hope (Evangeline Lilly) the prototype suit he was working on with his deceased wife, it's suggested that the follow up movie further explores the sub-atomic world with an Ant-Woman. Then, an eventual Ant-Man team-up with the Avengers is suggested by the Falcon's cryptic words to Cap when he says ""I know a guy"".",Ant-Man
9,gavin6942,My Favorite in the Series (So Far),8,10 April 2016,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world.I might be in the minority, but I think this is the best film in the Marvel universe yet, or at least in a long time. As the films got bigger, they became more crowded, more full of action, and more full of computer-generated fluff. This film returns to a script, with a solid set of characters. There is still action (because it's a superhero film), but it does not overwhelm the picture.Also, Paul Rudd makes for a great hero. What Marvel has done well is casting actors who add a light and humorous element, even during universe-altering stories. Rudd, Chris Pratt and Robert Downey... these guys are enjoyable and make for heroes we really like to see.",Ant-Man
