,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,CinemaSerf,Western studios could learn a lesson about storytelling from this film.,7,9 June 2021,"From the outset, I knew nothing about the series that preceded this cleverly structured and engaging animated feature from Harpo Sotozaki. The young ""Tanjirô"" has seen his family killed and his young sister possessed by a demon. Determined to avenge himself on these shapeless menaces, he begins to train to become a demon-slayer under the tutelage of ""Kyôjurô"". The demons feast on human beings, so when they are charged with investigating some terrible goings-on on the ""Mugen"" night train, they encounter quite a bit more than they bargained for... Its good fun, this - the story mixes action and character development quite effortlessly, and the standard of animation is consistently high culminating in quite a compelling twenty minutes at the end. I did find it a little too long, but for the most part the interweaving timelines and the sparing but effective use of dialogue made for an enjoyable film to watch. The colourful creativity of the art work works better on a cinema screen; the details of the drawings - light, shade, shadow - especially during the latter part of the film really does lend itself to big screen exposure. The soundtrack isn't bad, either - it compliments rather than dictates the pace of the story leaving us with a thoroughly enjoyable and entertaining piece of cinema.",Demon Slayer - Mugen Train
1,neil-476,Only for people who already know and love the franchise,5,29 May 2021,"Three people (one of whom may have a boar's head or may just be wearing a mask) are junior demon slayers on a train with a demon problem.I like Japanese animation and I like horror-oriented stuff so, without knowing anything about this, I was expecting to enjoy it simply from the title. However, I knew nothing at all about the history of this particular franchise, and the film assumes that the average audience member is very familiar with quite a lot of continuity from manga and TV. The film appears to start during a story which has been going on for some time, with characters who you are already supposed to know. This seems to be borne out by the enormous success of this film in Japan.I found it really, really hard work. There are certainly some amazing visuals, but there are also some of the worst Japanese animation tendencies on display - overlapping still frames, close ups of eyes and tears with gently vibrating outlines and so on. Some of the characters - much loved, no doubt - are bizarre and unsympathetic. The storytelling might be effective, but not if you have no foreknowledge.This was a disappointment.",Demon Slayer - Mugen Train
2,morrison-dylan-fan,Slaying the demon.,8,29 May 2021,"Months before the Demon Slayer TV series hit Netflix UK,I became aware of the film version,after seeing on Charting with Dan Murrell reports of it breaking box office records in Japan,at a time when think pieces were claiming that the death of cinema was about to take place. Finding just one showing taking place at my local cinema,I got set to at last board the train.View on the film:Revealing that season 2 of the show will follow the aftermath of the movie, the screenplay by the ""Ufotable"" team adapts Koyoharu Gotouge's Manga with a gripping continuation of the hero's journey which Tanjiro Kamado is on, which is tied into nightmare lucid dreams that blur the lines between the demon slaying Horror fighting with Enmu,and the personal demons which haunt Tanjiro's memories.Not limited in this case to the runtime of under 30 minutes that each episode has, series director Haruo Sotozaki makes a dazzling feature film debut,with spectacular,ultra-stylised hand-drawn animation drawing the Gothic Horror demon slaying across the screen,as slick panning shots run across the colourful, detailed battle sequences.Cleverly,using CGI in a limited manner, Sotozaki blends the contrasting formats to paint a depth of field in the spectacular Akaza becoming one with the train,which goes off the rails towards an explosive, emotionally charged final confrontation between Akaza and Rengoku, as Tanjiro wakes from his nightmare to slay a demon.",Demon Slayer - Mugen Train
3,Mr-Fusion,So pretty,7,4 November 2021,"Had no idea what I was walking into, that's as frank as I can make it. Out of nowhere my kid has a love for Demon Slayer and here I am along for the ride. But she's seen the show and I had no context. Here we have a bunch of people on a train, one of them really excited about his bento box (""Umai! ... Umai!""), another wearing a boar's head, now everyone's asleep and pretty soon the fighting begins . . .That said . . .It is a gorgeous film. The battle scenes are exciting, the animation is superb, and the high quality bears out (Tanjiro's water effects are crazy).Purely on a visual level, I enjoyed this film. I have no doubt that any self-respecting anime fan is scoffing at my ignorance, but it is what it is. Mugen Train is easy on the eyes.",Demon Slayer - Mugen Train
4,Movi3DO,Breathtaking,8,3 May 2021,"Set Your Heart Ablaze..... Rengoku-sanAh finally back at the theater. It sure felt good. This is the Mugen train arc that was set up at the end of season 1 of Demon Slayer.I expected the same level of animation in the anime, and this movie delivered that aspect the best way it could. It was pleasure for my eyes to see the flame, water, and thunder breathing techniques on display. The action scenes were breathtaking and intense.My problem was that the plot was pretty simple, which made the movie felt too short. I wanted to learn more about the characters, especially Rengoku, and even the demons. The emotion did not hit as high as it could.Overall, the movie was still a blast. 8.5/10.",Demon Slayer - Mugen Train
5,legobuilderpro,demon slayer,8,28 April 2021,"Having seen the anime I loved this movie. Outstanding animation and likable characters (tanjiro, zenitsu, inosuke).(Saw in japanese with english subtitles)Really funny and emotionally investing scenes with awesome looking fight scenes.",Demon Slayer - Mugen Train
6,jp_91,Almost perfect!,7,23 May 2021,"""Kimetsu no Yaiba: Mugen Ressha-Hen"" is a good animated film, the script is cool, the music score is wonderful and the animation is beautiful. The story is gory and funny, the first 90 minutes are really awesome, but the last 30 minutes are weak. Good anime movie but not perfect!",Demon Slayer - Mugen Train
7,0w0,Wasted dream sequences and stupid characters,5,9 May 2021,"The movie has about 10minutes of non-essential crap stuffed into it with unnecessary dream sequences. This 10 minutes of dream sequences add NOTHING to the story or the series' plot. It's literally wasting 10 minutes of screen time, for mindless drivel.The other big issue is the fact that Kyojuro Rengoku was portrayed like an idiot in this movie.... like somebody who doesn't take fighting seriously and somebody who when fighting doesn't give 110% from the start. This is purely done by the show's creators to build fake suspense and to create a fictitious ending for the movie. ANY time that a character doesn't give 110% from the very start of the fight when facing a very powerful opponent, it is poor writing by the show's creators and especially when it's as poorly done as it was in the Kyojuro Rengoku fight, then it just spoils the character's legacy and completely spoils the 'twist ending', which I was able to see coming miles away.Overall these two dumb design decisions by the show's creators above, really brings the movie down from what could have been an 8/10, to a 5/10. It's not worth watching in the cinemas either, as it really is just 2 bad episodes from the show that are stitched together. 5/10 as a movie, and considering that you'd normally pay to watch it, i'd even bring that down to 4/10 because it's costing you money. Very poor showing from an otherwise good series.",Demon Slayer - Mugen Train
8,raybennetthays,Might just be my new favorite film of the year.,10,16 July 2021,"Rengoku is awesome in this film, and you understand why everyone looks up to him.I just have to state the most obvious thing though, this animation is truly breathtaking, if you love the show you're going to love this movie.To be honest I just had a great time watching it, me and my friends all loved it, not to mention the fight scenes are impeccable.Definitely an A+",Demon Slayer - Mugen Train
9,garethcrook,Wild,6,26 May 2021,"It probably would've helped if I'd seen the TV series that spawned his film. I've had a little background from my clued up daughter, but really I'm going in cold. We're at the cinema though, this is the first film I've seen on a big screen in nearly two years. It needs to be seen on a big screen really, it's all about the spectacle. This is a shame seeing as it's only screening for one day in the UK. The plot. It's pretty straightforward. There are demons, that are bad and demon slayers, that are good. Some young slayers including Tanjiro, his sister who's in a box with a muzzle because she's a demon (but a good one) and a dude wearing a boar mask (I thought he was a boar for a large part of the film) are boarding a train to meet and learn from a Hashira who's some kind of demon slayer master who doesn't blink. He's there though to protect the passengers from a demon on board, who seems styled on one of Tim Burton's fantasies, with a detachable hand with its own mouth that's reminiscent of Thing from the Addams Family. It's very trippy, our heroes attacked in their dreams as they're put to sleep, the demon taking over the train in a weird flubber meets The Abyss tendrils, with millions of eyes that pop out of nowhere. It looks very cool. There is an odd mix of animation styles though, from quite simple flat comic book stuff to scenes with beautiful depth. The fight scenes though of which there are many are where it excels. The pace is blistering, the screen awash with colour as as techno rock score blasts away. It's pretty frenetic and to be honest the story is very simple at its core. It's fun though, but I'm not sure I'll be getting into the TV show. I've already missed three seasons. So it's good guys killing bad guys, moral codes, fighting with honour. I feel like I've missed a lot of the back story, but it still works as a stand-alone film.",Demon Slayer - Mugen Train
