,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,This one is almost strictly for the kids,7,10 June 2007,"This is a nice, pleasant movie and a heck of a lot better than many recent Disney cartoons (such as POCAHONTAS, HUNCHBACK and HERCULES). Most of the reason it's pretty likable is the film's sense of humor and light touch. However, at the same time, this film is targeting kids and perhaps teens and seems to make no attempt to hook adults. While some adults surely liked the film, it's hard to imagine many of them who preferred this to the many other wonderful Disney full-length cartoons. LILO AND STICH is just too inconsequential and light to ever compare to LITTLE MERMAID, BAMBI, PINOCCHIO and especially BEAUTY AND THE BEAST. Now this is not meant as serious criticism--just explaining who the intended audience is and who will most likely like the film. My kids (one of which was a teen) loved it and I felt like I was just there for the ride. Inoffensive to adults and full of silly hi-jinx that the kids will no doubt love.",Lilo & Stitch
1,TheLittleSongbird,One thing I've learnt while watching this movie-NEVER judge a film by its trailer!,8,6 May 2009,"I don't know why the animators decided to use the ballroom scene from Beauty and the Beast to advertise the film. It did put me off seeing it, but when I eventually decided to do so, I am glad I did. I thought Lilo and Stitch a warm and entertaining film, with beautiful animation with the Hawiian coast. The characters were engaging and funny, especially Jumbaa(wonderful voice work from David Ogden Stiers, in fact all the voice work was terrific, the other standout being Tia Carrere) and Pleakley. Their scenes were hilarious, like Pleakley getting bitten by mosquitoes. This is all helped by a superb script, that mixes hilarious and poignant brilliantly. The music is lovely and quite nostalgic. I thought I would never say that, but it honestly does add to the sense of fun. Both Lilo and Stitch are engaging, and there are plenty of bonding scenes with them together, that makes the film often moving(I was genuinely touched by Lilo telling Stitch about her parents and the significance of the Ugly Duckling story). I have two criticisms with the movie, and they are that at times it is a bit slow, and the climax is a tad rushed. But both flaws are redeemed by the film's good nature, emotional heart and spirit. I will award Lilo and Stitch an 8/10, for entertainment and warmth. Bethany Cox",Lilo & Stitch
2,jboothmillard,Lilo & Stitch,6,7 February 2008,"I remember seeing this Disney movie when I was taken to see it at the cinema when I was younger, only bits and pieces stuck in my memory, so I was glad to watch it again when I was grown up and judge it properly. Basically in a galaxy far, far away, ruthless alien scientist Dr. Jumba Jookiba (David Ogden Stiers) has been brought before the Grand Council of the Galactic Federation, having created an illegal potentially dangerous experiment, a strong, intelligent, nearly indestructible and aggressive being called Experiment #626 (Chris Sanders), its only weakness seems to be his high density body making swimming in water impossible. The scientist is sentenced to jail, while the experiment is to be transported to an prison asteroid, but it escapes from Captain Gantu (Kevin Michael Richardson) who was supposed to deliver him, in a stolen police cruiser the experimental creature crash lands on the planet Earth. Stranded in Hawaii, Experiment #626 cannot do much harm, as water surrounds the island, there are no big cities, and Dr. Jookiba and Earth expert Pleakley (Kevin McDonald) are hot on his trail. Experiment #626 impersonates a dog and finds himself in a pet shelter, he is adopted by little girl Lilo (Spirited Away's Daveigh Chase) and given the name ""Stitch"", as time goes by time with Lilo causes the creature to develop an emotional development. Lilo is part of a dysfunctional family, she lives with her older sister Nani (True Lies' Tia Carrere), they are about to be ripped apart by social worker Cobra Bubbles (Pulp Fiction's Ving Rhames) who is concerned Nani is not capable of caring for her younger sister. Dr. Jookiba and Pleakley are not able to get close to Stitch, as they have been warned that humans are not to be harmed and the Earth is full of endangered creatures, so Lilo continues to bond with Stitch as her pet, and her are slowly rekindled, with a little help from Nani's surfer boyfriend David Kawena (Jason Scott Lee). Eventually Stitch is discovered to be an alien creature by the humans, most of their immediate reaction is fear, and when Captain Gantu attempts to capture Stitch, Lilo is intentionally taken in his place, but Jumba and Pleakley help Stitch to save her. In the end the Grand Councilwoman (Zoe Caldwell) comes to Earth planning to take Stitch into custody, however Lilo proves that Stitch is her legal property, she therefore decrees that he will exiled to Earth, and she recognises Cobra as a former CIA agent from years ago, telling him to keep an eye of them, and Jumba and Pleakley become members of Lilo and Stitch's restored family as well. Youngster Lilo is likable, and the supporting characters are good too, but it is at first aggressive later cute and naughty extraterrestrial Stitch that obviously steals the show, accompanied by a catchy soundtrack, including Elvis Presley songs, and pushing messages of multicultural equality and tolerance this quirky film mixes the family drama, slapstick laughs and pacy action, the result is a fun and colourful animated science-fiction comedy. It was nominated the Oscar for Best Animated Feature. Good!",Lilo & Stitch
3,ccthemovieman-1,Gets Better And Better As The Film Goes On,8,12 October 2006,"This was a pretty entertaining ""kids"" animated film. It was a little different in that there is some dramatic action you usually don't see in nice animated cartoons and you have heroes who aren't exactly good role models. However, as the film progresses, all those characters (small child, big sister and alien) all become nicer and more caring ""people."" There also is a good ""no one is left behind"" family message. You just have to be patient with the human kid and sister in the beginning.I think the best feature of this film are the brilliant colors. This is a great visual movie. It's also nice to hear a kids movie these days with absolutely no profanity in it. (What a sad statement to have to make.)In summary: one of the better modern-day animated films. Highly recommended.",Lilo & Stitch
4,Tweekums,Not your typical Disney animation but still great,10,24 June 2019,"There are certain things one expects from classic Disney; beautiful princesses, handsome princes and characters who regularly break into song... one doesn't expect malevolent, genetically engineered alien creatures coming to Earth and befriending a girl who bites and punches her friends; that is what we get here though!Lilo is an orphaned Hawaiian girl who lives with her sister, Nani; she is a real handful and social services are investigating to see if she should be taken into care. 'Experiment 262' is the alien creature that crashes to earth and is mistaken for a dog; it is taken to the pound and adopted by Lilo, who names him Stitch. At first he just sees her as something to put between himself and the two aliens sent to recover him but gradually they become friends and learns about 'ohana'; the Hawaiian family ideal. As the story progresses Stitch may cause trouble for Lilo and Nani but not through the deliberate malice he was designed for.I must say this film was nothing like I expected... and it was all the better for that. I loved the fact that neither Lilo nor Stitch felt like typical Disney protagonists. Both characters get great introductions before being brought together. Their relationship develops well providing plenty of laughs. There are also many thrilling moments, but nothing too intense, as other aliens try to retrieve Stitch. The main pair after him are funny and even though one of them is the 'mad scientist' who created Stitch they don't come across as too unpleasant for younger viewers. While characters don't break out in song effective use is made of Lilo's love of Elvis's music. I really liked the modern Hawaiian setting; it made the human characters feel more real than those in most Disney cartoon. Overall I'd definitely recommend this to fans of animation, whatever their age, who enjoy a good mix of humour and action.",Lilo & Stitch
5,Quinoa1984,"In a word, cute",6,21 June 2002,"Lilo and Stitch is basically nothing special from my view; the alien Stitch is a cool character and having a setting in Hawaii is sharp, but this could also be the type of cartoon that if it didn't have the clout to be from Disney would be on during the day on Cartoon Network or other. Incidentally towards the end things in the movie get really inevitable, and almost sets it up for a follow-up to come on a TV series.  And yet, I liked the movie, and for the most part it kept me (a late teen just right out of seeing Minority Report) entertained which means it will be pitch perfect for kids and might envelop their parents with its humor (Elvis, MIB part 1, Godzilla and part of Jaws are referenced).  Between B+ and B",Lilo & Stitch
6,michaelRokeefe,Not your ordinary puppy from the pound.,7,12 December 2003,"A very entertaining animated comedy for the whole family. A little Hawaiian orphan girl named Lilo(Daveigh Chase)adopts a precocious ""pet"" that is actually an extra-terrestrial experiment known as 626 and soon to be named Stitch. Lilo's guardian is her sister(Tia Carrere)who his having troubles with the child welfare case worker(Ving Rahmes). Stitch has his own troubles being an alien creature on the run. Lilo shares with Stitch her obsession of Elvis Presley and several of the King's classic tunes are scattered throughout to keep the pace rolling. A very different kind of Disney film well worth watching.",Lilo & Stitch
7,studioAT,Lilo and Stitch,2,10 October 2020,"Disney didn't have much luck in the early 2000's, churning out substandard animations that led to them falling way behind the other studios.This film is often touted as being the best of a bad bunch, but for me it isn't great, lacking in the extra spark that all good Disney films should have.",Lilo & Stitch
8,grantss,"Sweet, funny movie, ideal for all ages",7,11 July 2015,"Sweet, funny movie, ideal for all ages.The story of a rather malevolent mutant alien that is banished from his planet. He then accidentally lands on Earth and befriended by a little girl who thinks he is a dog. Hijinks ensue, especially as his home planet has sent some people to recapture him.From the outset the movie is engaging and funny. Ends up making some good points re belonging, family and how people can change for the good. Meant for kids but has enough humour and emotion for adults to enjoy it too. Good voice casting, with the known names being Tia Carrere, Ving Rames and David Ogden Stiers. Daveigh Chase and and Chris Sanders do well as Lilo and Stitch, respectively.",Lilo & Stitch
9,Boba_Fett1138,Entertaining and with a message.,7,14 October 2003,"Yet again a Disney movie with a different style. Of all their efforts from the last couple of years, this is one of the better ones.Of all the Disney movies this is probably the most ""adult"". The characters are more ""adult"" and so is the story line. The story itself is actually pretty serious. Well, I'm talking about the Lilo and Nani story line of course not the one with Stich. It's pretty heavy stuff and it goes about some serious issues and shows the value of family. I like the way the story is brought.But luckily it's not all serious, there is still lot's of fun and things to laugh about. There are some typical Disney characters that provide some comical situations. I especially like the Cobra Bubbles character voiced by Ving Rhames.There is a good balance between the serious and funny scene's. The seriousness never ruins the fun and the funny scene's never ruin the serious situations. Perfect match!The style is cool and the pace is fast and the Hawaiian locations are beautiful.However the story line is a bit too simple and some of the situations and scene's are a bit too crazy and forced. Nevertheless, still very entertaining and it has a good and important message in it.7/10http://bobafett1138.blogspot.com/",Lilo & Stitch
